state,city,2010population,2011population,2012population,2013population,2014population,2015population,2016population, populationRecent,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,countDNR,countZero,countReport
Utah,American Fork/Cedar Hills,38741,36755,37549,37544,38412,38945,39028,39028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Ohio,American Township,12206,12486,12444,12318,12351,12300,12254,12254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Georgia,Americus,877,17265,16988,16190,16200,876,882,882,DNR,DNR,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0, DNR,0,0,0,0,0, DNR, DNR, DNR,7,21,0
Wisconsin,Amery,2744,2915,2898,2859,2844,2840,2816,2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Iowa,Ames,57817,59274,59271,61193,62514,64383,66333,66333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25,3
Massachusetts,Amesbury,16549,16382,16557,16655,16783,16922,17563,17563,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,23,5
Massachusetts,Amherst,2207,2258,2242,2223,2216,2200,2206,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
New York,Amherst Town,109138,117610,117591,118296,118860,120207,120436,120436,0,2,0,0,0,0,0,0,1,2,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,2,0,0,0,20,8
Louisiana,Amite,4386,4179,No Data,No Data,No Data,No Data,No Data,4179,0,0,DNR,0,0,DNR,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,23,5,0
Oregon,Amity,1431,1631,1641,1624,1598,1635,1646,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
New York,Amity Town and Belmont Village,2187,2318,2311,2242,2250,2226,2210,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,Amity Township,12299,12623,12625,12744,12821,12831,12884,12884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
New York,Amityville Village,9962,9566,9608,9519,9509,9520,9477,9477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Mississippi,Amory,7123,7344,7261,7167,No Data,No Data,No Data,7167,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,15,13,0
New York,Amsterdam,525,18704,18607,18182,18099,18012,17891,17891,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0
Minnesota,AnDNRdale,No Data,3253,No Data,3317,3302,3309,3317,3317,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0
Washington,Anacortes,17132,16026,16097,15980,16119,16351,16532,16532,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,3
Oklahoma,Anadarko,6422,6834,6788,6843,6808,6706,6702,6702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,1
California,Anaheim,338492,340218,344526,345320,346956,349471,353504,353504,1,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,6
Iowa,Anamosa,5825,5562,5547,5653,5544,5395,5454,5454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Alaska,Anchorage,3414,2364,2372,2391,2415,2422,2434,2434,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,2
Kansas,Andale,929,934,938,974,974,993,1004,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0, DNR,0,0,0,0,0,0,0,0,2,26,0
Alabama,Andalusia,8946,No Data,No Data,No Data,No Data,No Data,No Data,8946,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,4,0
South Carolina,Anderson,2084,26997,27127,1999,27130,27372,27522,27522,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Kansas,Andover,1206,1146,33753,34529,34882,12685,35558,35558,DNR,DNR,0,0,0,0,0,DNR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,22,3
New Jersey,Andover Township,6623,6340,6321,6273,6164,6107,5979,5979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,1,27,0
New York,Andover Village,No Data,1047,No Data,No Data,No Data,1011,1001,1001,DNR,DNR,DNR,DNR,DNR,DNR,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0, DNR,0,19,9,0
South Carolina,Andrews,10508,11321,11751,12529,13153,13835,14428,14428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
New Mexico,Angel Fire,976,1230,1206,No Data,No Data,No Data,No Data,1206,0,DNR,DNR,0,0,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,21,7,0
New York,Angelica Village,828,No Data,No Data,849,846,839,832,832,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0
California,Angels Camp,No Data,No Data,No Data,No Data,No Data,No Data,3755,3755,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,24,4,0
North Carolina,Angier,4555,4405,4572,4635,4806,4957,5097,5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Texas,Angleton,19138,19259,19569,19016,19020,19629,19546,19546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Indiana,Angola,No Data,No Data,No Data,No Data,8661,No Data,No Data,8661,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,4,0
Iowa,Ankeny,44995,45821,46482,50194,53099,55984,59236,59236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Michigan,Ann Arbor,111745,113848,115008,116799,117768,118730,117688,117688,0,1,3,0,2,0,2,0,1,5,3,1,0,3,0,0,2,3,1,1,3,1,3,1,0,0,0,1,0,10,18
Texas,Anna,1999,8423,8724,8634,9851,11235,12233,12233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Minnesota,Annandale,No Data,No Data,3292,No Data,No Data,No Data,No Data,3292,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,26,2,0
Maryland,Annapolis,37180,38758,39255,349,345,347,343,343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,0,0,0,0,0,3,24,1
Illinois,Annawan,No Data,No Data,No Data,No Data,No Data,857,854,854,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,20,8,0
Alabama,Anniston,23703,No Data,No Data,No Data,No Data,No Data,No Data,23703,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,4,0
Pennsylvania,Annville Township,4808,4782,4794,4852,4852,4882,4835,4835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Minnesota,Anoka,No Data,17274,No Data,17270,17295,17306,17389,17389,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0
Texas,Anson,2194,2481,2458,2332,2325,2298,2315,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Connecticut,Ansonia,18743,19285,19271,19128,18964,18887,18776,18776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
West Virginia,Ansted,No Data,1406,1393,No Data,No Data,No Data,No Data,1393,DNR,DNR,DNR,DNR,0,0,0,DNR,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,4,0
Kansas,Anthony,4550,2283,5166,5201,5365,5524,5618,5618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Wisconsin,Antigo,7846,8270,8177,7988,7952,7849,7801,7801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
California,Antioch,14266,14473,14495,14393,14398,14398,14302,14302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
California,Antioch3,No Data,103575,No Data,No Data,No Data,No Data,No Data,103575,DNR,DNR,DNR,DNR,2,0,4,1,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,1,3
Oklahoma,Antlers,2547,2479,2443,2335,2356,2322,2336,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
New Hampshire,Antrim,2630,2640,2649,2631,2640,2659,2662,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,1
Oklahoma,Apache,1540,1459,1454,1447,1440,1424,1426,1426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,2
Arizona,Apache Junction,33225,36347,36986,36626,37274,38519,38506,38506,1,2,2,0,0,1,0,1,0,0,1,0,1,0,0, DNR,0,0,0,1,1,1,0,0,1,0,1,0,1,15,12
Florida,Apalachicola,2192,2261,2273,2269,2266,No Data,No Data,2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,8,20,0
North Carolina,Apex,35709,37951,39085,41356,43411,45593,47324,47324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,24,4
Pennsylvania,Apollo,1598,1652,1640,1616,1612,1598,1577,1577,0,0,0,0,0,0,DNR,DNR,0,DNR,DNR,DNR,0,0,0, DNR,0,0,0,0,0,0, DNR, DNR,0,0,0,0,8,20,0
Florida,Apopka,40095,42108,43046,45397,46572,No Data,No Data,46572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,8,19,1
Virginia,Appalachia,1719,1775,1778,1728,1720,1668,1655,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Ohio,Apple Creek,No Data,No Data,No Data,1173,1181,1182,1186,1186,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0, DNR,0, DNR,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0
California,Apple Valley,71834,49463,49827,50262,50472,50832,51648,51648,0,2,0,0,0,DNR,DNR,0,0,0,0,DNR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,23,2
Wisconsin,Appleton,70975,1423,73431,1368,1360,1344,1328,1328,0,0,1,0,DNR,DNR,DNR,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,4
Missouri,Appleton City,1246,1131,1111,1081,1089,1085,1085,1085,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0,0, DNR, DNR,5,23,0
Massachusetts,Aquinnah,370,313,319,321,325,326,331,331,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0, DNR,0,0,0,0,0,0,0,0,4,24,0
Alabama,Arab,8438,No Data,No Data,No Data,No Data,No Data,No Data,8438,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,4,0
Georgia,Aragon,1051,1265,1257,No Data,No Data,1227,1241,1241,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0, DNR,0,0, DNR, DNR,12,16,0
Texas,Aransas Pass,8787,8377,8325,8316,8367,8534,8603,8603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Missouri,Arbyrd,473,511,510,504,502,490,482,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0, DNR, DNR, DNR,0,0,0,0,0,0,0,0,4,24,0
Georgia,Arcade,1908,1810,1829,1752,1755,1780,1801,1801,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0
New York,Arcade Village,1836,2080,2071,2053,2030,1989,1971,1971,0,0,0,0,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0
California,Arcadia,2325,2938,2952,2950,2982,2951,3004,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Ohio,Arcanum,1938,2131,2123,2098,2094,No Data,No Data,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,10,18,0
California,Arcata,17172,17434,17408,17805,17748,17789,17913,17913,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,21,7
Pennsylvania,Archbald,6584,7006,6986,7111,7103,7093,6951,6951,0,0,0,0,0,0,0,DNR,0,0,0,DNR,0,0,0, DNR, DNR, DNR,0,0,0,0, DNR,0,0,0,0,0,6,22,0
Ohio,Archbold,4430,4349,No Data,No Data,No Data,No Data,4342,4342,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,19,9,0
North Carolina,Archdale,9344,11560,11580,11524,11588,11569,11593,11593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Texas,Archer City,1778,1873,1819,No Data,No Data,No Data,1737,1737,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,12,16,0
Missouri,Archie,1036,1174,1178,1187,1188,1180,1205,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Illinois,Arcola,1252,1677,1724,1663,1637,1672,1679,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Minnesota,Arden Hills,No Data,9626,No Data,9813,9764,9956,No Data,9956,DNR,DNR,DNR,DNR,0,DNR,DNR,0,DNR,DNR,DNR,DNR,0,0, DNR, DNR,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,16,12,0
Alabama,Ardmore,1177,1224,1219,1206,1203,1212,1213,1213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
New York,Ardsley Village,4855,4472,4508,4523,4561,4579,4674,4674,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0
Michigan,Argentine Township,No Data,6908,6857,6755,6695,6635,6591,6591,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0
Alabama,Argo,2005,No Data,No Data,No Data,No Data,No Data,No Data,2005,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,4,0
Kansas,Argonia,465,504,No Data,496,495,488,485,485,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0
Texas,Argyle,3753,3351,3454,3554,3644,3845,4047,4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Alabama,Ariton,750,No Data,No Data,No Data,No Data,No Data,No Data,750,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,4,0
Arkansas,Arkadelphia,11213,10795,10698,10829,10721,10637,10755,10755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Arkansas,Arkansas City,10960,12494,12464,346,12282,12157,12085,12085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Oklahoma,Arkoma,2194,2010,2010,1945,1942,1929,1912,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Alabama,Arley,320,No Data,No Data,No Data,No Data,No Data,No Data,320,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,4,0
Massachusetts,Arlington,17749,18207,18332,18425,18836,387565,1392,1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,3,25,0
Illinois,Arlington Heights,836,746,742,741,76200,76241,76077,76077,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,0,0,0,1,0,0,0,0,0,0,0,0,3,24,1
Massachusetts,Arlington2,No Data,No Data,No Data,No Data,No Data,No Data,45004,45004,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,2,4,3,1,24,0,4
Kansas,Arma,1519,1490,1492,1482,1466,1459,1445,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Michigan,Armada,1644,1729,1734,1728,1745,1748,1747,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,Armagh Township,No Data,No Data,No Data,3854,3830,3826,3813,3813,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,13,15,0
Illinois,Armington,344,344,343,344,No Data,No Data,No Data,344,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,16,12,0
South Dakota,Armour,No Data,708,700,No Data,No Data,No Data,No Data,700,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,20,8,0
North Dakota,Arnegard,No Data,No Data,No Data,No Data,No Data,182,129,129,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,20,8,0
Missouri,Arnold,5178,5173,5155,5076,5053,4990,21461,21461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0,0,0,2,26,0
Iowa,Arnolds Park,No Data,No Data,No Data,No Data,No Data,No Data,1255,1255,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0, DNR, DNR,26,2,0
Texas,Arp,981,990,1003,986,986,992,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
California,Arroyo Grande,17358,17455,17568,17634,17829,18071,18280,18280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
California,Artesia,16146,16716,16793,11376,16788,16988,17049,17049,0,0,0,0,0,0,1,0,0,0,0,0,0, DNR, DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,3,24,1
Illinois,Arthur,2084,2295,2277,2281,2286,2280,2288,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Colorado,Arvada,107227,108287,109029,110792,113008,115379,117186,117186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,22,6
California,Arvin,15410,19531,19761,20390,20541,20902,21195,21195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,2
New Jersey,Asbury Park,16625,16170,16211,15779,15789,15695,15757,15757,0,4,1,2,0,1,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0, DNR,0,0,0,1,18,9
Arkansas,Ash Flat,1099,1090,1092,1069,1072,1059,1060,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Missouri,Ash Grove,1532,1477,1485,1479,1484,1471,1465,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
New York,Asharoken Village,658,657,661,658,656,653,653,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Georgia,Ashburn,4075,4207,4169,3814,No Data,No Data,3757,3757,0,0,0,0,0,0,0,0,0,0,0,DNR, DNR,0,0, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,11,17,0
Massachusetts,Ashburnham,6050,6118,6155,6166,6190,6206,6206,6206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Massachusetts,Ashby,3115,3093,3134,3169,3190,No Data,No Data,3190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,11,17,0
Arkansas,Ashdown,No Data,4759,4680,4616,4552,4453,4434,4434,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0
North Carolina,Asheboro,25017,25329,25535,25665,26078,26041,26230,26230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
North Carolina,Asheville,77067,84450,85295,86445,88184,89003,89546,89546,0,2,1,5,3,0,3,1,1,3,2,2,3,0,3,4,2,0,0,2,2,2,3,0,1,0,2,0,0,8,20
Massachusetts,Ashfield,No Data,1748,No Data,No Data,No Data,No Data,No Data,1748,DNR,DNR,DNR,DNR,DNR,DNR,1,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,27,0,1
Alabama,Ashford,2146,2158,No Data,2177,2164,No Data,No Data,2164,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,12,16,0
Kentucky,Ashland,7886,8252,8230,8097,8107,7353,8005,8005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Tennessee,Ashland City,4707,4582,4575,4637,4664,4682,4650,4650,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Pennsylvania,Ashley,2670,No Data,2793,No Data,No Data,2729,2714,2714,0,0,0,0,DNR,DNR,DNR,DNR,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,15,13,0
Ohio,Ashtabula,No Data,No Data,No Data,No Data,18567,No Data,No Data,18567,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR, DNR, DNR,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,27,1,0
