agencyName,agencyType,state,recent_population,zeroCount,dnrCount,reportCount,zeroClass,dnrClass,reportClass,popClass
Doolittle,Cities,MISSOURI,600,27,0,1,6,0,0,2
Dooly,Nonmetropolitan Counties,GEORGIA,No Data,26,1,1,6,0,0,-1
Door,Nonmetropolitan Counties,WISCONSIN,No Data,27,0,1,6,0,0,-1
Dora,Cities,ALABAMA,2431,4,0,24,1,0,6,3
Doral,Cities,FLORIDA,51350,19,0,9,4,0,2,4
Doraville,Cities,GEORGIA,11008,14,5,9,3,1,2,4
Dorchester,Nonmetropolitan Counties,MARYLAND,No Data,27,0,1,6,0,0,-1
Dormont,Cities,PENNSYLVANIA,8440,26,1,1,6,0,0,3
Dorris,Cities,CALIFORNIA,900,27,0,1,6,0,0,2
Dos Palos,Cities,CALIFORNIA,5158,27,0,1,6,0,0,3
Dothan,Cities,ALABAMA,65811,6,2,20,1,0,5,4
Double Oak,Cities,TEXAS,3118,27,0,1,6,0,0,3
Double Springs,Cities,ALABAMA,975,4,0,24,1,0,6,2
Dougherty,Metropolitan Counties,Georgia,No Data,22,1,5,5,0,1,-1
Dougherty County Police Department,Metropolitan Counties,Georgia,No Data,19,4,5,4,1,1,-1
Douglas,Metropolitan Counties,COLORADO,6617,27,0,1,6,0,0,3
"Douglass Township, Berks County",Cities,PENNSYLVANIA,3554,24,3,1,6,0,0,3
"Douglass Township, Montgomery County",Cities,PENNSYLVANIA,10475,26,1,1,6,0,0,4
Douglasville,Cities,GEORGIA,33287,26,1,1,6,0,0,4
Dover,Cities,ARKANSAS,1095,27,0,1,6,0,0,3
Dover-Foxcroft,Cities,MAINE,4004,27,0,1,6,0,0,3
Downers Grove,Cities,ILLINOIS,49894,24,0,4,6,0,1,4
Downey,Cities,CALIFORNIA,114704,23,0,5,5,0,1,5
Downingtown,Cities,PENNSYLVANIA,7957,25,2,1,6,0,0,3
Downs,Cities,Illinois,995,2,2,24,0,0,6,2
Doylestown,Cities,PENNSYLVANIA,8361,16,0,12,4,0,3,3
Doylestown Township,Cities,PENNSYLVANIA,17539,26,1,1,6,0,3,4
Dozier,Cities,ALABAMA,398,3,1,24,0,0,6,2
Dracut,Cities,MASSACHUSETTS,31586,21,0,7,5,0,1,4
Draper,Cities,UTAH,47696,17,0,11,4,0,2,4
Dresden,Cities,OHIO,2879,27,0,1,6,0,0,3
Drew,Nonmetropolitan Counties,ARKANSAS,No Data,27,0,1,6,0,0,-1
Drexel,Cities,MISSOURI,1864,27,0,1,6,0,0,3
Driscoll,Cities,TEXAS,754,27,0,1,6,0,0,2
Drumright,Cities,OKLAHOMA,2874,27,0,1,6,0,0,3
Dry Ridge,Cities,KENTUCKY,2208,27,0,1,6,0,0,3
Dryden Township,Cities,MICHIGAN,4773,27,0,1,6,0,0,3
Dryden Village,Cities,NEW YORK,2137,25,2,1,6,0,0,3
Du Bois,Cities,PENNSYLVANIA,7561,25,2,1,6,0,0,3
Du Page,Metropolitan Counties,ILLINOIS,No Data,12,0,16,3,0,4,-1
Du Quoin,Cities,ILLINOIS,5919,27,0,1,6,0,0,3
DuPage,Metropolitan Counties,Illinois,No Data,10,0,18,2,0,4,-1
Duarte,Cities,CALIFORNIA,22120,24,0,4,6,0,1,4
Dublin,Cities,CALIFORNIA,2719,27,0,1,6,0,0,3
Dublin Borough,Cities,PENNSYLVANIA,2171,26,1,1,6,0,0,3
Dubois,Nonmetropolitan Counties,Indiana,No Data,4,2,22,1,0,5,-1
Duboistown,Cities,PENNSYLVANIA,1208,21,6,1,5,1,0,3
Dubuque,Cities,IOWA,57939,27,0,1,6,0,0,4
Duchesne,Nonmetropolitan Counties,UTAH,No Data,23,0,5,5,0,1,-1
Duck,Cities,NORTH CAROLINA,386,27,0,1,6,0,0,2
Dudley,Cities,MASSACHUSETTS,11558,27,0,1,6,0,0,4
Due West,Cities,SOUTH CAROLINA,1238,27,0,1,6,0,0,3
Duenweg,Cities,MISSOURI,1300,27,0,1,6,0,0,3
Duluth,Cities,MINNESOTA,86090,21,6,1,5,1,0,4
Dumas,Cities,ARKANSAS,15051,27,0,1,6,0,0,4
Dumfries,Cities,VIRGINIA,5263,27,0,1,6,0,0,3
Dumont,Cities,NEW JERSEY,18010,27,0,1,6,0,0,4
Dunbar,Cities,WEST VIRGINIA,7612,27,0,1,6,0,0,3
Dunbarton,Cities,NEW HAMPSHIRE,2799,26,0,2,6,0,0,3
Duncan,Cities,OKLAHOMA,3350,27,0,1,6,0,0,3
Duncannon,Cities,PENNSYLVANIA,1498,4,0,24,1,0,6,3
Duncansville,Cities,PENNSYLVANIA,1198,13,6,9,3,1,2,3
Duncanville,Cities,TEXAS,40075,27,0,1,6,0,0,4
Dundee,Cities,FLORIDA,3309,4,0,24,1,0,6,3
Dundy,Nonmetropolitan Counties,Nebraska,No Data,7,0,21,1,0,5,-1
Dunedin,Cities,FLORIDA,35779,20,0,8,5,0,2,4
Dunellen,Cities,NEW JERSEY,7434,24,1,3,6,0,0,3
Dunfermline,Cities,Illinois,301,2,2,24,0,0,6,2
Dunkirk,Cities,NEW YORK,11991,26,1,1,6,0,6,4
Dunklin,Nonmetropolitan Counties,MISSOURI,No Data,27,0,1,6,0,0,-1
Dunlap,Cities,TENNESSEE,5167,26,0,2,6,0,0,3
Dunmore,Cities,PENNSYLVANIA,13247,17,6,5,4,1,1,4
Dunn,Cities,NORTH CAROLINA,No Data,27,0,1,6,0,0,-1
Dunnellon,Cities,FLORIDA,1762,20,0,8,5,0,2,3
Dunnstable Township,Cities,PENNSYLVANIA,1019,26,1,1,6,0,2,3
Dunsmuir,Cities,CALIFORNIA,1571,27,0,1,6,0,0,3
Dunstable,Cities,Massachusetts,3471,16,3,9,4,0,2,3
Dunwoody,Cities,GEORGIA,49232,26,1,1,6,0,2,4
Duplin,Nonmetropolitan Counties,NORTH CAROLINA,No Data,27,0,1,6,0,0,-1
Dupo,Cities,ILLINOIS,3881,27,0,1,6,0,0,3
Dupont,Cities,PENNSYLVANIA,9593,27,0,1,6,0,0,3
Duquesne,Cities,MISSOURI,5528,26,1,1,6,0,0,3
Durand,Cities,ILLINOIS,1831,27,0,1,6,0,0,3
Durango,Cities,COLORADO,18248,18,0,10,4,0,2,4
Durant,Cities,OKLAHOMA,17566,23,0,5,5,0,1,4
Durham,Cities,NEW HAMPSHIRE,No Data,27,0,1,6,0,0,-1
Durham Town,Cities,NEW YORK,2661,27,0,1,6,0,0,3
Duryea,Cities,PENNSYLVANIA,4935,26,1,1,6,0,0,3
Dutchess,Metropolitan Counties,NEW YORK,No Data,24,0,4,6,0,1,-1
Duval,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Duvall,Cities,WASHINGTON,7876,27,0,1,6,0,0,3
Duxbury,Cities,MASSACHUSETTS,15497,25,0,3,6,0,0,4
Dwight,Cities,ILLINOIS,4027,24,3,1,6,0,0,3
Dyer,Cities,INDIANA,No Data,27,0,1,6,0,0,-1
Dyersburg,Cities,TENNESSEE,16711,18,0,10,4,0,2,4
Dyersville,Cities,IOWA,4231,25,2,1,6,0,0,3
Eagan,Cities,MINNESOTA,66698,13,9,6,3,2,1,4
Eagar,Cities,ARIZONA,4863,25,1,2,6,0,0,3
Eagle,Cities,COLORADO,No Data,27,0,1,6,0,0,-1
Eagle Butte,Cities,SOUTH DAKOTA,1355,27,0,1,6,0,0,3
Eagle Grove,Cities,Iowa,3389,19,0,9,4,0,2,3
Eagle Lake,Cities,MINNESOTA,3652,26,1,1,6,0,2,3
Eagle Pass,Cities,TEXAS,29257,27,0,1,6,0,0,4
Eagle Point,Cities,OREGON,8987,27,0,1,6,0,0,3
Eagle River,Cities,WISCONSIN,1356,27,0,1,6,0,0,3
Eagle Village,Cities,WISCONSIN,1978,27,0,1,6,0,0,3
Eagleville,Cities,TENNESSEE,661,27,0,1,6,0,0,2
Earl Township,Cities,PENNSYLVANIA,7191,26,1,1,6,0,0,3
Earle,Cities,ARKANSAS,2256,27,0,1,6,0,0,3
Earlington,Cities,KENTUCKY,1397,22,2,4,5,0,1,3
Earlville,Cities,Illinois,1619,19,0,9,4,0,2,3
Early,Nonmetropolitan Counties,GEORGIA,2842,27,0,1,6,0,0,3
Easley,Cities,SOUTH CAROLINA,20911,25,0,3,6,0,0,4
East Alton,Cities,Illinois,6152,19,0,9,4,0,2,3
East Aurora-Aurora Town,Cities,NEW YORK,13823,26,1,1,6,0,2,4
East Bangor,Cities,PENNSYLVANIA,1655,23,4,1,5,1,0,3
East Bank,Cities,WEST VIRGINIA,955,7,1,20,1,0,5,2
East Baton Rouge,Metropolitan Counties,Louisiana,No Data,1,3,24,0,0,6,-1
East Bend,Cities,NORTH CAROLINA,597,27,0,1,6,0,0,2
East Berlin,Cities,PENNSYLVANIA,1537,21,2,5,5,0,1,3
East Bethlehem Township,Cities,PENNSYLVANIA,2288,26,1,1,6,0,1,3
East Brandywine Township,Cities,PENNSYLVANIA,8642,22,5,1,5,1,0,3
East Brewton,Cities,ALABAMA,2491,4,0,24,1,0,6,3
East Bridgewater,Cities,MASSACHUSETTS,14390,27,0,1,6,0,0,4
East Brookfield,Cities,MASSACHUSETTS,2178,27,0,1,6,0,0,3
East Brunswick Township,Cities,NEW JERSEY,49016,4,1,23,1,0,5,4
East Buffalo Township,Cities,PENNSYLVANIA,6434,8,0,20,2,0,5,3
East Canton,Cities,OHIO,1602,23,4,1,5,1,0,3
East Carbon,Cities,Utah,1548,16,3,9,4,0,2,3
East Carondelet,Cities,Illinois,467,17,2,9,4,0,2,2
East Carroll,Nonmetropolitan Counties,LOUISIANA,No Data,23,0,5,5,0,1,-1
East Chicago,Cities,INDIANA,29089,20,0,8,5,0,2,4
East Cleveland,Cities,Ohio,17520,9,3,16,2,0,4,4
East Cocalico Township,Cities,PENNSYLVANIA,10502,26,1,1,6,0,4,4
East Conemaugh,Cities,PENNSYLVANIA,1448,17,2,9,4,0,2,3
East Coventry Township,Cities,PENNSYLVANIA,6767,26,1,1,6,0,2,3
East Deer Township,Cities,PENNSYLVANIA,1470,17,10,1,4,2,0,3
East Dublin,Cities,GEORGIA,2398,12,4,12,3,1,0,3
East Dubuque,Cities,ILLINOIS,1648,27,0,1,6,0,0,3
East Dundee,Cities,ILLINOIS,3273,17,6,5,4,1,1,3
East Earl Township,Cities,PENNSYLVANIA,6848,27,0,1,6,0,0,3
East Ellijay,Cities,GEORGIA,558,23,4,1,5,1,0,2
East Fallowfield Township,Cities,PENNSYLVANIA,7590,25,2,1,6,0,0,3
East Feliciana,Metropolitan Counties,Louisiana,No Data,5,1,22,1,0,5,-1
East Fishkill Town,Cities,New York,29316,19,0,9,4,0,2,4
East Franklin Township,Cities,PENNSYLVANIA,3949,14,9,5,3,2,1,3
East Grand Forks,Cities,Minnesota,8649,17,2,9,4,0,2,3
East Grand Rapids,Cities,MICHIGAN,11436,26,0,2,6,0,0,4
East Greenbush Town,Cities,NEW YORK,16483,26,0,2,6,0,0,4
East Greenwich,Cities,RHODE ISLAND,13120,27,0,1,6,0,0,4
East Greenwich Township,Cities,NEW JERSEY,10473,24,1,3,6,0,0,4
East Hampton,Cities,CONNECTICUT,12839,24,0,4,6,0,1,4
East Hampton Town,Cities,NEW YORK,19950,22,4,2,5,1,0,4
East Hampton Village,Cities,NEW YORK,1130,27,0,1,6,0,0,3
East Hanover Township,Cities,NEW JERSEY,11233,19,2,7,4,0,1,4
East Hartford,Cities,CONNECTICUT,50733,25,0,3,6,0,0,4
East Haven,Cities,CONNECTICUT,28879,27,0,1,6,0,0,4
East Hazel Crest,Cities,ILLINOIS,1545,24,3,1,6,0,0,3
East Helena,Cities,MONTANA,2065,27,0,1,6,0,0,3
East Hempfield Township,Cities,PENNSYLVANIA,24462,24,1,3,6,0,0,4
East Jordan,Cities,MICHIGAN,2376,23,0,5,5,0,1,3
East Kingston,Cities,New Hampshire,2386,1,3,24,0,0,6,3
East Lampeter Township,Cities,PENNSYLVANIA,17090,26,1,1,6,0,6,4
East Lansdowne,Cities,PENNSYLVANIA,2665,24,3,1,6,0,0,3
East Lansing,Cities,MICHIGAN,48451,18,0,10,4,0,2,4
East Liverpool,Cities,Ohio,11010,4,2,22,1,0,5,4
East Longmeadow,Cities,MASSACHUSETTS,16267,20,0,8,5,0,2,4
East Lynne,Cities,MISSOURI,304,18,1,9,4,0,2,2
East Marlborough Township,Cities,PENNSYLVANIA,7334,19,4,5,4,1,1,3
East McKeesport,Cities,PENNSYLVANIA,2690,19,5,4,4,1,1,3
East Millinocket,Cities,MAINE,2986,27,0,1,6,0,0,3
East Moline,Cities,ILLINOIS,21359,24,3,1,6,0,0,4
East Mountain,Cities,TEXAS,818,27,0,1,6,0,0,2
East Newark,Cities,NEW JERSEY,2707,25,1,2,6,0,0,3
East Norriton Township,Cities,PENNSYLVANIA,14171,26,1,1,6,0,0,4
East Norwegian Township,Cities,PENNSYLVANIA,850,15,5,8,3,1,2,2
East Orange,Cities,NEW JERSEY,64787,24,0,4,6,0,1,4
East Palestine,Cities,Ohio,4548,19,0,9,4,0,2,3
East Palo Alto,Cities,CALIFORNIA,29957,23,0,5,5,0,1,4
East Penn Township,Cities,PENNSYLVANIA,2785,20,7,1,5,1,0,3
East Pennsboro Township,Cities,PENNSYLVANIA,21712,22,1,5,5,0,1,4
East Peoria,Cities,ILLINOIS,23008,25,0,3,6,0,0,4
East Petersburg,Cities,PENNSYLVANIA,4528,26,1,1,6,0,0,3
East Pikeland Township,Cities,PENNSYLVANIA,7411,26,1,1,6,0,0,3
East Pittsburgh,Cities,PENNSYLVANIA,1818,2,6,20,0,1,5,3
East Point,Cities,GEORGIA,35791,26,1,1,6,0,5,4
East Prairie,Cities,MISSOURI,3150,23,4,1,5,1,0,3
East Providence,Cities,RHODE ISLAND,47456,24,0,4,6,0,1,4
East Ridge,Cities,TENNESSEE,21311,26,0,2,6,0,0,4
East Rochester,Cities,PENNSYLVANIA,547,24,3,1,6,0,0,2
East Rochester Village,Cities,NEW YORK,6679,23,2,3,5,0,0,3
East Rutherford,Cities,NEW JERSEY,9166,26,0,2,6,0,0,3
East Spencer,Cities,NORTH CAROLINA,1552,27,0,1,6,0,0,3
East St. Louis,Cities,Illinois,26769,19,0,9,4,0,2,4
East Syracuse Village,Cities,NEW YORK,3030,15,5,8,3,1,2,3
East Tawas,Cities,MICHIGAN,2657,4,0,24,1,0,6,3
East Taylor Township,Cities,PENNSYLVANIA,2577,22,5,1,5,1,0,3
East Troy,Cities,WISCONSIN,4298,27,0,1,6,0,0,3
East Union Township,Cities,PENNSYLVANIA,1591,15,4,9,3,1,2,3
East Vincent Township,Cities,PENNSYLVANIA,6938,27,0,1,6,0,0,3
East Washington,Cities,PENNSYLVANIA,1959,25,2,1,6,0,0,3
East Wenatchee,Cities,WASHINGTON,13746,25,0,3,6,0,0,4
East Whiteland Township,Cities,PENNSYLVANIA,10711,26,1,1,6,0,0,4
East Windsor,Cities,CONNECTICUT,11443,26,0,2,6,0,0,4
East Windsor Township,Cities,NEW JERSEY,27537,17,2,9,4,0,2,4
Eastampton Township,Cities,NEW JERSEY,6005,23,0,5,5,0,1,3
Eastborough,Cities,KANSAS,767,26,1,1,6,0,1,2
Eastchester Town,Cities,NEW YORK,20150,27,0,1,6,0,0,4
Eastern Adams Regional,Cities,PENNSYLVANIA,7403,27,0,1,6,0,0,3
Eastern Pike Regional,Cities,PENNSYLVANIA,4614,25,2,1,6,0,0,3
Eastham,Cities,MASSACHUSETTS,4886,27,0,1,6,0,0,3
Easthampton,Cities,MASSACHUSETTS,16026,24,0,4,6,0,1,4
Eastlake,Cities,OHIO,18261,21,3,4,5,0,1,4
Eastland,Cities,TEXAS,No Data,25,2,1,6,0,0,-1
Eastman,Cities,GEORGIA,5232,26,1,1,6,0,0,3
Easton,Cities,CONNECTICUT,26938,26,1,1,6,0,0,4
Eastpointe,Cities,MICHIGAN,32701,17,0,11,4,0,2,4
Eastport,Cities,MAINE,1254,27,0,1,6,0,0,3
Easttown Township,Cities,PENNSYLVANIA,10644,26,1,1,6,0,0,4
Eastvale,Cities,California,60115,20,0,8,5,0,2,4
Eaton,Metropolitan Counties,MICHIGAN,5045,27,0,1,6,0,0,3
Eaton Rapids,Cities,MICHIGAN,5226,25,1,2,6,0,0,3
Eatonton,Cities,Georgia,6528,21,2,5,5,0,1,3
Eatontown,Cities,NEW JERSEY,12264,24,1,3,6,0,0,4
Eatonville,Cities,FLORIDA,2930,27,0,1,6,0,0,3
Eau Claire,Cities,MICHIGAN,No Data,27,0,1,6,0,0,-1
Ebensburg,Cities,PENNSYLVANIA,3175,26,1,1,6,0,0,3
Echo,Cities,Minnesota,262,8,0,20,2,0,5,2
Echols,Metropolitan Counties,GEORGIA,No Data,26,1,1,6,0,5,-1
Eclectic,Cities,Alabama,1015,4,0,24,1,0,6,3
Economy,Cities,PENNSYLVANIA,9389,19,3,6,4,0,1,3
Ecorse,Cities,MICHIGAN,9213,10,1,17,2,0,4,3
Ector,Metropolitan Counties,TEXAS,No Data,27,0,1,6,0,0,-1
Edcouch,Cities,TEXAS,3344,27,0,1,6,0,0,3
Eddy,Nonmetropolitan Counties,NEW MEXICO,No Data,27,0,1,6,0,0,-1
Eddystone,Cities,PENNSYLVANIA,2407,26,1,1,6,0,0,3
Eddyville,Cities,KENTUCKY,2582,27,0,1,6,0,0,3
Eden,Cities,NORTH CAROLINA,15343,25,2,1,6,0,0,4
Eden Prairie,Cities,MINNESOTA,64037,16,5,7,4,1,1,4
Eden Town,Cities,NEW YORK,7670,27,0,1,6,0,0,3
Eden Valley,Cities,Minnesota,1035,2,1,25,0,0,6,3
Edenton,Cities,NORTH CAROLINA,4822,27,0,1,6,0,0,3
Edgar,Nonmetropolitan Counties,ILLINOIS,1459,27,0,1,6,0,0,3
Edgar Springs,Cities,Missouri,202,19,0,9,4,0,2,2
Edgartown,Cities,MASSACHUSETTS,4354,23,0,5,5,0,1,3
Edgecombe,Metropolitan Counties,NORTH CAROLINA,No Data,27,0,1,6,0,0,-1
Edgefield,Cities,SOUTH CAROLINA,No Data,27,0,1,6,0,0,-1
Edgerton,Cities,MISSOURI,5554,27,0,1,6,0,0,3
Edgewater,Cities,COLORADO,5330,27,0,1,6,0,0,3
Edgewater Park Township,Cities,NEW JERSEY,8769,27,0,1,6,0,0,3
Edgewood,Cities,TEXAS,9918,27,0,1,6,0,0,3
Edgeworth,Cities,PENNSYLVANIA,1668,25,2,1,6,0,0,3
Edina,Cities,MISSOURI,1095,27,0,1,6,0,0,3
Edinboro,Cities,PENNSYLVANIA,6316,26,1,1,6,0,0,3
Edinburg,Cities,ILLINOIS,86535,25,2,1,6,0,0,4
Edinburgh,Cities,INDIANA,4560,26,1,1,6,0,0,3
Edison,Cities,GEORGIA,1467,15,4,9,3,1,2,3
Edison Township,Cities,NEW JERSEY,102679,14,1,13,3,0,3,5
Edisto Beach,Cities,SOUTH CAROLINA,415,27,0,1,6,0,0,2
Edmond,Cities,OKLAHOMA,91869,20,0,8,5,0,2,4
Edmonds,Cities,WASHINGTON,41705,23,0,5,5,0,1,4
Edmonson,Metropolitan Counties,KENTUCKY,No Data,27,0,1,6,0,0,-1
Edmonston,Cities,MARYLAND,1532,27,0,1,6,0,0,3
Edmonton,Cities,KENTUCKY,1562,27,0,1,6,0,0,3
Edmore,Cities,Michigan,1192,8,0,20,2,0,5,3
Edmunds,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,27,0,1,6,0,0,-1
Edmundson,Cities,MISSOURI,838,26,0,2,6,0,0,2
Edna,Cities,TEXAS,5855,27,0,1,6,0,0,3
Edwards,Nonmetropolitan Counties,KANSAS,No Data,27,0,1,6,0,0,-1
Edwardsville,Cities,ILLINOIS,4716,25,2,1,6,0,0,3
Effingham,Metropolitan Counties,GEORGIA,1533,27,0,1,6,0,0,3
Egg Harbor City,Cities,NEW JERSEY,4238,26,0,2,6,0,0,3
Egg Harbor Township,Cities,NEW JERSEY,43971,16,1,11,4,0,2,4
Egremont,Cities,MASSACHUSETTS,1207,9,4,15,2,1,3,3
Ehrhardt,Cities,SOUTH CAROLINA,499,27,0,1,6,0,0,2
El Cajon,Cities,CALIFORNIA,104483,22,0,6,5,0,1,5
El Campo,Cities,TEXAS,11604,27,0,1,6,0,0,4
El Centro,Cities,CALIFORNIA,44213,27,0,1,6,0,0,4
El Cerrito,Cities,CALIFORNIA,25222,14,0,14,3,0,0,4
El Dorado,Metropolitan Counties,CALIFORNIA,18297,27,0,1,6,0,0,4
El Dorado Springs,Cities,MISSOURI,3559,27,0,1,6,0,0,3
El Mirage,Cities,ARIZONA,34376,23,1,4,5,0,1,4
El Monte,Cities,CALIFORNIA,117354,10,0,18,2,0,4,5
El Paso,Cities,TEXAS,No Data,27,0,1,6,0,0,-1
El Portal,Cities,FLORIDA,2409,20,0,8,5,0,2,3
El Reno,Cities,OKLAHOMA,18872,23,0,5,5,0,1,4
El Segundo,Cities,CALIFORNIA,17113,24,0,4,6,0,1,4
Elba,Cities,ALABAMA,3959,4,3,21,1,0,5,3
Elbert,Nonmetropolitan Counties,GEORGIA,No Data,26,1,1,6,0,5,-1
Elberta,Cities,ALABAMA,1527,4,0,24,1,0,6,3
Elberton,Cities,GEORGIA,4432,26,1,1,6,0,6,3
Elbow Lake,Cities,Minnesota,1138,0,3,25,0,0,6,3
Elburn,Cities,Illinois,5776,18,1,9,4,0,2,3
Elderton,Cities,Pennsylvania,346,12,3,13,3,0,3,2
Eldon,Cities,MISSOURI,4646,27,0,1,6,0,0,3
Eldora,Cities,IOWA,2696,20,3,5,5,0,1,3
Eldorado,Cities,ILLINOIS,4050,17,2,9,4,0,2,3
Eldridge,Cities,IOWA,6348,27,0,1,6,0,0,3
Eleanor,Cities,WEST VIRGINIA,1588,21,3,4,5,0,1,3
Electra,Cities,TEXAS,2695,27,0,1,6,0,0,3
Eleva,Cities,WISCONSIN,676,27,0,1,6,0,0,2
Elgin,Cities,TEXAS,9229,27,0,1,6,0,0,3
Elida,Cities,OHIO,1852,26,1,1,6,0,0,3
Eliot,Cities,MAINE,6362,27,0,1,6,0,0,3
Elizabeth,Cities,COLORADO,2006,26,1,1,6,0,0,3
Elizabeth City,Cities,NORTH CAROLINA,17852,26,0,2,6,0,0,4
Elizabeth Township,Cities,PENNSYLVANIA,13216,26,1,1,6,0,0,4
Elizabethton,Cities,TENNESSEE,13672,20,0,8,5,0,2,4
Elizabethtown,Cities,KENTUCKY,11592,26,1,1,6,0,2,4
Elk,Nonmetropolitan Counties,KANSAS,No Data,24,3,1,6,0,0,-1
Elk City,Cities,OKLAHOMA,12939,25,0,3,6,0,0,4
Elk Grove,Cities,CALIFORNIA,169742,20,0,8,5,0,2,5
Elk Grove Village,Cities,ILLINOIS,33255,26,0,2,6,0,0,4
Elk Lick Township,Cities,Pennsylvania,2191,6,10,12,1,2,3,3
Elk Mound,Cities,WISCONSIN,874,27,0,1,6,0,0,2
Elk Park,Cities,North Carolina,440,11,0,17,2,0,4,2
Elk Rapids,Cities,MICHIGAN,1611,25,0,3,6,0,0,3
Elk River,Cities,MINNESOTA,24150,15,6,7,3,1,1,4
Elk Township,Cities,NEW JERSEY,4122,24,1,3,6,0,0,3
Elkhart,Metropolitan Counties,INDIANA,2011,26,1,1,6,0,0,3
Elkhart Lake,Cities,WISCONSIN,962,27,0,1,6,0,0,2
Elkhorn,Cities,WISCONSIN,9859,27,0,1,6,0,0,3
Elkhorn City,Cities,Kentucky,928,6,1,21,1,0,5,2
Elkin,Cities,NORTH CAROLINA,4067,26,0,2,6,0,0,3
Elkins,Cities,ARKANSAS,3005,25,2,1,6,0,0,3
Elkland,Cities,PENNSYLVANIA,1771,13,6,9,3,1,2,3
Elko,Cities,NEVADA,No Data,15,0,13,3,0,3,-1
Elko New Market,Cities,Minnesota,4831,6,1,21,1,0,5,3
Elkton,Cities,KENTUCKY,2826,27,0,1,6,0,0,3
Ellaville,Cities,GEORGIA,1892,25,2,1,6,0,0,3
Ellendale,Cities,DELAWARE,1281,27,0,1,6,0,0,3
Ellensburg,Cities,WASHINGTON,19148,24,0,4,6,0,1,4
Ellenville Village,Cities,NEW YORK,4070,26,1,1,6,0,1,3
Ellettsville,Cities,INDIANA,6607,20,3,5,5,0,1,3
Ellicott Town,Cities,NEW YORK,5140,24,3,1,6,0,0,3
Ellicottville,Cities,NEW YORK,1598,23,4,1,5,1,0,3
Ellijay,Cities,GEORGIA,1691,21,6,1,5,1,0,3
Ellington,Cities,MISSOURI,955,23,0,5,5,0,1,2
Ellinwood,Cities,KANSAS,2053,26,0,2,6,0,0,3
Elliott,Nonmetropolitan Counties,Kentucky,No Data,19,0,9,4,0,2,-1
Ellis,Cities,KANSAS,No Data,27,0,1,6,0,0,-1
Ellisville,Cities,MISSOURI,9318,27,0,1,6,0,0,3
Elloree,Cities,SOUTH CAROLINA,677,27,0,1,6,0,0,2
Ellsinore,Cities,Missouri,448,23,0,5,5,0,1,2
Ellsworth,Cities,KANSAS,3180,27,0,1,6,0,0,3
Ellwood City,Cities,PENNSYLVANIA,7561,26,1,1,6,0,0,3
Elm Grove,Cities,WISCONSIN,6222,27,0,1,6,0,0,3
Elma,Cities,WASHINGTON,3020,27,0,1,6,0,0,3
Elmer,Cities,NEW JERSEY,1334,26,1,1,6,0,0,3
Elmhurst,Cities,Illinois,46318,22,0,6,5,0,1,4
Elmira,Cities,NEW YORK,27995,26,0,2,6,0,0,4
Elmira Heights Village,Cities,NEW YORK,3959,26,0,2,6,0,0,3
Elmira Town,Cities,NEW YORK,5786,27,0,1,6,0,0,3
Elmore,Nonmetropolitan Counties,IDAHO,632,25,1,2,6,0,0,2
Elmsford Village,Cities,NEW YORK,4838,27,0,1,6,0,0,3
Elmwood,Cities,ILLINOIS,2088,21,2,5,5,0,1,3
Elmwood Park,Cities,NEW JERSEY,20348,27,0,1,6,0,0,4
Elmwood Place,Cities,OHIO,2160,13,9,6,3,2,1,3
Elon,Cities,NORTH CAROLINA,10150,27,0,1,6,0,0,4
Eloy,Cities,ARIZONA,17110,24,3,1,6,0,0,4
Elroy,Cities,WISCONSIN,1359,27,0,1,6,0,0,3
Elsa,Cities,TEXAS,6861,27,0,1,6,0,0,3
Elsberry,Cities,MISSOURI,1996,27,0,1,6,0,0,3
Elsie,Cities,MICHIGAN,972,26,0,2,6,0,0,2
Elsinboro Township,Cities,NEW JERSEY,990,26,1,1,6,0,0,2
Elsmere,Cities,KENTUCKY,6149,27,0,1,6,0,0,3
Elwood,Cities,INDIANA,8427,25,2,1,6,0,0,3
Ely,Cities,Minnesota,3398,13,6,9,3,1,2,3
Elyria,Cities,OHIO,53633,14,3,11,3,0,2,4
Emanuel,Nonmetropolitan Counties,GEORGIA,No Data,25,2,1,6,0,0,-1
Emerado,Cities,NORTH DAKOTA,434,15,0,13,3,0,3,2
Emerald Isle,Cities,NORTH CAROLINA,3731,27,0,1,6,0,0,3
Emerson,Cities,GEORGIA,7716,27,0,1,6,0,0,3
Emery,Nonmetropolitan Counties,UTAH,No Data,26,0,2,6,0,0,-1
Emeryville,Cities,CALIFORNIA,12060,25,0,3,6,0,0,4
Eminence,Cities,KENTUCKY,2544,27,0,1,6,0,0,3
Emlenton Borough,Cities,PENNSYLVANIA,595,20,7,1,5,1,0,2
Emma,Cities,MISSOURI,238,27,0,1,6,0,0,2
Emmaus,Cities,PENNSYLVANIA,11398,26,1,1,6,0,0,4
Emmet,Nonmetropolitan Counties,IOWA,No Data,27,0,1,6,0,0,-1
Emmetsburg,Cities,IOWA,3795,27,0,1,6,0,0,3
Emmett,Cities,IDAHO,6617,27,0,1,6,0,0,3
Emmett Township,Cities,MICHIGAN,11604,23,0,5,5,0,1,4
