state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population,,,,
New York,Cities,Baldwinsville Village,0,0,0,0,"7,473",,,,
New York,Cities,Ballston Spa Village,0,0,0,0,"5,418",,,,
New York,Cities,Bath Village,0,0,0,0,"5,733",,,,
New York,Cities,Beacon,0,0,0,0,"15,278",,,,
New York,Cities,Bedford Town,0,0,0,0,"17,627",,,,
New York,Cities,Bethlehem Town,0,0,0,0,"34,243",,,,
New York,Cities,Binghamton,0,0,0,0,"46,304",,,,
New York,Cities,Black River,0,0,0,0,"1,410",,,,
New York,Cities,Blooming Grove Town,0,0,0,0,"12,001",,,,
New York,Cities,Bolivar Village,0,0,0,0,"1,022",,,,
New York,Cities,Bolton Town,0,0,0,0,"2,325",,,,
New York,Cities,Boonville Village,0,0,0,0,"2,054",,,,
New York,Cities,Brant Town,0,0,0,0,"2,065",,,,
New York,Cities,Brewster,0,0,0,0,"2,358",,,,
New York,Cities,Briarcliff Manor Village,0,0,0,0,"7,976",,,,
New York,Cities,Brockport Village,0,0,0,0,"8,284",,,,
New York,Cities,Bronxville Village,0,0,0,0,"6,390",,,,
New York,Cities,Brownville Village,0,0,0,0,"1,174",,,,
New York,Cities,Cairo Town,0,0,0,0,"6,577",,,,
New York,Cities,Caledonia Village,0,0,0,0,"2,151",,,,
New York,Cities,Cambridge Village,0,0,0,0,"1,854",,,,
New York,Cities,Camden Village,0,0,0,0,"2,219",,,,
New York,Cities,Camillus Town and Village,0,0,0,0,"24,165",,,,
New York,Cities,Canajoharie Village,0,0,0,0,"2,178",,,,
New York,Cities,Canastota Village,0,0,0,0,"4,704",,,,
New York,Cities,Canisteo Village,0,0,0,0,"2,246",,,,
New York,Cities,Canton Village,0,0,0,0,"6,794",,,,
New York,Cities,Cape Vincent Village,0,,,0,762,,,,
New York,Cities,Carmel Town,0,0,0,0,"34,462",,,,
New York,Cities,Carroll Town,0,0,0,0,"3,481",,,,
New York,Cities,Carthage Village,0,0,0,0,"3,862",,,,
New York,Cities,Catskill Village,0,0,0,,"3,971",,,,
New York,Cities,Cattaraugus Village,0,0,0,0,980,,,,
New York,Cities,Cayuga Heights Village,0,0,0,0,"3,749",,,,
New York,Cities,Cazenovia Village,0,0,0,0,"2,732",,,,
New York,Cities,Central Square Village,0,0,0,0,"1,835",,,,
New York,Cities,Centre Island Village,0,0,0,0,411,,,,
New York,Cities,Chatham Village,0,0,,0,"1,733",,,,
New York,Cities,Cheektowaga Town,0,0,0,0,"78,361",,,,
New York,Cities,Chester Town,0,0,0,0,"7,990",,,,
New York,Cities,Chester Village,0,0,0,0,"3,926",,,,
New York,Cities,Chittenango Village,0,0,0,0,"5,016",,,,
New York,Cities,Cicero Town,0,0,0,0,"29,571",,,,
New York,Cities,Clayton Village,0,0,0,0,"2,063",,,,
New York,Cities,Clyde Village,0,0,0,0,"2,049",,,,
New York,Cities,Cobleskill Village,0,0,0,0,"4,503",,,,
New York,Cities,Coeymans Town,0,0,0,0,"7,458",,,,
New York,Cities,Cohocton Town,0,0,0,,"2,553",,,,
New York,Cities,Cooperstown Village,0,0,0,0,"1,827",,,,
New York,Cities,Corning,0,0,0,0,"11,087",,,,
New York,Cities,Cornwall-on-Hudson Village,0,0,0,0,"2,978",,,,
New York,Cities,Cornwall Town,0,0,,,"9,543",,,,
New York,Cities,Cortland,0,0,0,0,"19,331",,,,
New York,Cities,Coxsackie Village,0,0,0,0,"2,755",,,,
New York,Cities,Cuba Town,0,0,0,0,"3,209",,,,
New York,Cities,Dansville Village,0,0,0,0,"4,605",,,,
New York,Cities,Deerpark Town,0,0,0,0,"7,827",,,,
New York,Cities,Delhi Village,0,0,0,0,"2,985",,,,
New York,Cities,Depew Village,0,0,0,0,"15,189",,,,
New York,Cities,Deposit Village,0,0,0,0,"1,628",,,,
New York,Cities,Dewitt Town,0,0,0,0,"22,681",,,,
New York,Cities,Dexter Village,0,0,,,"1,122",,,,
New York,Cities,Dobbs Ferry Village,0,0,0,0,"11,021",,,,
New York,Cities,Dolgeville Village,0,0,0,0,"2,191",,,,
New York,Cities,Dryden Village,0,0,0,0,"1,913",,,,
New York,Cities,Dunkirk,0,0,0,0,"12,329",,,,
New York,Cities,Durham Town,0,0,0,0,"2,700",,,,
New York,Cities,East Aurora-Aurora Town,0,0,0,0,"13,774",,,,
New York,Cities,Eastchester Town,0,0,0,0,"19,800",,,,
New York,Cities,East Fishkill Town,0,0,0,0,"29,315",,,,
New York,Cities,East Greenbush Town,0,0,0,0,"16,470",,,,
New York,Cities,East Hampton Town,0,0,0,0,"19,674",,,,
New York,Cities,East Hampton Village,0,0,0,0,"1,104",,,,
New York,Cities,East Rochester Village,0,0,0,0,"6,596",,,,
New York,Cities,East Syracuse Village,0,0,0,0,"3,036",,,,
New York,Cities,Eden Town,0,0,0,0,"7,684",,,,
New York,Cities,Ellenville Village,0,0,0,0,"4,124",,,,
New York,Cities,Ellicott Town,0,0,0,0,"5,144",,,,
New York,Cities,Ellicottville,0,0,0,0,"1,601",,,,
New York,Cities,Elmira,0,0,0,0,"28,921",,,,
New York,Cities,Elmira Heights Village,0,0,0,0,"4,079",,,,
New York,Cities,Elmira Town,0,0,0,0,"5,948",,,,
New York,Cities,Elmsford Village,0,0,0,0,"4,735",,,,
New York,Cities,Endicott Village,0,0,0,0,"13,122",,,,
New York,Cities,Evans Town,0,0,0,0,"16,292",,,,
New York,Cities,Fairport Village,0,0,0,0,"5,335",,,,
New York,Cities,Fallsburg Town,0,0,0,0,"12,109",,,,
New York,Cities,Fishkill Town,0,0,0,,"20,435",,,,
New York,Cities,Fishkill Village,0,0,0,0,"2,160",,,,
New York,Cities,Floral Park Village,0,0,0,0,"15,926",,,,
New York,Cities,Fort Edward Village,0,0,0,0,"3,318",,,,
New York,Cities,Fort Plain Village,0,0,0,0,"2,265",,,,
New York,Cities,Frankfort Town,0,0,0,0,"5,033",,,,
New York,Cities,Frankfort Village,0,0,0,0,"2,579",,,,
New York,Cities,Franklinville Village,0,0,0,0,"1,702",,,,
New York,Cities,Fredonia Village,0,0,0,0,"10,988",,,,
New York,Cities,Friendship Town,0,0,0,0,"1,960",,,,
New York,Cities,Fulton City,0,0,0,0,"11,739",,,,
New York,Cities,Garden City Village,0,0,0,0,"22,596",,,,
New York,Cities,Gates Town,0,0,0,0,"28,468",,,,
New York,Cities,Geddes Town,0,0,0,0,"10,442",,,,
New York,Cities,Geneseo Village,0,0,0,0,"7,891",,,,
New York,Cities,Geneva,0,0,0,0,"13,194",,,,
New York,Cities,Germantown Town,0,0,0,0,"1,926",,,,
New York,Cities,Glen Cove,0,0,0,0,"27,134",,,,
New York,Cities,Glen Park Village,0,0,0,0,526,,,,
New York,Cities,Glens Falls,0,0,0,0,"14,582",,,,
New York,Cities,Glenville Town,0,0,0,0,"21,839",,,,
New York,Cities,Gloversville,0,0,0,0,"15,315",,,,
New York,Cities,Goshen Village,0,0,0,0,"5,400",,,,
New York,Cities,Gowanda Village,0,0,0,0,"2,663",,,,
New York,Cities,Granville Village,0,0,0,0,"2,498",,,,
New York,Cities,Great Neck Estates Village,,0,0,0,"2,794",,,,
New York,Cities,Greenburgh Town,0,0,0,0,"44,787",,,,
New York,Cities,Greene Village,0,0,0,0,"1,553",,,,
New York,Cities,Green Island Village,,0,0,0,"2,621",,,,
New York,Cities,Greenwich Village,0,0,0,0,"1,764",,,,
New York,Cities,Greenwood Lake Village,0,0,0,0,"3,118",,,,
New York,Cities,Groton Village,0,0,0,0,"2,381",,,,
New York,Cities,Guilderland Town,0,0,0,0,"33,805",,,,
New York,Cities,Hamburg Village,0,0,0,0,"9,517",,,,
New York,Cities,Hamilton Village,0,0,0,0,"4,184",,,,
New York,Cities,Hammondsport Village,0,0,0,0,656,,,,
New York,Cities,Harriman Village,0,0,0,0,"2,507",,,,
New York,Cities,Harrison Town,0,0,0,0,"27,876",,,,
New York,Cities,Hastings-on-Hudson Village,0,0,0,0,"7,937",,,,
New York,Cities,Haverstraw Town,0,0,0,0,"37,196",,,,
New York,Cities,Hempstead Village,0,0,0,0,"55,198",,,,
New York,Cities,Herkimer Village,0,0,0,0,"7,693",,,,
New York,Cities,Highland Falls Village,0,0,,,"3,847",,,,
New York,Cities,Highlands Town,0,0,0,0,"8,456",,,,
New York,Cities,Homer Village,0,0,0,0,"3,270",,,,
New York,Cities,Hoosick Falls Village,0,0,0,0,"3,466",,,,
New York,Cities,Hornell,0,0,0,0,"8,481",,,,
New York,Cities,Horseheads Village,0,0,0,0,"6,701",,,,
New York,Cities,Hudson,0,0,0,0,"6,676",,,,
New York,Cities,Hudson Falls Village,0,0,0,0,"7,187",,,,
New York,Cities,Huntington Bay Village,0,0,0,0,"1,428",,,,
New York,Cities,Ilion Village,0,0,0,0,"8,002",,,,
New York,Cities,Independence Town,0,0,0,0,"1,180",,,,
New York,Cities,Inlet Town,0,0,0,0,329,,,,
New York,Cities,Interlaken Village,0,0,0,,605,,,,
New York,Cities,Irondequoit Town,0,0,0,,"51,506",,,,
New York,Cities,Irvington Village,0,0,0,0,"6,530",,,,
New York,Cities,Johnson City Village,0,0,0,0,"14,866",,,,
New York,Cities,Johnstown,0,0,0,0,"8,531",,,,
New York,Cities,Jordan Village,0,0,0,0,"1,350",,,,
New York,Cities,Kenmore Village,0,0,0,0,"15,256",,,,
New York,Cities,Kensington Village,0,0,0,,"1,174",,,,
New York,Cities,Kent Town,0,0,0,0,"13,381",,,,
New York,Cities,Kings Point Village,0,0,0,0,"5,042",,,,
New York,Cities,Kingston,0,0,0,0,"23,665",,,,
New York,Cities,Kirkland Town,0,0,0,0,"8,296",,,,
New York,Cities,Lackawanna,0,0,0,0,"17,965",,,,
New York,Cities,Lake Placid Village,0,0,0,0,"2,491",,,,
New York,Cities,Lake Success Village,0,0,0,0,"3,009",,,,
New York,Cities,Lakewood-Busti,0,0,0,0,"7,280",,,,
New York,Cities,Lancaster Town,0,0,0,0,"36,369",,,,
New York,Cities,Larchmont Village,0,0,0,0,"5,930",,,,
New York,Cities,Le Roy Village,0,0,0,0,"4,354",,,,
New York,Cities,Lewisboro Town,0,0,0,0,"12,614",,,,
New York,Cities,Lewiston Town and Village,0,0,0,0,"16,175",,,,
New York,Cities,Little Falls,0,0,0,,"4,912",,,,
New York,Cities,Liverpool Village,0,0,0,0,"2,311",,,,
New York,Cities,Lloyd Harbor Village,0,0,0,0,"3,683",,,,
New York,Cities,Lloyd Town,0,0,0,0,"10,751",,,,
New York,Cities,Lockport,0,0,0,0,"20,904",,,,
New York,Cities,Long Beach,0,0,0,0,"33,534",,,,
New York,Cities,Lowville Village,0,0,0,0,"3,457",,,,
New York,Cities,Lynbrook Village,0,0,0,0,"19,528",,,,
New York,Cities,Lyons Village,0,0,0,0,"3,543",,,,
New York,Cities,Macedon Town and Village,0,0,0,0,"9,132",,,,
New York,Cities,Malone Village,0,0,0,0,"5,881",,,,
New York,Cities,Malverne Village,0,0,0,0,"8,542",,,,
New York,Cities,Mamaroneck Town,0,0,0,0,"12,146",,,,
New York,Cities,Mamaroneck Village,0,0,0,0,"19,164",,,,
New York,Cities,Manchester Village,0,0,0,0,"1,688",,,,
New York,Cities,Manlius Town,0,0,0,0,"24,461",,,,
New York,Cities,Marcellus Village,0,0,0,0,"1,792",,,,
New York,Cities,Marlborough Town,0,0,0,0,"8,769",,,,
New York,Cities,Massena Village,0,0,0,0,"10,808",,,,
New York,Cities,Maybrook Village,0,0,0,0,"2,951",,,,
New York,Cities,Mechanicville,0,0,0,0,"5,213",,,,
New York,Cities,Medina Village,0,0,0,0,"5,953",,,,
New York,Cities,Menands Village,0,0,0,0,"3,991",,,,
New York,Cities,Middleport Village,0,0,0,0,"1,813",,,,
New York,Cities,Millbrook Village,0,0,0,,"1,442",,,,
New York,Cities,Montgomery Town,0,0,0,0,"8,961",,,,
New York,Cities,Montgomery Village,0,0,0,0,"4,188",,,,
New York,Cities,Monticello Village,0,0,0,0,"6,582",,,,
New York,Cities,Moravia Village,0,0,0,0,"1,263",,,,
New York,Cities,Moriah Town,0,0,0,0,"3,628",,,,
New York,Cities,Mount Hope Town,0,0,0,0,"7,112",,,,
New York,Cities,Mount Kisco Village,0,0,0,0,"11,028",,,,
New York,Cities,Mount Morris Village,0,0,0,0,"2,912",,,,
New York,Cities,Mount Pleasant Town,0,0,0,0,"26,564",,,,
New York,Cities,Nassau Village,0,0,0,0,"1,120",,,,
New York,Cities,Newark Village,0,0,0,0,"8,978",,,,
New York,Cities,New Berlin Town,0,0,0,0,"1,622",,,,
New York,Cities,Newburgh Town,0,0,0,0,"30,984",,,,
New York,Cities,New Castle Town,0,0,0,0,"17,864",,,,
New York,Cities,New Hartford Town and Village,0,0,0,0,"20,355",,,,
New York,Cities,New Paltz Town and Village,0,0,0,0,"14,248",,,,
New York,Cities,New Windsor Town,0,0,0,0,"25,767",,,,
New York,Cities,New York Mills Village,0,0,0,0,"3,324",,,,
New York,Cities,Niagara Town,0,0,0,0,"8,241",,,,
New York,Cities,Niskayuna Town,0,0,0,0,"22,097",,,,
New York,Cities,Nissequogue Village,0,0,0,0,"1,754",,,,
New York,Cities,Norfolk Town,0,0,,0,"4,588",,,,
New York,Cities,North Castle Town,0,0,0,0,"12,077",,,,
New York,Cities,North Greenbush Town,0,0,0,0,"12,137",,,,
New York,Cities,Northport Village,0,0,0,0,"7,411",,,,
New York,Cities,North Tonawanda,0,0,0,0,"31,176",,,,
New York,Cities,Northville Village,0,0,0,,"1,097",,,,
New York,Cities,Norwich,0,0,0,0,"7,049",,,,
New York,Cities,Nunda Town and Village,0,0,0,,"3,007",,,,
New York,Cities,Ocean Beach Village,0,0,0,0,79,,,,
New York,Cities,Ogdensburg,0,0,0,0,"11,072",,,,
New York,Cities,Ogden Town,0,0,0,0,"20,026",,,,
New York,Cities,Old Brookville Village,0,0,0,0,"2,171",,,,
New York,Cities,Old Westbury Village,0,0,0,0,"4,625",,,,
New York,Cities,Olean,0,0,0,0,"14,150",,,,
New York,Cities,Olive Town,0,0,,,"4,375",,,,
New York,Cities,Oneida,0,0,0,0,"11,220",,,,
New York,Cities,Oneonta City,0,0,0,0,"13,825",,,,
New York,Cities,Orangetown Town,0,0,0,0,"37,438",,,,
New York,Cities,Orchard Park Town,0,0,0,0,"29,386",,,,
New York,Cities,Oriskany Village,0,0,0,0,"1,385",,,,
New York,Cities,Ossining Village,0,0,0,0,"25,314",,,,
New York,Cities,Oswego City,0,0,0,0,"18,139",,,,
New York,Cities,Oxford Village,0,0,0,,"1,433",,,,
New York,Cities,Oyster Bay Cove Village,0,0,0,0,"4,233",,,,
New York,Cities,Painted Post Village,0,0,0,0,"2,116",,,,
New York,Cities,Palmyra Village,0,0,0,0,"3,475",,,,
New York,Cities,Peekskill,0,0,0,0,"23,908",,,,
New York,Cities,Pelham Manor Village,0,0,0,0,"5,558",,,,
New York,Cities,Pelham Village,0,0,0,0,"6,982",,,,
New York,Cities,Penn Yan Village,0,0,0,0,"5,123",,,,
New York,Cities,Perry Village,0,0,0,0,"3,633",,,,
New York,Cities,Phelps Village,0,0,,,"1,960",,,,
New York,Cities,Phoenix Village,0,0,0,,"2,352",,,,
New York,Cities,Piermont Village,0,0,0,0,"2,550",,,,
New York,Cities,Pine Plains Town,0,0,0,0,"2,460",,,,
New York,Cities,Plattekill Town,0,0,0,0,"10,374",,,,
New York,Cities,Plattsburgh City,0,0,0,0,"19,672",,,,
New York,Cities,Pleasantville Village,0,0,0,0,"7,100",,,,
New York,Cities,Port Byron Village,0,0,0,0,"1,274",,,,
New York,Cities,Port Chester Village,0,0,0,0,"29,328",,,,
New York,Cities,Port Dickinson Village,0,0,0,0,"1,602",,,,
New York,Cities,Port Jervis,0,0,0,0,"8,689",,,,
New York,Cities,Portville Village,0,0,0,0,997,,,,
New York,Cities,Port Washington,0,,,,"19,036",,,,
New York,Cities,Potsdam Village,0,0,0,,"9,613",,,,
New York,Cities,Pound Ridge Town,0,0,0,0,"5,200",,,,
New York,Cities,Pulaski Village,0,0,0,0,"2,354",,,,
New York,Cities,Quogue Village,0,0,0,0,977,,,,
New York,Cities,Red Hook Village,0,0,0,,"1,947",,,,
New York,Cities,Rensselaer City,0,0,0,0,"9,517",,,,
New York,Cities,Rhinebeck Village,0,0,0,0,"2,635",,,,
New York,Cities,Riverhead Town,0,0,0,0,"33,789",,,,
New York,Cities,Rome,0,0,0,0,"32,557",,,,
New York,Cities,Rosendale Town,0,0,0,0,"6,026",,,,
New York,Cities,Rotterdam Town,0,0,0,0,"29,146",,,,
New York,Cities,Rye Brook Village,0,0,0,0,"9,480",,,,
New York,Cities,Sackets Harbor Village,0,0,0,0,"1,522",,,,
New York,Cities,Sag Harbor Village,0,0,0,0,"2,279",,,,
New York,Cities,Sands Point Village,0,0,0,0,"2,715",,,,
New York,Cities,Saranac Lake Village,0,0,0,0,"5,369",,,,
New York,Cities,Saugerties Town,0,0,0,0,"19,318",,,,
New York,Cities,Schenectady,0,0,0,0,"66,041",,,,
New York,Cities,Schoharie Village,0,0,0,0,872,,,,
New York,Cities,Scotia Village,,0,0,0,"7,700",,,,
New York,Cities,Seneca Falls Town,0,0,0,0,"2,362",,,,
New York,Cities,Shandaken Town,0,0,0,0,"3,043",,,,
New York,Cities,Shawangunk Town,0,0,0,0,"14,205",,,,
New York,Cities,Shelter Island Town,0,0,0,0,"2,412",,,,
New York,Cities,Sherburne Village,0,0,0,0,"1,351",,,,
New York,Cities,Sherrill,0,0,0,0,"3,064",,,,
New York,Cities,Shortsville Village,0,0,0,0,"1,437",,,,
New York,Cities,Sidney Village,0,0,0,0,"3,805",,,,
New York,Cities,Skaneateles Village,0,0,0,0,"2,450",,,,
New York,Cities,Sodus Point Village,0,0,0,0,886,,,,
New York,Cities,Sodus Village,0,0,0,0,"1,805",,,,
New York,Cities,Solvay Village,0,0,0,0,"6,487",,,,
New York,Cities,Southampton Town,0,0,0,0,"50,603",,,,
New York,Cities,Southampton Village,0,0,0,0,"3,161",,,,
New York,Cities,South Glens Falls Village,0,0,0,0,"3,640",,,,
New York,Cities,South Nyack Village,0,0,0,0,"3,579",,,,
New York,Cities,Southold Town,0,0,0,0,"19,963",,,,
New York,Cities,Stillwater Town,0,0,0,0,"6,587",,,,
New York,Cities,St. Johnsville Village,0,0,0,0,"1,691",,,,
New York,Cities,Stockport Town,0,,,,"2,760",,,,
New York,Cities,Stony Point Town,0,0,0,0,"15,307",,,,
New York,Cities,Suffern Village,0,0,0,0,"10,886",,,,
New York,Cities,Syracuse,0,0,0,0,"143,834",,,,
New York,Cities,Tarrytown Village,0,0,0,0,"11,449",,,,
New York,Cities,Ticonderoga Town,0,0,0,0,"4,982",,,,
New York,Cities,Tonawanda,0,0,0,0,"14,987",,,,
New York,Cities,Tonawanda Town,0,0,0,0,"58,082",,,,
New York,Cities,Trumansburg Village,0,0,0,0,"1,820",,,,
New York,Cities,Tupper Lake Village,0,0,0,0,"3,642",,,,
New York,Cities,Tuxedo Park Village,0,0,0,0,615,,,,
New York,Cities,Tuxedo Town,0,0,0,0,"2,986",,,,
New York,Cities,Ulster Town,0,0,0,0,"12,195",,,,
New York,Cities,Vernon Village,0,0,0,0,"1,160",,,,
New York,Cities,Vestal Town,0,0,0,0,"27,980",,,,
New York,Cities,Walden Village,0,0,0,0,"6,887",,,,
New York,Cities,Wallkill Town,0,0,0,0,"27,940",,,,
New York,Cities,Walton Village,0,0,0,0,"3,012",,,,
New York,Cities,Wappingers Falls Village,0,,,,"5,476",,,,
New York,Cities,Warsaw Village,0,0,0,0,"3,453",,,,
New York,Cities,Warwick Town,0,0,0,0,"18,332",,,,
New York,Cities,Washingtonville Village,0,0,0,0,"5,828",,,,
New York,Cities,Waterford Town and Village,0,0,0,0,"8,392",,,,
New York,Cities,Waterloo Village,0,0,0,0,"5,175",,,,
New York,Cities,Watertown,0,0,0,0,"28,179",,,,
New York,Cities,Watervliet,0,0,0,0,"10,245",,,,
New York,Cities,Watkins Glen Village,0,0,0,0,"1,862",,,,
New York,Cities,Waverly Village,0,0,0,0,"4,337",,,,
New York,Cities,Wayland Village,0,0,0,0,"1,842",,,,
New York,Cities,Webster Town and Village,0,0,0,0,"43,777",,,,
New York,Cities,Weedsport Village,0,0,0,0,"1,797",,,,
New York,Cities,Wellsville Village,0,0,0,0,"4,574",,,,
New York,Cities,Westfield Village,0,0,0,0,"3,164",,,,
New York,Cities,Westhampton Beach Village,0,0,0,0,"1,732",,,,
New York,Cities,Whitehall Village,0,0,0,0,"2,604",,,,
New York,Cities,White Plains,0,0,0,0,"57,559",,,,
New York,Cities,Whitesboro Village,0,0,0,0,"3,733",,,,
New York,Cities,Whitestown Town,0,0,0,0,"9,141",,,,
New York,Cities,Windham Town,0,0,,0,"1,683",,,,
New York,Cities,Wolcott Village,0,0,0,0,"1,669",,,,
New York,Cities,Woodbury Town,0,0,0,0,"10,685",,,,
New York,Cities,Woodridge Village,0,,,,829,,,,
New York,Cities,Woodstock Town,0,0,0,0,"5,931",,,,
New York,Cities,Yorktown Town,0,0,0,0,"36,643",,,,
New York,Cities,Yorkville Village,0,,,,"2,660",,,,
New York,Cities,Youngstown Village,0,0,0,0,"1,906",,,,
North Carolina,Cities,Aberdeen,0,0,0,0,"6,760",,,,
North Carolina,Cities,Ahoskie,0,0,0,0,"4,988",,,,
North Carolina,Cities,Andrews,0,0,0,0,"1,743",,,,
North Carolina,Cities,Angier,0,0,0,0,"4,635",,,,
North Carolina,Cities,Apex,0,0,0,0,"41,356",,,,
North Carolina,Cities,Archdale,0,0,0,0,"11,524",,,,
North Carolina,Cities,Atlantic Beach,0,0,0,0,"1,491",,,,
North Carolina,Cities,Aulander,0,0,0,0,857,,,,
North Carolina,Cities,Aurora,0,0,0,0,518,,,,
North Carolina,Cities,Ayden,0,0,0,0,"5,065",,,,
North Carolina,Cities,Badin,0,0,0,0,"1,979",,,,
North Carolina,Cities,Bailey,0,0,0,0,572,,,,
North Carolina,Cities,Bakersville,0,0,0,0,454,,,,
North Carolina,Cities,Bald Head Island,0,0,0,0,163,,,,
North Carolina,Cities,Banner Elk,0,0,0,0,"1,117",,,,
North Carolina,Cities,Beaufort,0,0,0,0,"4,107",,,,
North Carolina,Cities,Beech Mountain,0,0,0,0,319,,,,
North Carolina,Cities,Belhaven,0,0,0,0,"1,624",,,,
North Carolina,Cities,Belmont,0,0,0,0,"10,319",,,,
North Carolina,Cities,Benson,0,0,0,0,"3,452",,,,
North Carolina,Cities,Bethel,0,0,0,0,"1,625",,,,
North Carolina,Cities,Beulaville,0,0,0,0,"1,346",,,,
North Carolina,Cities,Biltmore Forest,0,0,0,0,"1,393",,,,
North Carolina,Cities,Biscoe,0,0,0,0,"1,694",,,,
North Carolina,Cities,Black Creek,0,0,0,0,774,,,,
North Carolina,Cities,Black Mountain,0,0,0,0,"8,012",,,,
North Carolina,Cities,Bladenboro,0,0,0,0,"1,735",,,,
North Carolina,Cities,Blowing Rock,0,0,0,0,"1,234",,,,
North Carolina,Cities,Boiling Spring Lakes,0,0,0,0,"5,546",,,,
North Carolina,Cities,Boiling Springs,0,0,0,0,"4,610",,,,
North Carolina,Cities,Bolton,0,0,0,0,682,,,,
North Carolina,Cities,Boone,0,0,0,0,"17,998",,,,
North Carolina,Cities,Boonville,0,0,0,0,"1,215",,,,
North Carolina,Cities,Brevard,0,0,0,0,"7,536",,,,
North Carolina,Cities,Broadway,0,0,0,0,"1,280",,,,
North Carolina,Cities,Brookford,0,0,0,0,378,,,,
North Carolina,Cities,Bryson City,0,0,0,0,"1,446",,,,
North Carolina,Cities,Bunn,0,0,0,0,350,,,,
North Carolina,Cities,Burgaw,0,0,0,0,"4,005",,,,
North Carolina,Cities,Burnsville,0,0,0,0,"1,667",,,,
North Carolina,Cities,Butner,0,0,0,0,"7,661",,,,
North Carolina,Cities,Cameron,0,0,0,0,293,,,,
North Carolina,Cities,Candor,0,0,0,0,838,,,,
North Carolina,Cities,Canton,0,0,0,0,"4,164",,,,
North Carolina,Cities,Cape Carteret,0,0,0,0,"1,928",,,,
North Carolina,Cities,Carolina Beach,0,0,0,0,"5,937",,,,
North Carolina,Cities,Carthage,0,0,0,0,"2,321",,,,
North Carolina,Cities,Cary,0,0,0,0,"148,905",,,,
North Carolina,Cities,Caswell Beach,0,0,0,0,404,,,,
North Carolina,Cities,Catawba,0,0,0,0,605,,,,
North Carolina,Cities,Chadbourn,0,0,0,0,"1,835",,,,
North Carolina,Cities,Cherryville,0,0,0,0,"5,818",,,,
North Carolina,Cities,China Grove,0,0,0,0,"4,154",,,,
North Carolina,Cities,Chocowinity,0,0,0,0,812,,,,
North Carolina,Cities,Claremont,0,0,0,0,"1,355",,,,
North Carolina,Cities,Clayton,0,0,0,0,"17,315",,,,
North Carolina,Cities,Cleveland,0,0,0,0,870,,,,
North Carolina,Cities,Clinton,0,0,0,0,"8,774",,,,
North Carolina,Cities,Clyde,0,0,0,0,"1,222",,,,
North Carolina,Cities,Coats,0,0,0,0,"2,318",,,,
North Carolina,Cities,Columbus,0,0,0,0,983,,,,
North Carolina,Cities,Conover,0,0,0,0,"8,168",,,,
North Carolina,Cities,Conway,0,0,0,0,800,,,,
North Carolina,Cities,Cooleemee,0,0,0,0,965,,,,
North Carolina,Cities,Cornelius,0,0,0,0,"26,683",,,,
North Carolina,Cities,Cramerton,0,0,0,0,"4,212",,,,
North Carolina,Cities,Dallas,0,0,0,0,"4,537",,,,
North Carolina,Cities,Davidson,0,0,0,0,"11,657",,,,
North Carolina,Cities,Denton,0,0,0,0,"1,645",,,,
North Carolina,Cities,Dobson,0,0,0,0,"1,586",,,,
North Carolina,Cities,Drexel,0,0,0,0,"1,863",,,,
North Carolina,Cities,Duck,0,0,0,0,375,,,,
North Carolina,Cities,Dunn,0,0,0,0,"9,672",,,,
North Carolina,Cities,East Bend,0,0,0,0,604,,,,
North Carolina,Cities,East Spencer,0,0,0,0,"1,533",,,,
North Carolina,Cities,Eden,0,0,0,0,"15,282",,,,
North Carolina,Cities,Edenton,0,0,0,0,"4,994",,,,
North Carolina,Cities,Elizabeth City,0,0,0,0,"18,395",,,,
North Carolina,Cities,Elizabethtown,0,0,0,0,"3,603",,,,
North Carolina,Cities,Elkin,0,0,0,0,"4,024",,,,
North Carolina,Cities,Elon,0,0,0,0,"9,627",,,,
North Carolina,Cities,Emerald Isle,0,0,0,0,"3,669",,,,
North Carolina,Cities,Enfield,0,0,0,0,"2,485",,,,
North Carolina,Cities,Erwin,0,0,0,0,"4,620",,,,
North Carolina,Cities,Fair Bluff,0,0,0,0,936,,,,
North Carolina,Cities,Fairmont,0,0,0,0,"2,714",,,,
North Carolina,Cities,Farmville,0,0,0,0,"4,767",,,,
North Carolina,Cities,Fletcher,0,0,0,0,"7,320",,,,
North Carolina,Cities,Forest City,0,0,0,0,"7,394",,,,
North Carolina,Cities,Four Oaks,0,0,0,0,"1,980",,,,
North Carolina,Cities,Foxfire Village,0,0,0,0,936,,,,
North Carolina,Cities,Franklin,0,0,0,0,"3,894",,,,
North Carolina,Cities,Franklinton,0,0,0,0,"2,060",,,,
North Carolina,Cities,Fremont,0,0,0,0,"1,277",,,,
North Carolina,Cities,Fuquay-Varina,0,0,0,0,"20,562",,,,
North Carolina,Cities,Garner,0,0,0,0,"27,021",,,,
North Carolina,Cities,Garysburg,0,0,0,0,"1,012",,,,
