Year,State,Agency type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population3
,,,Lawrenceburg,0,0,0,1,10578
,,,Lebanon,1,0,0,0,5577
,,,Lexington,0,0,3,9,297847
,,,Madisonville,0,1,0,1,19726
,,,Morehead,1,0,0,1,6892
,,,Mount Vernon,0,0,1,0,2494
,,,Mount Washington,1,0,0,0,9180
,,,Murray,2,0,1,1,17864
,,,Newport,1,0,0,0,15379
,,,Oak Grove,1,1,0,0,7541
,,,Owensboro,3,2,0,0,57661
,,,Paducah,0,0,1,1,25197
,,,Paris,1,0,1,0,8612
,,,Pikeville,1,0,1,0,6951
,,,Radcliff,1,0,0,0,21838
,,,Richmond,1,1,2,1,31581
,,,Shelbyville,1,1,0,0,14142
,,,Shepherdsville,0,0,1,0,11300
,,,Shively,2,0,0,0,15369
,,,Somerset,0,1,1,0,11273
,,,St. Matthews,0,0,1,0,17593
,,,Taylor Mill,0,0,1,0,6650
,,,Versailles,0,0,0,1,8627
,,,Vine Grove,1,0,0,0,4551
,,,West Liberty,0,0,0,1,3459
,,,Wilder,0,1,0,0,3056
,,,Williamsburg,1,0,0,0,5281
,,,Wilmore,0,0,1,0,3711
,,Universities and Colleges,,,,,,
,,,Eastern Kentucky University,0,1,0,0,16567
,,,Morehead State University,0,0,0,1,8541
,,,Murray State University,0,0,1,0,10412
,,,University of Kentucky,2,0,1,0,27108
,,,University of Louisville,1,0,0,0,21234
,,,Western Kentucky University,0,0,1,0,20897
,,Metropolitan Counties,,,,,,
,,,Boone,2,1,0,0,
,,,Bourbon,0,0,0,1,
,,,Christian,0,0,1,1,
,,,Daviess,2,0,0,0,
,,,Grant,0,0,1,0,
,,,Hardin,0,0,0,1,
,,,Meade,0,1,0,0,
,,,Oldham County Police Department,1,0,0,1,
,,,Shelby,1,0,0,0,
,,,Woodford,0,0,0,1,
,,Nonmetropolitan Counties,,,,,,
,,,Adair,0,1,0,0,
,,,Ballard,0,0,0,1,
,,,Caldwell,0,0,1,0,
,,,Franklin,0,0,1,0,
,,,Harlan,0,1,0,0,
,,,Hart,0,1,0,0,
,,,Johnson,1,0,0,0,
,,,Laurel,1,0,0,0,
,,,McCracken,0,0,2,1,
,,,Ohio,0,2,0,0,
,,,Rowan,0,0,1,0,
,,State Police Agencies,,,,,,
,,,State Police:,,,,,
,,,Dry Ridge,0,0,1,0,
,,,Frankfort,0,0,0,1,
,,,Madisonville,0,1,0,0,
,,,Mayfield,0,1,0,0,
,,,Morehead,0,0,0,1,
,,,Pikeville,0,0,1,0,
,,Other Agencies,,,,,,
,,,Cincinnati-Northern Kentucky International Airport,1,0,0,0,
,,,Greater Hardin County Narcotics Task Force,0,0,0,1,
,,,Jefferson County Board of Education,0,1,0,0,
,,,"Laurel County Constable, District 1",,,0,1,
,,,Ohio County School System,0,1,0,0,
,,,Park Security,0,1,0,0,
,Louisiana,Total,,,,,,
,,Cities,,,,,,
,,,Gonzales,0,0,1,0,9870
,,,Kenner,1,0,0,0,67312
,,,Sterlington,1,0,0,0,1609
,,Metropolitan Counties,,,,,,
,,,Lafayette,1,0,0,0,
,,Nonmetropolitan Counties,,,,,,
,,,Iberia,0,0,1,0,
,Maine,Total,,,,,,
,,Cities,,,,,,
,,,Augusta,0,1,1,0,19134
,,,Biddeford,2,2,1,0,21274
,,,Fort Kent,0,0,0,1,4096
,,,Gorham,0,0,0,2,16379
,,,Livermore Falls,0,0,1,1,3187
,,,Mexico,2,0,0,0,2681
,,,Monmouth,0,0,0,1,4103
,,,Ogunquit,0,0,1,0,892
,,,Old Orchard Beach,0,0,0,1,8623
,,,Portland3,2,1,8,5,66185
,,,Presque Isle,0,0,0,1,9691
,,,Rumford,0,0,1,0,5840
,,,Saco,0,2,1,1,18480
,,,Sanford,0,1,4,0,20795
,,,South Portland,0,1,0,0,24999
,,Universities and Colleges,,,,,,
,,,University of Southern Maine,3,1,1,1,9654
,,Metropolitan Counties,,,,,,
,,,Androscoggin,0,1,0,0,
,,,Cumberland,0,0,0,1,
,,,York,0,0,1,0,
,,State Police Agencies,,,,,,
,,,"State Police, Waldo County",0,0,1,0,
,Maryland,Total,,,,,,
,,Cities,,,,,,
,,,Baltimore,0,1,2,2,626848
,,,Bel Air,1,0,0,1,10216
,,,Bowie,0,1,0,0,55246
,,,Cambridge,0,1,0,0,12443
,,,Crisfield,1,0,0,0,2752
,,,Cumberland,1,0,0,0,21057
,,,Laurel,1,0,0,0,25353
,,Universities and Colleges,,,,,,
,,,Towson University,2,0,0,1,21840
,,Metropolitan Counties,,,,,,
,,,Anne Arundel County Police Department,0,0,1,0,
,,,Baltimore County Police Department,1,3,0,2,
,,,Carroll,0,1,0,0,
,,,Cecil,0,0,1,0,
,,,Frederick,2,0,0,1,
,,,Harford,1,1,0,1,
,,,Montgomery County Police Department,0,6,5,3,
,,,Prince George's County Police Department,0,1,0,0,
,,,Wicomico,0,1,0,0,
,,State Police Agencies,,,,,,
,,,State Police:,,,,,
,,,Carroll County,1,1,0,0,
,,,Cecil County,0,1,0,0,
,Massachusetts,Total,,,,,,
,,Cities,,,,,,
,,,Acton,1,1,4,0,22058
,,,Amesbury,0,0,0,1,16382
,,,Amherst,0,0,0,1,38050
,,,Andover,1,1,0,0,33403
,,,Ashfield,,,1,,1748
,,,Barnstable,0,2,0,1,45468
,,,Belchertown,0,0,0,1,14738
,,,Belmont,1,2,1,0,24880
,,,Beverly,0,3,0,0,39743
,,,Boston,40,63,54,49,621359
,,,Brewster,0,1,0,0,9880
,,,Brockton,0,1,0,0,94380
,,,Brookline,0,0,1,2,59090
,,,Cambridge,1,4,8,4,105803
,,,Chatham,0,0,0,1,6162
,,,Chelmsford,0,0,1,0,34008
,,,Chelsea,0,0,0,1,35391
,,,Danvers,0,0,0,2,26654
,,,Dartmouth,0,1,0,0,34239
,,,Dennis,0,1,2,0,14294
,,,Douglas,1,0,1,0,8523
,,,East Longmeadow,0,0,1,1,15816
,,,Edgartown,0,1,0,0,4092
,,,Everett,0,0,1,1,41921
,,,Framingham,0,1,0,3,68734
,,,Gardner,0,0,1,0,20351
,,,Great Barrington,0,1,1,1,7147
,,,Greenfield,1,0,1,0,17562
,,,Holbrook,0,0,0,1,10857
,,,Holliston,1,0,0,0,13630
,,,Lakeville,0,1,1,0,10667
,,,Lawrence,0,1,0,0,76843
,,,Leominster,0,0,1,0,41007
,,,Lincoln,1,1,0,0,6401
,,,Lowell,0,0,1,0,107167
,,,Lynn,0,1,0,0,90880
,,,Marlborough,0,0,1,0,38734
,,,Methuen,0,0,0,1,47543
,,,Milford,0,0,1,0,28170
,,,Milton,0,0,6,0,27168
,,,Natick,0,0,1,0,33207
,,,New Bedford,0,1,1,0,95649
,,,Newton,1,0,0,1,85665
,,,North Adams,0,0,1,0,13792
,,,Northampton,1,0,0,0,28723
,,,Norton,1,1,0,0,19147
,,,Norwell,1,0,0,0,10570
,,,Plymouth,2,2,1,1,56812
,,,Provincetown,0,0,1,0,2960
,,,Randolph,1,0,0,0,32308
,,,Revere,2,2,1,1,52070
,,,Rutland,0,0,0,2,8022
,,,Salem,0,2,0,0,41592
,,,Saugus,0,0,1,0,26790
,,,Somerset,0,1,0,0,18276
,,,Somerville,0,0,0,1,76216
,,,Spencer,1,1,0,0,11759
,,,Springfield,0,1,0,0,153993
,,,Stoneham,0,0,0,1,21568
,,,Stoughton,1,0,0,0,27126
,,,Taunton,0,0,0,1,56215
,,,Upton,0,0,0,1,7588
,,,Wayland,0,0,0,1,13073
,,,Westfield,0,0,0,1,41344
,,,Whitman,0,1,0,0,14577
,,,Wilbraham,0,1,0,0,14306
,,,Williamstown,0,0,0,1,7801
,,,Wilmington,0,0,1,0,22461
,,,Worcester,0,2,1,1,182145
,,Universities and Colleges,,,,,,
,,,Boston University,0,2,0,0,32727
,,,Clark University,0,1,,1,3451
,,,Hampshire College,0,0,1,0,1529
,,,Harvard University,0,3,0,3,27594
,,,Massachusetts Institute of Technology,1,0,0,1,10566
,,,Northeastern University,1,0,1,2,29519
,,,University of Massachusetts: ,,,,,
,,,Amherst,1,1,1,0,27569
,,,Dartmouth,0,1,0,0,9432
,,,"Harbor Campus, Boston",1,0,0,0,15454
,,,Western New England University,0,1,0,0,3734
,,Other Agencies,,,,,,
,,,"Massachusetts Bay Transportation Authority, Suffolk County",0,0,1,0,
,Michigan,Total,,,,,,
,,Cities,,,,,,
,,,Adrian,1,0,0,0,21117
,,,Albion,0,1,0,0,8610
,,,Algonac,0,0,0,1,4107
,,,Allen Park,0,0,1,0,28189
,,,Ann Arbor,2,0,2,0,113848
,,,Auburn Hills,0,1,1,0,21396
,,,Battle Creek,0,0,4,0,61658
,,,Bay City,0,0,0,1,34906
,,,Birmingham,0,2,1,0,20088
,,,Bloomfield Township,0,2,0,1,41039
,,,Boyne City,0,0,1,1,3732
,,,Buena Vista Township,1,1,0,0,8669
,,,Cadillac,1,0,0,0,10347
,,,Canton Township,0,0,3,1,90105
,,,Caro,0,1,1,0,4226
,,,Chelsea,0,0,1,0,4940
,,,Chesterfield Township,1,0,1,0,43348
,,,Clawson,0,0,0,1,11816
,,,Clinton Township,1,0,1,2,96723
,,,Coldwater,0,1,0,0,10937
,,,Davison Township,0,0,0,1,19560
,,,Dearborn,2,2,6,0,98079
,,,Dearborn Heights,0,0,1,1,57730
,,,Detroit,0,0,3,4,713239
,,,East Lansing,0,0,1,0,48542
,,,Eastpointe,0,0,0,3,32418
,,,Emmett Township,1,1,0,0,11761
,,,Farmington,1,0,1,0,10364
,,,Farmington Hills,0,2,1,2,79680
,,,Flint,0,1,0,1,102357
,,,Flint Township,2,2,0,1,31905
,,,Flushing Township,0,1,0,0,10632
,,,Forsyth Township,1,0,0,0,6159
,,,Fraser,0,0,0,1,14469
,,,Gibraltar,0,1,0,0,4652
,,,Grand Blanc Township,0,0,3,2,37480
,,,Grand Haven,0,1,0,0,10404
,,,Grand Rapids,2,0,3,1,187898
,,,Grayling,1,0,0,0,1883
,,,Grosse Pointe Farms,0,0,0,1,9472
,,,Grosse Pointe Park,1,0,1,0,11546
,,,Grosse Pointe Woods,0,0,0,1,16123
,,,Hamburg Township,1,0,0,0,21149
,,,Hamtramck,0,2,3,3,22406
,,,Hancock,0,1,0,0,4631
,,,Harper Woods,1,0,0,1,14225
,,,Holland,1,0,1,1,33026
,,,Holly,0,0,1,0,6081
,,,Inkster,0,0,1,3,25350
,,,Ironwood,0,1,1,0,5383
,,,Jackson,1,2,1,0,33509
,,,Kalamazoo Township,0,1,0,0,21901
,,,Keego Harbor,0,0,2,0,2968
,,,Kentwood,0,1,0,0,48670
,,,Lawton,0,0,1,0,1899
,,,Lincoln Township,0,0,1,0,14680
,,,Livonia,1,1,2,5,96869
,,,Mackinac Island,0,0,1,0,492
,,,Madison Heights,0,0,0,1,29672
,,,Manton,0,0,1,0,1286
,,,Marshall,1,0,0,0,7083
,,,Mason,1,0,0,0,8246
,,,Melvindale,0,1,0,0,10707
,,,Meridian Township,0,0,3,4,39658
,,,Midland,0,0,1,1,41831
,,,Milford,0,0,0,1,15724
,,,Monroe,0,0,1,1,20717
,,,New Baltimore,2,3,1,0,12075
,,,Northville Township,0,0,0,1,28476
,,,Norton Shores,0,0,2,0,23976
,,,Oak Park,0,0,0,3,29297
,,,Orchard Lake,0,0,1,0,2373
,,,Owosso,0,0,0,1,15183
,,,Paw Paw,1,1,0,0,3531
,,,Pinckney,0,2,1,0,2425
,,,Pittsfield Township,0,2,2,2,34637
,,,Plymouth Township,0,1,0,1,27503
,,,Redford Township,0,0,1,0,48326
,,,Reed City,0,1,0,0,2423
,,,Rochester,0,0,1,0,12701
,,,Romeo,0,1,0,0,3593
,,,Roseville,0,0,6,5,47263
,,,Saginaw,0,0,0,3,51469
,,,Saginaw Township,1,1,0,0,40809
,,,Saline,0,0,0,1,8803
,,,Sault Ste. Marie,2,0,,,14133
,,,Shelby Township,0,0,2,0,73748
,,,Southfield,1,1,0,2,71685
,,,South Lyon,0,1,0,1,11318
,,,St. Clair Shores,0,0,1,0,59670
,,,Sterling Heights,0,0,1,2,129601
,,,St. Joseph,0,1,1,0,8359
,,,Taylor,0,1,1,2,63083
,,,Tecumseh,0,1,1,0,8515
,,,Trenton,0,0,1,0,18839
,,,Troy,0,0,2,3,80919
,,,Union City,1,0,0,0,1598
,,,Utica,0,0,1,0,4753
,,,Van Buren Township,0,0,0,1,28799
,,,Warren,2,2,0,2,133955
,,,Waterford Township,1,0,0,1,71653
,,,West Bloomfield Township,1,2,2,3,64641
,,,Westland,0,0,0,1,84031
,,,White Cloud,1,0,1,0,1407
,,,Wixom,0,1,0,1,13488
,,,Wolverine Lake,0,1,0,0,4309
,,,Wyoming,2,2,1,0,72071
,,,Ypsilanti,0,0,0,3,19420
,,Universities and Colleges,,,,,,
,,,Eastern Michigan University,0,0,1,0,23565
,,,Grand Rapids Community College,1,0,1,0,17870
,,,Michigan State University,0,0,0,3,46985
,,,Oakland Community College,0,1,0,0,28925
,,,University of Michigan:,,,,,
,,,Ann Arbor,0,1,1,1,41924
,,,Flint,0,1,0,0,8138
,,,Western Michigan University,0,1,0,0,25045
,,Metropolitan Counties,,,,,,
,,,Calhoun,1,0,0,0,
,,,Eaton,0,0,1,0,
,,,Jackson,1,1,0,1,
,,,Kent,0,1,1,1,
,,,Macomb,0,0,1,1,
,,,Monroe,2,0,0,1,
,,,Muskegon,0,1,0,0,
,,,Oakland,2,5,6,19,
,,,Ottawa,0,1,0,0,
,,,St. Clair,0,0,0,1,
,,,Van Buren,0,0,0,3,
,,,Washtenaw,0,2,1,0,
,,,Wayne,0,0,1,0,
,,Nonmetropolitan Counties,,,,,,
,,,Grand Traverse,0,1,0,0,
,,,Montcalm,0,0,0,1,
,,,Ogemaw,0,0,0,1,
,,,Ontonagon,0,1,0,0,
,,,Presque Isle,0,0,0,1,
,,,Tuscola,0,0,0,1,
,,State Police Agencies,,,,,,
,,,State Police:,,,,,
,,,Saginaw County,1,0,0,0,
,,,Van Buren County,1,0,0,0,
,,Other Agencies,,,,,,
,,,"Huron-Clinton Metropolitan Authority, Stony Creek Metropark",0,0,1,0,
,Minnesota,Total,,,,,,
,,Cities,,,,,,
,,,Albert Lea,0,,1,,18155
,,,Bemidji,0,1,,1,13535
,,,Benson,0,1,,,3265
,,,Blaine,,,2,3,57627
,,,Brainerd,1,,,,13695
,,,Brooklyn Center,,,1,,30336
,,,Brooklyn Park,1,2,1,,76366
,,,Coon Rapids,0,1,2,,61950
,,,Cottage Grove,,,1,,34856
,,,Crystal,2,4,,,22322
,,,Eden Prairie,1,,,1,61266
,,,Edina,0,,1,,48311
,,,Elk River,0,,,1,23151
,,,Fairmont,1,,,,10748
,,,Fridley,1,,,,27418
,,,Lakeville,0,,2,1,56386
,,,Mankato,0,,,1,39612
,,,Maple Grove,1,,1,,62042
,,,Maplewood,0,1,,,38311
,,,Mendota Heights,0,,,1,11156
,,,Minneapolis,10,13,11,9,385531
,,,Montevideo,,,,1,5425
,,,Moorhead,1,,,,38359
,,,New Brighton,0,2,1,,21622
,,,New Hope,,,1,,20496
,,,North St. Paul,1,,,,11548
,,,Plymouth,4,1,3,,71121
,,,Princeton,,,,1,4734
,,,Red Wing,0,1,,,16586
,,,Richfield,0,,,3,35500
,,,Robbinsdale,0,1,,,14061
,,,Rochester,1,5,1,4,107593
,,,Savage,1,,,,27119
,,,South St. Paul,1,,2,,20316
,,,St. Cloud,,,,1,66350
,,,St. Louis Park,2,2,3,1,45599
,,,St. Paul,5,5,,2,287665
,,,Worthington,1,,1,,12863
,,Metropolitan Counties,,,,,,
,,,Carlton,1,,,,
,,,Olmsted,0,,,1,
,,,Washington,,1,,,
,,,Wright,0,,1,,
,,Nonmetropolitan Counties,,,,,,
,,,McLeod,,,1,,
,,,Mille Lacs,,,,2,
,Mississippi,Total,,,,,,
,,Cities,,,,,,
,,,Gulfport,0,0,1,0,68049
,Missouri,Total,,,,,,
,,Cities,,,,,,
,,,Branson,0,1,0,0,10558
,,,Breckenridge Hills,0,0,0,1,4763
,,,Columbia,3,2,,1,108894
,,,Concordia,0,1,0,0,2459
,,,Des Peres,1,0,0,0,8403
,,,Excelsior Springs,0,1,0,0,11124
,,,Gladstone,0,0,1,1,25502
,,,Gower,0,0,1,0,1532
,,,Grandview,0,0,1,0,24564
,,,Independence,0,1,6,1,117255
,,,Joplin,0,0,2,0,50332
,,,Kansas City,8,15,11,13,461458
,,,Kirksville,,0,1,,17569
,,,Lee's Summit,2,0,1,2,91696
,,,O'Fallon,0,0,1,0,79617
,,,Ozark,0,1,1,0,17885
,,,Poplar Bluff,1,0,0,0,17085
,,,Raytown,1,2,0,1,29633
,,,Rich Hill,0,1,0,0,1401
,,,Richmond,0,2,0,0,5818
,,,Rolla,0,1,0,0,19630
,,,Springfield,1,0,0,0,160078
,,,St. Joseph,0,0,0,1,77059
,,,St. Louis,1,4,1,1,320454
,,,St. Peters,0,0,0,1,52766
,,,Tracy,0,1,0,0,209
,,,Warrensburg,0,1,0,0,18906
,,,Waynesville,0,1,0,0,4848
,,,Woodson Terrace,1,0,0,0,4078
,,Universities and Colleges,,,,,,
,,,Lincoln University,0,0,0,2,3349
,,,University of Missouri:,,,,,
,,,Columbia,,0,0,1,32341
,,,Kansas City,0,0,1,0,15259
,,Metropolitan Counties,,,,,,
,,,St. Charles,0,0,2,0,
,,,St. Louis County Police Department,1,1,4,1,
,Montana,Total,,,,,,
,,Cities,,,,,,
,,,Billings,3,3,4,2,105095
,,,Kalispell,0,1,0,0,20104
,,,Missoula,0,0,3,0,67381
,,,Polson,0,0,0,1,4528
,,Universities and Colleges,,,,,,
,,,Montana State University,0,0,0,1,13081
,,Metropolitan Counties,,,,,,
,,,Missoula,0,0,1,0,
,,,Yellowstone,0,1,0,0,
,,Nonmetropolitan Counties,,,,,,
,,,Gallatin,0,0,1,0,
,,,Ravalli,1,0,1,0,
,Nebraska,Total,,,,,,
,,Cities,,,,,,
,,,Crete,0,0,0,1,7022
,,,Grand Island,0,0,0,1,48953
,,,Kearney,0,0,0,1,31062
,,,Lincoln,7,6,8,2,260685
,,,Omaha,3,1,2,2,412608
,,,Papillion,0,0,1,0,19063
,,Nonmetropolitan Counties,,,,,,
,,,Sherman,0,0,1,0,
,Nevada,Total,,,,,,
,,Cities,,,,,,
,,,Henderson,0,3,0,0,259902
,,,Las Vegas Metropolitan Police Department,8,15,15,14,1458474
,,,West Wendover,2,0,0,0,4447
,,Universities and Colleges,,,,,,
,,,"University of Nevada, Las Vegas",0,0,0,1,28203
,,Nonmetropolitan Counties,,,,,,
,,,Nye,1,0,0,0,
,New Hampshire,Total,,,,,,
,,Cities,,,,,,
,,,Bedford,1,0,1,,21231
,,,Candia,0,0,1,0,3914
,,,Concord,0,1,1,1,42751
,,,Derry,1,0,0,0,33152
,,,Hudson,1,0,0,0,24499
,,,Londonderry,1,0,0,0,24161
,,,Manchester,0,0,1,0,109708
,,,Merrimack,0,3,0,0,25527
,,,Milford,0,0,1,0,15135
,,,Northumberland,0,0,0,1,2291
,,,Portsmouth,2,1,0,0,21261
,,,Raymond,0,1,0,0,10151
,,,Rye,0,0,1,0,5305
,,,Winchester,0,1,1,0,4347
,New Jersey,Total,,,,,,
,,Cities,,,,,,
,,,Aberdeen Township,3,4,1,3,18271
,,,Alpine,0,0,0,1,1855
,,,Asbury Park,0,1,0,1,16170
,,,Atlantic City,5,0,0,0,39690
,,,Audubon,0,0,0,1,8848
,,,Bayonne,0,1,0,0,63234
,,,Belleville,,0,1,2,36046
,,,Berkeley Township,0,1,1,0,41392
,,,Boonton Township,0,1,0,0,4277
,,,Branchburg Township,1,0,0,0,14507
,,,Brick Township,0,0,1,1,75322
,,,Brielle,0,1,1,0,4790
,,,Buena,0,0,0,2,4618
,,,Burlington,0,0,1,0,9953
,,,Butler,0,0,0,1,7564
,,,Byram Township,0,0,1,0,8378
,,,Camden,1,0,0,0,77604
,,,Cherry Hill Township,0,0,1,1,71281
,,,Chesterfield Township,0,0,1,0,7725
,,,Clark Township,0,0,0,1,14805
,,,Clementon,0,1,0,0,5017
,,,Cliffside Park,0,1,0,0,23673
,,,Clinton Township,0,0,0,1,13523
,,,Colts Neck Township,0,0,2,0,10176
,,,Cranbury Township,1,0,0,0,3870
,,,Cranford Township,1,0,0,0,22700
,,,Deal,0,1,0,0,752
,,,Delran Township,0,0,1,0,16952
,,,Denville Township,0,1,0,0,16690
,,,East Brunswick Township,1,3,1,2,47670
,,,Eatontown,0,1,0,0,12751
,,,Edison Township,2,0,1,3,100300
,,,Egg Harbor Township,2,0,1,1,43467
,,,Elizabeth,2,0,0,0,125386
,,,Evesham Township,2,3,1,1,45690
,,,Ewing Township,1,0,0,2,35909
,,,Fair Lawn,0,2,1,2,32565
,,,Fort Lee,0,1,2,2,35463
,,,Franklin Lakes,0,1,0,0,10625
,,,Freehold,1,2,1,2,12092
,,,Freehold Township,0,0,0,6,36304
,,,Galloway Township,2,2,1,1,37473
,,,Glassboro,1,0,1,4,18641
,,,Gloucester Township,2,2,1,2,64849
,,,Green Brook Township,0,1,1,0,7227
,,,"Greenwich Township, Warren County",1,0,0,0,5731
,,,Hackensack,0,0,0,1,43157
,,,Haddon Township,0,1,0,0,14756
,,,"Hamilton Township, Atlantic County",0,0,0,1,26591
,,,Hammonton,0,0,1,0,14840
,,,Hanover Township,0,0,0,1,13758
,,,Harding Township,0,2,0,0,3851
,,,Highland Park,0,0,0,9,14029
,,,Hillsborough Township,1,0,0,0,38430
,,,Hoboken,3,2,0,1,50171
,,,Holmdel Township,1,2,0,0,16829
,,,Howell Township,2,2,5,7,51245
,,,Jackson Township,1,0,1,0,55039
,,,Jersey City,3,5,3,,248423
,,,Keansburg,3,8,3,2,10139
,,,Kearny,0,1,0,0,40819
,,,Lacey Township,0,1,0,0,27736
,,,Lakehurst,0,3,0,0,2663
,,,Lakewood Township,2,6,7,10,93152
,,,Lambertville,1,0,0,0,3919
,,,Little Egg Harbor Township,1,0,1,0,20132
,,,Little Falls Township,0,0,0,1,14480
,,,Little Ferry,2,1,0,0,10661
,,,Lodi,2,2,2,1,24216
,,,Long Branch,0,1,0,0,30821
,,,Lower Township,1,0,0,1,22942
,,,Lumberton Township,0,0,1,0,12601
,,,Manalapan Township,0,1,1,1,39001
,,,Manasquan,0,0,1,1,5917
,,,Manchester Township,0,0,0,1,43213
,,,"Mansfield Township, Warren County",1,0,1,5,7751
,,,Maplewood Township,0,0,1,0,23946
,,,Margate City,0,0,2,0,6375
,,,Marlboro Township,5,3,2,1,40325
,,,Matawan,0,2,0,0,8839
,,,Maywood,0,0,0,1,9587
,,,Medford Township,3,2,0,1,23110
,,,Mendham Township,1,0,0,0,5889
,,,Merchantville,1,0,0,0,3834
,,,Metuchen,0,0,0,1,13619
,,,Middlesex,0,1,0,0,13680
,,,Middle Township,1,0,0,0,18974
,,,Middletown Township,0,1,0,2,66743
,,,"Monroe Township, Middlesex County",0,0,2,10,39262
,,,Montclair,0,0,6,4,37794
,,,Montgomery Township,7,0,0,3,22328
,,,Montville Township,2,0,0,3,21600
,,,Moorestown Township,1,1,0,3,20795
,,,Mount Laurel Township,1,1,1,0,42003
,,,Mount Olive Township,0,0,1,0,28211
,,,Mullica Township,1,0,0,0,6167
,,,Neptune Township,4,5,5,6,28028
,,,Newark,,0,1,1,278064
,,,New Brunswick,1,2,1,2,55365
,,,New Providence,2,0,0,0,12212
,,,North Arlington,0,1,1,0,15443
,,,North Bergen Township,0,0,1,0,60975
,,,North Brunswick Township,1,0,1,0,40878
,,,North Hanover Township,1,0,0,0,7704
,,,North Plainfield,0,0,1,1,22009
,,,North Wildwood,0,0,1,0,4054
,,,Nutley Township,0,0,1,0,28464
,,,Oaklyn,1,0,0,0,4051
,,,"Ocean Township, Ocean County",0,0,0,1,8360
,,,Old Bridge Township,0,1,1,2,65593
,,,Palmyra,1,1,0,1,7423
,,,Passaic,1,2,1,0,70013
,,,Paterson,1,0,0,0,146685
,,,Paulsboro,0,3,3,0,6117
,,,Pemberton Township,0,3,0,0,28005
,,,Pennsauken Township,0,1,0,0,36004
,,,Phillipsburg,0,1,0,0,15000
,,,Piscataway Township,1,1,0,3,56231
,,,Plainsboro Township,1,3,0,0,23076
,,,Point Pleasant,0,1,0,0,18453
,,,Point Pleasant Beach,0,0,1,1,4681
,,,Pompton Lakes,0,1,0,0,11134
,,,Princeton,0,0,1,0,12348
,,,Ramsey,0,0,0,1,14521
,,,Randolph Township,0,0,1,0,25820
,,,Ridgefield Park,0,1,0,0,12771
,,,Riverdale,0,0,1,0,3571
,,,River Edge,1,0,0,0,11378
,,,Riverside Township,2,1,0,0,8106
,,,Robbinsville Township,0,1,0,0,13687
,,,Runnemede,1,0,0,1,8496
,,,Saddle River,0,0,0,1,3162
,,,Sea Isle City,0,0,1,0,2121
,,,Secaucus,0,1,0,0,16318
,,,Somers Point,0,0,1,0,10831
,,,Somerville,0,2,0,0,12138
,,,South Brunswick Township,4,1,1,1,43561
,,,South Plainfield,0,1,0,1,23463
,,,Spotswood,2,1,1,3,8284
,,,Stafford Township,0,2,0,0,26623
,,,Teaneck Township,0,5,3,1,39908
,,,Tinton Falls,1,0,1,1,17952
,,,Union City,0,1,2,1,66676
,,,Vineland,0,1,0,0,60926
,,,Washington,0,1,0,0,6483
,,,"Washington Township, Gloucester County",0,1,0,0,48720
,,,"Washington Township, Warren County",0,1,0,0,6673
,,,Waterford Township,0,1,0,0,10684
,,,Wayne Township,2,0,0,0,54899
,,,West Deptford Township,1,1,1,4,21749
,,,West Long Branch,1,0,1,1,8124
,,,West Orange,1,0,0,0,46361
,,,West Windsor Township,0,0,1,0,27255
,,,Wildwood,0,0,1,0,5343
,,,Winslow Township,2,1,0,1,39630
,,,Woodbridge Township,1,0,1,1,99915
,,,Woodbury,2,4,0,1,10208
,,State Police Agencies,,,,,,
,,,State Police:,,,,,
,,,Atlantic County,1,0,0,1,
,,,Burlington County,1,0,0,0,
,,,Cumberland County,0,0,0,1,
,,,Hunterdon County,0,0,0,1,
,,,Sussex County,1,0,1,0,
,New Mexico,Total,,,,,,
,,Cities,,,,,,
,,,Albuquerque,5,9,7,3,551961
,,,Espanola,1,0,0,0,10338
,,Metropolitan Counties,,,,,,
,,,Bernalillo,0,2,1,0,
,New York,Total,,,,,,
,,Cities,,,,,,
,,,Albany,1,3,1,,98296
,,,Ballston Spa Village,0,1,0,0,5433
,,,Binghamton,1,0,0,0,47589
,,,Brighton Town,0,1,,0,36774
,,,Buffalo,4,10,7,5,262484
,,,Canandaigua,0,0,1,1,10592
,,,Cheektowaga Town,2,0,0,0,79194
,,,Chittenango Village,0,1,0,0,5104
,,,Clarkstown Town,0,1,,0,79221
,,,Dewitt Town,0,1,0,0,22856
,,,Dobbs Ferry Village,0,1,0,0,10924
,,,East Rochester Village,0,1,0,,6617
,,,Fallsburg Town,0,0,0,2,12077
,,,Fishkill Town,0,0,,2,20025
,,,Floral Park Village,0,1,0,0,15934
,,,Freeport Village,1,0,,0,43053
,,,Garden City Village,0,0,1,,22472
,,,Greenburgh Town,0,0,1,0,43055
,,,Guilderland Town,0,1,0,0,33734
,,,Haverstraw Town,0,2,0,0,36799
,,,Horseheads Village,0,0,0,1,6490
,,,Jamestown,0,0,1,0,31286
,,,Kingston,0,0,1,0,24000
,,,Larchmont Village,1,0,0,0,5890
,,,Long Beach,0,0,1,1,33425
,,,Mamaroneck Town,0,0,1,0,12031
,,,Medina Village,0,0,1,0,6092
,,,Middletown,2,1,0,0,28212
,,,Mount Morris Village,,,,1,2999
,,,Mount Vernon,2,0,0,2,67594
,,,Newburgh,0,0,1,0,28996
,,,New Castle Town,0,0,0,1,17648
,,,New Hartford Town and Village,1,0,0,0,20580
