year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookatMe,
, Nan, Nan,Linwood,0,0,0,0,7089, Nan,
, Nan, Nan,Little Ferry,0,0,0,0,10774, Nan,
, Nan, Nan,Little Silver,0,0,0,0,5988, Nan,
, Nan, Nan,Loch Arbour,0,0,0,0,193, Nan,
, Nan, Nan,Lodi,0,0,0,0,24462, Nan,
, Nan, Nan,Long Branch,0,0,0,0,30602, Nan,
, Nan, Nan,Long Hill Township,0,0,0,0,8796, Nan,
, Nan, Nan,Longport,0,0,0,0,885, Nan,
, Nan, Nan,Lopatcong Township,0,0,0,0,8085, Nan,
, Nan, Nan,Lower Alloways Creek Township,0,0,0,0,1746, Nan,
, Nan, Nan,Lyndhurst Township,0,0,0,0,21477, Nan,
, Nan, Nan,Madison,0,0,0,0,16216, Nan,
, Nan, Nan,Magnolia,0,0,0,0,4363, Nan,
, Nan, Nan,"Mansfield Township, Burlington County",0,0,0,0,8652, Nan,
, Nan, Nan,"Mansfield Township, Warren County",0,0,0,0,7551, Nan,
, Nan, Nan,Mantoloking,0,0,0,0,297, Nan,
, Nan, Nan,Mantua Township,0,0,0,0,15097, Nan,
, Nan, Nan,Manville,0,0,0,0,10412, Nan,
, Nan, Nan,Maplewood Township,0,0,0,0,24230, Nan,
, Nan, Nan,Matawan,0,0,0,0,8745, Nan,
, Nan, Nan,Maywood,0,0,0,0,9613, Nan,
, Nan, Nan,Mendham Township,0,0,0,0,5908, Nan,
, Nan, Nan,Merchantville,0,0,0,0,3824, Nan,
, Nan, Nan,Metuchen,0,0,0,0,13748, Nan,
, Nan, Nan,Middle Township,0,0,0,0,18861, Nan,
, Nan, Nan,Midland Park,0,0,0,0,7268, Nan,
, Nan, Nan,Millburn Township,0,0,0,0,20177, Nan,
, Nan, Nan,Milltown,0,0,0,0,6972, Nan,
, Nan, Nan,Millville,0,0,0,0,28661, Nan,
, Nan, Nan,Mine Hill Township,0,0,0,0,3691, Nan,
, Nan, Nan,Monmouth Beach,0,0,0,0,3280, Nan,
, Nan, Nan,"Monroe Township, Gloucester County",0,0,0,0,36798, Nan,
, Nan, Nan,Montvale,0,0,0,0,8004, Nan,
, Nan, Nan,Montville Township,0,0,0,0,21757, Nan,
, Nan, Nan,Moonachie,0,0,0,0,2747, Nan,
, Nan, Nan,Morris Plains,0,0,0,0,5773, Nan,
, Nan, Nan,Morristown,0,0,0,0,18552, Nan,
, Nan, Nan,Mountain Lakes,0,0,0,0,4311, Nan,
, Nan, Nan,Mountainside,0,0,0,0,6815, Nan,
, Nan, Nan,Mount Arlington,0,0,0,0,5324, Nan,
, Nan, Nan,Mount Ephraim,0,0,0,0,4678, Nan,
, Nan, Nan,Mount Holly Township,0,0,0,0,9316, Nan,
, Nan, Nan,Mullica Township,0,0,0,0,6202, Nan,
, Nan, Nan,National Park,0,0,0,0,3011, Nan,
, Nan, Nan,Neptune City,0,0,0,0,4830, Nan,
, Nan, Nan,Netcong,0,0,0,0,3279, Nan,
, Nan, Nan,Newfield,0,0,0,0,1538, Nan,
, Nan, Nan,New Hanover Township,0,0,0,0,8011, Nan,
, Nan, Nan,New Milford,0,0,0,0,16577, Nan,
, Nan, Nan,Newton,0,0,0,0,7812, Nan,
, Nan, Nan,North Arlington,0,0,0,0,15597, Nan,
, Nan, Nan,North Bergen Township,0,0,0,0,62436, Nan,
, Nan, Nan,North Caldwell,0,0,0,0,6403, Nan,
, Nan, Nan,Northfield,0,0,0,0,8647, Nan,
, Nan, Nan,North Haledon,0,0,0,0,8461, Nan,
, Nan, Nan,North Hanover Township,0,0,0,0,7738, Nan,
, Nan, Nan,North Plainfield,0,0,0,0,22030, Nan,
, Nan, Nan,Northvale,0,0,0,0,4919, Nan,
, Nan, Nan,North Wildwood,0,0,0,0,3973, Nan,
, Nan, Nan,Norwood,0,0,0,0,5855, Nan,
, Nan, Nan,Oaklyn,0,0,0,0,4023, Nan,
, Nan, Nan,Ocean City,0,0,0,0,11473, Nan,
, Nan, Nan,Ocean Gate,0,0,0,0,2027, Nan,
, Nan, Nan,"Ocean Township, Monmouth County",0,0,0,0,27180, Nan,
, Nan, Nan,"Ocean Township, Ocean County",0,0,0,0,8565, Nan,
, Nan, Nan,Ogdensburg,0,0,0,0,2365, Nan,
, Nan, Nan,Old Tappan,0,0,0,0,5882, Nan,
, Nan, Nan,Oradell,0,0,0,0,8126, Nan,
, Nan, Nan,Orange,0,0,0,0,30952, Nan,
, Nan, Nan,Oxford Township,0,0,0,0,2459, Nan,
, Nan, Nan,Palisades Park,0,0,0,0,20062, Nan,
, Nan, Nan,Park Ridge,0,0,0,0,8948, Nan,
, Nan, Nan,Paterson,0,0,0,0,145082, Nan,
, Nan, Nan,Peapack and Gladstone,0,0,0,0,2570, Nan,
, Nan, Nan,Pemberton,0,0,0,0,1392, Nan,
, Nan, Nan,Pennington,0,0,0,0,2585, Nan,
, Nan, Nan,Penns Grove,0,0,0,0,5075, Nan,
, Nan, Nan,Pennsville Township,0,0,0,0,13183, Nan,
, Nan, Nan,Perth Amboy,0,0,0,0,52093, Nan,
, Nan, Nan,Pine Beach,0,0,0,0,2138, Nan,
, Nan, Nan,Pine Valley,0,0,0,0,12, Nan,
, Nan, Nan,Plainfield,0,0,0,0,50433, Nan,
, Nan, Nan,Pleasantville,0,0,0,0,20909, Nan,
, Nan, Nan,Plumsted Township,0,0,0,0,8544, Nan,
, Nan, Nan,Pohatcong Township,0,0,0,0,3291, Nan,
, Nan, Nan,Point Pleasant Beach,0,0,0,0,4678, Nan,
, Nan, Nan,Pompton Lakes,0,0,0,0,11163, Nan,
, Nan, Nan,Princeton,0,0,0,0,28688, Nan,
, Nan, Nan,Prospect Park,0,0,0,0,5903, Nan,
, Nan, Nan,Rahway,0,0,0,0,27930, Nan,
, Nan, Nan,Ramsey,0,0,0,0,14826, Nan,
, Nan, Nan,Raritan Township,0,0,0,0,21849, Nan,
, Nan, Nan,Red Bank,0,0,0,0,12174, Nan,
, Nan, Nan,Ridgefield,0,0,0,0,11340, Nan,
, Nan, Nan,Ridgefield Park,0,0,0,0,12923, Nan,
, Nan, Nan,Ridgewood,0,0,0,0,25315, Nan,
, Nan, Nan,Ringwood,0,0,0,0,12383, Nan,
, Nan, Nan,Riverdale,0,0,0,0,4025, Nan,
, Nan, Nan,River Edge,0,0,0,0,11517, Nan,
, Nan, Nan,Riverside Township,0,0,0,0,8063, Nan,
, Nan, Nan,Riverton,0,0,0,0,2798, Nan,
, Nan, Nan,River Vale Township,0,0,0,0,9885, Nan,
, Nan, Nan,Rochelle Park Township,0,0,0,0,5597, Nan,
, Nan, Nan,Rockaway,0,0,0,0,6500, Nan,
, Nan, Nan,Rockaway Township,0,0,0,0,24444, Nan,
, Nan, Nan,Rockleigh,0,0,0,0,531, Nan,
, Nan, Nan,Roseland,0,0,0,0,5912, Nan,
, Nan, Nan,Roselle,0,0,0,0,21388, Nan,
, Nan, Nan,Roselle Park,0,0,0,0,13593, Nan,
, Nan, Nan,Roxbury Township,0,0,0,0,23599, Nan,
, Nan, Nan,Rumson,0,0,0,0,7021, Nan,
, Nan, Nan,Rutherford,0,0,0,0,18291, Nan,
, Nan, Nan,Saddle Brook Township,0,0,0,0,14152, Nan,
, Nan, Nan,Saddle River,0,0,0,0,3190, Nan,
, Nan, Nan,Sayreville,0,0,0,0,44174, Nan,
, Nan, Nan,Scotch Plains Township,0,0,0,0,23914, Nan,
, Nan, Nan,Sea Bright,0,0,0,0,1381, Nan,
, Nan, Nan,Sea Girt,0,0,0,0,1796, Nan,
, Nan, Nan,Sea Isle City,0,0,0,0,2093, Nan,
, Nan, Nan,Seaside Heights,0,0,0,0,2892, Nan,
, Nan, Nan,Seaside Park,0,0,0,0,1589, Nan,
, Nan, Nan,Ship Bottom,0,0,0,0,1159, Nan,
, Nan, Nan,Somerdale,0,0,0,0,5276, Nan,
, Nan, Nan,Somers Point,0,0,0,0,10806, Nan,
, Nan, Nan,South Amboy,0,0,0,0,8753, Nan,
, Nan, Nan,South Bound Brook,0,0,0,0,4889, Nan,
, Nan, Nan,South Hackensack Township,0,0,0,0,2444, Nan,
, Nan, Nan,South Harrison Township,0,0,0,0,3202, Nan,
, Nan, Nan,South River,0,0,0,0,16198, Nan,
, Nan, Nan,South Toms River,0,0,0,0,3698, Nan,
, Nan, Nan,Sparta Township,0,0,0,0,19494, Nan,
, Nan, Nan,Springfield,0,0,0,0,17238, Nan,
, Nan, Nan,Springfield Township,0,0,0,0,3414, Nan,
, Nan, Nan,Spring Lake,0,0,0,0,2992, Nan,
, Nan, Nan,Spring Lake Heights,0,0,0,0,4680, Nan,
, Nan, Nan,Stafford Township,0,0,0,0,27063, Nan,
, Nan, Nan,Stanhope,0,0,0,0,3529, Nan,
, Nan, Nan,Stone Harbor,0,0,0,0,850, Nan,
, Nan, Nan,Stratford,0,0,0,0,6982, Nan,
, Nan, Nan,Summit,0,0,0,0,21973, Nan,
, Nan, Nan,Surf City,0,0,0,0,1207, Nan,
, Nan, Nan,Swedesboro,0,0,0,0,2911, Nan,
, Nan, Nan,Tavistock,0,0,0,0,5, Nan,
, Nan, Nan,Teaneck Township,0,0,0,0,40245, Nan,
, Nan, Nan,Tenafly,0,0,0,0,14696, Nan,
, Nan, Nan,Teterboro,0,0,0,0,70, Nan,
, Nan, Nan,Tewksbury Township,0,0,0,0,5854, Nan,
, Nan, Nan,Tinton Falls,0,0,0,0,17849, Nan,
, Nan, Nan,Tuckerton,0,0,0,0,3369, Nan,
, Nan, Nan,Union Township,0,0,0,0,57335, Nan,
, Nan, Nan,Upper Saddle River,0,0,0,0,8321, Nan,
, Nan, Nan,Ventnor City,0,0, Nan,0,10604, Nan,
, Nan, Nan,Vernon Township,0,0,0,0,23443, Nan,
, Nan, Nan,Waldwick,0,0,0,0,9936, Nan,
, Nan, Nan,Wallington,0,0,0,0,11683, Nan,
, Nan, Nan,Wall Township,0,0,0,0,26051, Nan,
, Nan, Nan,Wanaque,0,0,0,0,11173, Nan,
, Nan, Nan,Warren Township,0,0,0,0,15841, Nan,
, Nan, Nan,"Washington Township, Bergen County",0,0,0,0,9271, Nan,
, Nan, Nan,"Washington Township, Morris County",0,0,0,0,18782, Nan,
, Nan, Nan,Waterford Township,0,0,0,0,10747, Nan,
, Nan, Nan,Wayne Township,0,0,0,0,54917, Nan,
, Nan, Nan,Wenonah,0,0,0,0,2263, Nan,
, Nan, Nan,Westampton Township,0,0,0,0,8796, Nan,
, Nan, Nan,West Amwell Township,0,0,0,0,3763, Nan,
, Nan, Nan,West Cape May,0,0,0,0,1022, Nan,
, Nan, Nan,Westfield,0,0,0,0,30770, Nan,
, Nan, Nan,West New York,0,0,0,0,52102, Nan,
, Nan, Nan,West Orange,0,0,0,0,46794, Nan,
, Nan, Nan,Westville,0,0,0,0,4247, Nan,
, Nan, Nan,West Wildwood,0,0,0,0,589, Nan,
, Nan, Nan,West Windsor Township,0,0,0,0,28557, Nan,
, Nan, Nan,Westwood,0,0,0,0,11056, Nan,
, Nan, Nan,Wharton,0,0,0,0,6593, Nan,
, Nan, Nan,Wildwood,0,0,0,0,5228, Nan,
, Nan, Nan,Wildwood Crest,0,0,0,0,3222, Nan,
, Nan, Nan,Willingboro Township,0,0,0,0,31914, Nan,
, Nan, Nan,Winfield Township,0,0,0,0,1489, Nan,
, Nan, Nan,Winslow Township,0,0,0,0,39212, Nan,
, Nan, Nan,Woodcliff Lake,0,0,0,0,5864, Nan,
, Nan, Nan,Woodland Park,0,0,0,0,12636, Nan,
, Nan, Nan,Woodlynne,0,0,0,0,2967, Nan,
, Nan, Nan,Wood-Ridge,0,0,0,0,8632, Nan,
, Nan, Nan,Woodstown,0,0,0,0,3519, Nan,
, Nan, Nan,Wyckoff Township,0,0,0,0,16949, Nan,
, Nan,State Police Agencies,State Police:, Nan, Nan, Nan, Nan, Nan, Nan,
, Nan, Nan,Atlantic County,0,0,0,0, Nan, Nan,
, Nan, Nan,Bergen County,0,0,0,0, Nan, Nan,
, Nan, Nan,Burlington County,0,0,0,0, Nan, Nan,
, Nan, Nan,Camden County,0,0,0,0, Nan, Nan,
, Nan, Nan,Cape May County,0,0,0,0, Nan, Nan,
, Nan, Nan,Cumberland County,0,0,0,0, Nan, Nan,
, Nan, Nan,Essex County,0,0,0,0, Nan, Nan,
, Nan, Nan,Gloucester County,0,0,0,0, Nan, Nan,
, Nan, Nan,Hudson County,0,0,0,0, Nan, Nan,
, Nan, Nan,Hunterdon County,0,0,0,0, Nan, Nan,
, Nan, Nan,Mercer County,0,0,0,0, Nan, Nan,
, Nan, Nan,Middlesex County,0,0,0,0, Nan, Nan,
, Nan, Nan,Monmouth County,0,0,0,0, Nan, Nan,
, Nan, Nan,Morris County,0,0,0,0, Nan, Nan,
, Nan, Nan,Passaic County,0,0,0,0, Nan, Nan,
, Nan, Nan,Somerset County,0,0,0,0, Nan, Nan,
, Nan, Nan,Sussex County,0,0,0,0, Nan, Nan,
, Nan, Nan,Union County,0,0,0,0, Nan, Nan,
, Nan, Nan,Warren County,0,0,0,0, Nan, Nan,
, Nan,Other Agencies,Hunterdon Developmental Center,0,0,0,0, Nan, Nan,
,New Mexico,Cities,Alamogordo,0,0,0,0,31788, Nan,
, Nan, Nan,Anthony,0,0,0,0,9544, Nan,
, Nan, Nan,Artesia,0, Nan, Nan, Nan,11376, Nan,
, Nan, Nan,Bayard,0, Nan, Nan, Nan,2315, Nan,
, Nan, Nan,Carlsbad,0, Nan, Nan, Nan,26877, Nan,
, Nan, Nan,Clayton,0, Nan, Nan, Nan,2889, Nan,
, Nan, Nan,Corrales,0,0,0,0,8484, Nan,
, Nan, Nan,Espanola, Nan,0, Nan, Nan,10235, Nan,
, Nan, Nan,Gallup, Nan, Nan,0,0,22192, Nan,
, Nan, Nan,Grants,0,0,0,0,9233, Nan,
, Nan, Nan,Jal, Nan,0,0,0,2114, Nan,
, Nan, Nan,Los Alamos,0, Nan, Nan,0,18142, Nan,
, Nan, Nan,Lovington,0,0, Nan, Nan,11370, Nan,
, Nan, Nan,Raton,0,0,0, Nan,6521, Nan,
, Nan, Nan,Santa Clara,0,0,0,0,1683, Nan,
, Nan,Metropolitan Counties,Bernalillo,0,0,0,0, Nan, Nan,
, Nan,Nonmetropolitan Counties,Colfax, Nan,0,0,0, Nan, Nan,
, Nan, Nan,Lea,0,0,0,0, Nan, Nan,
, Nan, Nan,Los Alamos,0, Nan, Nan, Nan, Nan, Nan,
, Nan,Tribal Agencies,Acoma Tribal,0,0, Nan, Nan, Nan, Nan,
,New York,Cities,Adams Village,0,0,0,0,1861, Nan,
, Nan, Nan,Addison Town and Village,0,0,0,0,2577, Nan,
, Nan, Nan,Afton Village,0,0,0,0,821, Nan,
, Nan, Nan,Akron Village,0,0,0,0,2846, Nan,
, Nan, Nan,Albion Village,0,0,0,0,6388, Nan,
, Nan, Nan,Alexandria Bay Village,0, Nan,0, Nan,1128, Nan,
, Nan, Nan,Alfred Village,0,0,0,0,4089, Nan,
, Nan, Nan,Allegany Village,0,0,0,0,1781, Nan,
, Nan, Nan,Altamont Village,0,0,0,0,1720, Nan,
, Nan, Nan,Amity Town and Belmont Village,0,0,0,0,2242, Nan,
, Nan, Nan,Amityville Village,0,0,0,0,9519, Nan,
, Nan, Nan,Amsterdam,0,0,0,0,18182, Nan,
, Nan, Nan,Angelica Village,0,0,0,0,849, Nan,
, Nan, Nan,Arcade Village,0,0,0,0,2053, Nan,
, Nan, Nan,Ardsley Village,0,0,0,0,4523, Nan,
, Nan, Nan,Asharoken Village,0,0,0,0,658, Nan,
, Nan, Nan,Athens Village,0,0,0, Nan,1632, Nan,
, Nan, Nan,Attica Village,0,0,0,0,2522, Nan,
, Nan, Nan,Auburn,0,0,0,0,27270, Nan,
, Nan, Nan,Avon Village,0,0,0,0,3333, Nan,
, Nan, Nan,Baldwinsville Village,0,0,0,0,7473, Nan,
, Nan, Nan,Ballston Spa Village,0,0,0,0,5418, Nan,
, Nan, Nan,Bath Village,0,0,0,0,5733, Nan,
, Nan, Nan,Beacon,0,0,0,0,15278, Nan,
, Nan, Nan,Bedford Town,0,0,0,0,17627, Nan,
, Nan, Nan,Bethlehem Town,0,0,0,0,34243, Nan,
, Nan, Nan,Binghamton,0,0,0,0,46304, Nan,
, Nan, Nan,Black River,0,0,0,0,1410, Nan,
, Nan, Nan,Blooming Grove Town,0,0,0,0,12001, Nan,
, Nan, Nan,Bolivar Village,0,0,0,0,1022, Nan,
, Nan, Nan,Bolton Town,0,0,0,0,2325, Nan,
, Nan, Nan,Boonville Village,0,0,0,0,2054, Nan,
, Nan, Nan,Brant Town,0,0,0,0,2065, Nan,
, Nan, Nan,Brewster,0,0,0,0,2358, Nan,
, Nan, Nan,Briarcliff Manor Village,0,0,0,0,7976, Nan,
, Nan, Nan,Brockport Village,0,0,0,0,8284, Nan,
, Nan, Nan,Bronxville Village,0,0,0,0,6390, Nan,
, Nan, Nan,Brownville Village,0,0,0,0,1174, Nan,
, Nan, Nan,Cairo Town,0,0,0,0,6577, Nan,
, Nan, Nan,Caledonia Village,0,0,0,0,2151, Nan,
, Nan, Nan,Cambridge Village,0,0,0,0,1854, Nan,
, Nan, Nan,Camden Village,0,0,0,0,2219, Nan,
, Nan, Nan,Camillus Town and Village,0,0,0,0,24165, Nan,
, Nan, Nan,Canajoharie Village,0,0,0,0,2178, Nan,
, Nan, Nan,Canastota Village,0,0,0,0,4704, Nan,
, Nan, Nan,Canisteo Village,0,0,0,0,2246, Nan,
, Nan, Nan,Canton Village,0,0,0,0,6794, Nan,
, Nan, Nan,Cape Vincent Village,0, Nan, Nan,0,762, Nan,
, Nan, Nan,Carmel Town,0,0,0,0,34462, Nan,
, Nan, Nan,Carroll Town,0,0,0,0,3481, Nan,
, Nan, Nan,Carthage Village,0,0,0,0,3862, Nan,
, Nan, Nan,Catskill Village,0,0,0, Nan,3971, Nan,
, Nan, Nan,Cattaraugus Village,0,0,0,0,980, Nan,
, Nan, Nan,Cayuga Heights Village,0,0,0,0,3749, Nan,
, Nan, Nan,Cazenovia Village,0,0,0,0,2732, Nan,
, Nan, Nan,Central Square Village,0,0,0,0,1835, Nan,
, Nan, Nan,Centre Island Village,0,0,0,0,411, Nan,
, Nan, Nan,Chatham Village,0,0, Nan,0,1733, Nan,
, Nan, Nan,Cheektowaga Town,0,0,0,0,78361, Nan,
, Nan, Nan,Chester Town,0,0,0,0,7990, Nan,
, Nan, Nan,Chester Village,0,0,0,0,3926, Nan,
, Nan, Nan,Chittenango Village,0,0,0,0,5016, Nan,
, Nan, Nan,Cicero Town,0,0,0,0,29571, Nan,
, Nan, Nan,Clayton Village,0,0,0,0,2063, Nan,
, Nan, Nan,Clyde Village,0,0,0,0,2049, Nan,
, Nan, Nan,Cobleskill Village,0,0,0,0,4503, Nan,
, Nan, Nan,Coeymans Town,0,0,0,0,7458, Nan,
, Nan, Nan,Cohocton Town,0,0,0, Nan,2553, Nan,
, Nan, Nan,Cooperstown Village,0,0,0,0,1827, Nan,
, Nan, Nan,Corning,0,0,0,0,11087, Nan,
, Nan, Nan,Cornwall-on-Hudson Village,0,0,0,0,2978, Nan,
, Nan, Nan,Cornwall Town,0,0, Nan, Nan,9543, Nan,
, Nan, Nan,Cortland,0,0,0,0,19331, Nan,
, Nan, Nan,Coxsackie Village,0,0,0,0,2755, Nan,
, Nan, Nan,Cuba Town,0,0,0,0,3209, Nan,
, Nan, Nan,Dansville Village,0,0,0,0,4605, Nan,
, Nan, Nan,Deerpark Town,0,0,0,0,7827, Nan,
, Nan, Nan,Delhi Village,0,0,0,0,2985, Nan,
, Nan, Nan,Depew Village,0,0,0,0,15189, Nan,
, Nan, Nan,Deposit Village,0,0,0,0,1628, Nan,
, Nan, Nan,Dewitt Town,0,0,0,0,22681, Nan,
, Nan, Nan,Dexter Village,0,0, Nan, Nan,1122, Nan,
, Nan, Nan,Dobbs Ferry Village,0,0,0,0,11021, Nan,
, Nan, Nan,Dolgeville Village,0,0,0,0,2191, Nan,
, Nan, Nan,Dryden Village,0,0,0,0,1913, Nan,
, Nan, Nan,Dunkirk,0,0,0,0,12329, Nan,
, Nan, Nan,Durham Town,0,0,0,0,2700, Nan,
, Nan, Nan,East Aurora-Aurora Town,0,0,0,0,13774, Nan,
, Nan, Nan,Eastchester Town,0,0,0,0,19800, Nan,
, Nan, Nan,East Fishkill Town,0,0,0,0,29315, Nan,
, Nan, Nan,East Greenbush Town,0,0,0,0,16470, Nan,
, Nan, Nan,East Hampton Town,0,0,0,0,19674, Nan,
, Nan, Nan,East Hampton Village,0,0,0,0,1104, Nan,
, Nan, Nan,East Rochester Village,0,0,0,0,6596, Nan,
, Nan, Nan,East Syracuse Village,0,0,0,0,3036, Nan,
, Nan, Nan,Eden Town,0,0,0,0,7684, Nan,
, Nan, Nan,Ellenville Village,0,0,0,0,4124, Nan,
, Nan, Nan,Ellicott Town,0,0,0,0,5144, Nan,
, Nan, Nan,Ellicottville,0,0,0,0,1601, Nan,
, Nan, Nan,Elmira,0,0,0,0,28921, Nan,
, Nan, Nan,Elmira Heights Village,0,0,0,0,4079, Nan,
, Nan, Nan,Elmira Town,0,0,0,0,5948, Nan,
, Nan, Nan,Elmsford Village,0,0,0,0,4735, Nan,
, Nan, Nan,Endicott Village,0,0,0,0,13122, Nan,
, Nan, Nan,Evans Town,0,0,0,0,16292, Nan,
, Nan, Nan,Fairport Village,0,0,0,0,5335, Nan,
, Nan, Nan,Fallsburg Town,0,0,0,0,12109, Nan,
, Nan, Nan,Fishkill Town,0,0,0, Nan,20435, Nan,
, Nan, Nan,Fishkill Village,0,0,0,0,2160, Nan,
, Nan, Nan,Floral Park Village,0,0,0,0,15926, Nan,
, Nan, Nan,Fort Edward Village,0,0,0,0,3318, Nan,
, Nan, Nan,Fort Plain Village,0,0,0,0,2265, Nan,
, Nan, Nan,Frankfort Town,0,0,0,0,5033, Nan,
, Nan, Nan,Frankfort Village,0,0,0,0,2579, Nan,
, Nan, Nan,Franklinville Village,0,0,0,0,1702, Nan,
, Nan, Nan,Fredonia Village,0,0,0,0,10988, Nan,
, Nan, Nan,Friendship Town,0,0,0,0,1960, Nan,
, Nan, Nan,Fulton City,0,0,0,0,11739, Nan,
, Nan, Nan,Garden City Village,0,0,0,0,22596, Nan,
, Nan, Nan,Gates Town,0,0,0,0,28468, Nan,
, Nan, Nan,Geddes Town,0,0,0,0,10442, Nan,
, Nan, Nan,Geneseo Village,0,0,0,0,7891, Nan,
, Nan, Nan,Geneva,0,0,0,0,13194, Nan,
, Nan, Nan,Germantown Town,0,0,0,0,1926, Nan,
, Nan, Nan,Glen Cove,0,0,0,0,27134, Nan,
, Nan, Nan,Glen Park Village,0,0,0,0,526, Nan,
, Nan, Nan,Glens Falls,0,0,0,0,14582, Nan,
, Nan, Nan,Glenville Town,0,0,0,0,21839, Nan,
, Nan, Nan,Gloversville,0,0,0,0,15315, Nan,
, Nan, Nan,Goshen Village,0,0,0,0,5400, Nan,
, Nan, Nan,Gowanda Village,0,0,0,0,2663, Nan,
, Nan, Nan,Granville Village,0,0,0,0,2498, Nan,
, Nan, Nan,Great Neck Estates Village, Nan,0,0,0,2794, Nan,
, Nan, Nan,Greenburgh Town,0,0,0,0,44787, Nan,
, Nan, Nan,Greene Village,0,0,0,0,1553, Nan,
, Nan, Nan,Green Island Village, Nan,0,0,0,2621, Nan,
, Nan, Nan,Greenwich Village,0,0,0,0,1764, Nan,
, Nan, Nan,Greenwood Lake Village,0,0,0,0,3118, Nan,
, Nan, Nan,Groton Village,0,0,0,0,2381, Nan,
, Nan, Nan,Guilderland Town,0,0,0,0,33805, Nan,
, Nan, Nan,Hamburg Village,0,0,0,0,9517, Nan,
, Nan, Nan,Hamilton Village,0,0,0,0,4184, Nan,
, Nan, Nan,Hammondsport Village,0,0,0,0,656, Nan,
, Nan, Nan,Harriman Village,0,0,0,0,2507, Nan,
, Nan, Nan,Harrison Town,0,0,0,0,27876, Nan,
, Nan, Nan,Hastings-on-Hudson Village,0,0,0,0,7937, Nan,
, Nan, Nan,Haverstraw Town,0,0,0,0,37196, Nan,
, Nan, Nan,Hempstead Village,0,0,0,0,55198, Nan,
, Nan, Nan,Herkimer Village,0,0,0,0,7693, Nan,
, Nan, Nan,Highland Falls Village,0,0, Nan, Nan,3847, Nan,
, Nan, Nan,Highlands Town,0,0,0,0,8456, Nan,
, Nan, Nan,Homer Village,0,0,0,0,3270, Nan,
, Nan, Nan,Hoosick Falls Village,0,0,0,0,3466, Nan,
, Nan, Nan,Hornell,0,0,0,0,8481, Nan,
, Nan, Nan,Horseheads Village,0,0,0,0,6701, Nan,
, Nan, Nan,Hudson,0,0,0,0,6676, Nan,
, Nan, Nan,Hudson Falls Village,0,0,0,0,7187, Nan,
, Nan, Nan,Huntington Bay Village,0,0,0,0,1428, Nan,
, Nan, Nan,Ilion Village,0,0,0,0,8002, Nan,
, Nan, Nan,Independence Town,0,0,0,0,1180, Nan,
, Nan, Nan,Inlet Town,0,0,0,0,329, Nan,
, Nan, Nan,Interlaken Village,0,0,0, Nan,605, Nan,
, Nan, Nan,Irondequoit Town,0,0,0, Nan,51506, Nan,
, Nan, Nan,Irvington Village,0,0,0,0,6530, Nan,
, Nan, Nan,Johnson City Village,0,0,0,0,14866, Nan,
, Nan, Nan,Johnstown,0,0,0,0,8531, Nan,
, Nan, Nan,Jordan Village,0,0,0,0,1350, Nan,
, Nan, Nan,Kenmore Village,0,0,0,0,15256, Nan,
, Nan, Nan,Kensington Village,0,0,0, Nan,1174, Nan,
, Nan, Nan,Kent Town,0,0,0,0,13381, Nan,
, Nan, Nan,Kings Point Village,0,0,0,0,5042, Nan,
, Nan, Nan,Kingston,0,0,0,0,23665, Nan,
, Nan, Nan,Kirkland Town,0,0,0,0,8296, Nan,
, Nan, Nan,Lackawanna,0,0,0,0,17965, Nan,
, Nan, Nan,Lake Placid Village,0,0,0,0,2491, Nan,
, Nan, Nan,Lake Success Village,0,0,0,0,3009, Nan,
, Nan, Nan,Lakewood-Busti,0,0,0,0,7280, Nan,
, Nan, Nan,Lancaster Town,0,0,0,0,36369, Nan,
, Nan, Nan,Larchmont Village,0,0,0,0,5930, Nan,
, Nan, Nan,Le Roy Village,0,0,0,0,4354, Nan,
, Nan, Nan,Lewisboro Town,0,0,0,0,12614, Nan,
, Nan, Nan,Lewiston Town and Village,0,0,0,0,16175, Nan,
, Nan, Nan,Little Falls,0,0,0, Nan,4912, Nan,
, Nan, Nan,Liverpool Village,0,0,0,0,2311, Nan,
, Nan, Nan,Lloyd Harbor Village,0,0,0,0,3683, Nan,
, Nan, Nan,Lloyd Town,0,0,0,0,10751, Nan,
, Nan, Nan,Lockport,0,0,0,0,20904, Nan,
, Nan, Nan,Long Beach,0,0,0,0,33534, Nan,
, Nan, Nan,Lowville Village,0,0,0,0,3457, Nan,
, Nan, Nan,Lynbrook Village,0,0,0,0,19528, Nan,
, Nan, Nan,Lyons Village,0,0,0,0,3543, Nan,
, Nan, Nan,Macedon Town and Village,0,0,0,0,9132, Nan,
, Nan, Nan,Malone Village,0,0,0,0,5881, Nan,
, Nan, Nan,Malverne Village,0,0,0,0,8542, Nan,
, Nan, Nan,Mamaroneck Town,0,0,0,0,12146, Nan,
, Nan, Nan,Mamaroneck Village,0,0,0,0,19164, Nan,
, Nan, Nan,Manchester Village,0,0,0,0,1688, Nan,
, Nan, Nan,Manlius Town,0,0,0,0,24461, Nan,
, Nan, Nan,Marcellus Village,0,0,0,0,1792, Nan,
, Nan, Nan,Marlborough Town,0,0,0,0,8769, Nan,
, Nan, Nan,Massena Village,0,0,0,0,10808, Nan,
, Nan, Nan,Maybrook Village,0,0,0,0,2951, Nan,
