Year,State,Agency type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population2
, Nan, Nan,Garden City,0,0,0,0,1654
, Nan, Nan,Gerald,0,0,0,0,1355
, Nan, Nan,Gideon,0,0, Nan,0,1085
, Nan, Nan,Glasgow,0,0,0,0,1112
, Nan, Nan,Glendale,0,0,0,0,5936
, Nan, Nan,Glen Echo Park,0,0,0,0,160
, Nan, Nan,Goodman,0,0,0,0,1245
, Nan, Nan,Gower,0,0,0,0,1531
, Nan, Nan,Granby,0,0,0,0,2150
, Nan, Nan,Grandin,0,0,0,0,246
, Nan, Nan,Grandview,0,0,0,0,24601
, Nan, Nan,Greendale,0,0,0,0,652
, Nan, Nan,Greenfield,0,0,0,0,1361
, Nan, Nan,Greenville,0,0,0,0,496
, Nan, Nan,Greenwood,0,0,0,0,5249
, Nan, Nan,Hallsville,0,0,0,0,1524
, Nan, Nan,Hamilton,0,0,0,0,1790
, Nan, Nan,Hannibal,0,0,0,0,17914
, Nan, Nan,Hardin,0,0,0,0,562
, Nan, Nan,Harrisonville,0,0,0, Nan,10095
, Nan, Nan,Hartville,0,0,0,0,611
, Nan, Nan,Hawk Point,0,0,0,0,677
, Nan, Nan,Hayti,0,0,0,0,2924
, Nan, Nan,Hayti Heights,0,0,0,0,624
, Nan, Nan,Hazelwood,0,0,0,0,25743
, Nan, Nan,Henrietta,0,0,0,0,367
, Nan, Nan,Herculaneum,0,0,0,0,3486
, Nan, Nan,Hermann,0,0,0,0,2427
, Nan, Nan,Higginsville,0,0,0,0,4783
, Nan, Nan,High Hill,0,0,0, Nan,196
, Nan, Nan,Highlandville,0,0,0,0,927
, Nan, Nan,Hillsboro,0,0,0,0,2833
, Nan, Nan,Hillsdale,0,0,0,0,1480
, Nan, Nan,Holcomb,0,0,0,0,637
, Nan, Nan,Holden,0,0,0,0,2294
, Nan, Nan,Hollister,0,0, Nan,0,4525
, Nan, Nan,Holt,0,0,0,0,453
, Nan, Nan,Holts Summit,0,0,0,0,3260
, Nan, Nan,Hornersville,0,0,0, Nan,666
, Nan, Nan,Houston,0,0,0,0,2079
, Nan, Nan,Howardville,0,0,0,0,381
, Nan, Nan,Humansville,0,0,0,0,1051
, Nan, Nan,Huntsville,0,0,0,0,1564
, Nan, Nan,Hurley,0,0,0,0,178
, Nan, Nan,Iberia,0,0,0,0,737
, Nan, Nan,Indian Point,0,0,0,0,530
, Nan, Nan,Iron Mountain Lake,0,0,0,0,741
, Nan, Nan,Ironton,0,0,0,0,1467
, Nan, Nan,Jackson,0,0,0,0,13964
, Nan, Nan,Jasper,0,0,0,0,942
, Nan, Nan,Jefferson City,0,0,0,0,43413
, Nan, Nan,Jennings,0,0,0,0,14735
, Nan, Nan,Jonesburg,0,0,0,0,771
, Nan, Nan,Joplin,0,0,0,0,50654
, Nan, Nan,Kahoka,0,0,0,0,2048
, Nan, Nan,Kearney,0,0,0,0,8520
, Nan, Nan,Kennett,0,0,0,0,10960
, Nan, Nan,Kimberling City,0,0,0,0,2411
, Nan, Nan,Kimmswick,0,0,0,0,157
, Nan, Nan,King City,0,0,0,0,1021
, Nan, Nan,Kinloch,0,0,0,0,299
, Nan, Nan,Kirksville,0,0,0,0,17502
, Nan, Nan,Kirkwood,0,0,0,0,27586
, Nan, Nan,Knob Noster,0,0,0,0,2760
, Nan, Nan,Ladue,0,0,0,0,8536
, Nan, Nan,La Grange,0,0,0,0,927
, Nan, Nan,Lake Lafayette,0,0, Nan, Nan,326
, Nan, Nan,Lake Lotawana,0,0,0,0,1950
, Nan, Nan,Lake Ozark,0,0,0,0,1589
, Nan, Nan,Lakeshire,0,0,0,0,1434
, Nan, Nan,Lake St. Louis,0,0,0,0,14764
, Nan, Nan,Lake Tapawingo,0,0,0,0,733
, Nan, Nan,Lake Waukomis,0,0,0,0,888
, Nan, Nan,Lake Winnebago,0,0,0,0,1141
, Nan, Nan,Lamar,0,0,0,0,4512
, Nan, Nan,La Monte,0,0,0,0,1141
, Nan, Nan,Lanagan,0,0,0, Nan,422
, Nan, Nan,La Plata,0,0,0,0,1372
, Nan, Nan,Lathrop,0,0,0,0,2094
, Nan, Nan,Laurie,0,0,0,0,943
, Nan, Nan,Lawson,0,0,0,0,2454
, Nan, Nan,Leadington,0,0,0,0,424
, Nan, Nan,Leadwood,0,0,0,0,1289
, Nan, Nan,Leasburg,0,0,0,0,341
, Nan, Nan,Lebanon,0,0,0,0,14527
, Nan, Nan,Leeton,0,0,0,0,577
, Nan, Nan,Lexington,0,0,0,0,4711
, Nan, Nan,Liberal,0,0, Nan,0,755
, Nan, Nan,Liberty,0,0,0,0,29613
, Nan, Nan,Licking,0,0,0,0,3126
, Nan, Nan,Lincoln,0,0,0,0,1196
, Nan, Nan,Linn,0,0,0,0,1466
, Nan, Nan,Linn Creek,0,0,0,0,242
, Nan, Nan,Lockwood,0,0, Nan, Nan,930
, Nan, Nan,Lone Jack,0,0,0,0,1055
, Nan, Nan,Louisiana,0,0,0,0,3382
, Nan, Nan,Lowry City,0,0,0,0,632
, Nan, Nan,Malden,0,0,0,0,4285
, Nan, Nan,Manchester,0,0,0,0,18124
, Nan, Nan,Mansfield,0,0,0,0,1292
, Nan, Nan,Maplewood,0,0,0,0,8059
, Nan, Nan,Marble Hill,0,0,0,0,1479
, Nan, Nan,Marceline,0,0,0,0,2202
, Nan, Nan,Marionville,0,0,0,0,2230
, Nan, Nan,Marshall,0,0,0,0,13037
, Nan, Nan,Marshfield,0,0,0,0,6690
, Nan, Nan,Marston,0,0,0,0,499
, Nan, Nan,Marthasville,0,0,0,0,1139
, Nan, Nan,Martinsburg,0,0,0,0,305
, Nan, Nan,Maryland Heights,0,0,0,0,27518
, Nan, Nan,Maryville,0,0,0,0,12039
, Nan, Nan,Matthews,0,0,0,0,623
, Nan, Nan,Maysville,0,0,0,0,1102
, Nan, Nan,Mayview,0,0,0, Nan,211
, Nan, Nan,Memphis,0,0,0,0,1820
, Nan, Nan,Merriam Woods,0,0,0,0,1802
, Nan, Nan,Mexico,0,0,0,0,11583
, Nan, Nan,Mill Spring,0, Nan, Nan, Nan,188
, Nan, Nan,Miller,0,0,0,0,701
, Nan, Nan,Miner,0,0,0,0,984
, Nan, Nan,Miramiguoa, Nan, Nan,0,0,120
, Nan, Nan,Moberly,0,0,0,0,13966
, Nan, Nan,Moline Acres,0,0,0,0,2446
, Nan, Nan,Monett,0,0,0,0,8841
, Nan, Nan,Monroe City,0,0,0,0,2509
, Nan, Nan,Montgomery City,0,0,0,0,2848
, Nan, Nan,Morehouse,0,0,0,0,967
, Nan, Nan,Morley,0,0,0,0,697
, Nan, Nan,Mosby,0,0,0,0,192
, Nan, Nan,Moscow Mills,0,0,0,0,2539
, Nan, Nan,Mound City,0,0,0,0,1139
, Nan, Nan,Mountain Grove,0,0,0,0,4773
, Nan, Nan,Mountain View,0,0,0,0,2741
, Nan, Nan,Mount Vernon,0,0,0,0,4586
, Nan, Nan,Napoleon,0,0,0,0,221
, Nan, Nan,Naylor,0,0,0,0,635
, Nan, Nan,Neosho,0,0,0,0,11916
, Nan, Nan,Nevada,0,0,0,0,8328
, Nan, Nan,New Bloomfield,0,0,0,0,671
, Nan, Nan,Newburg,0,0,0,0,470
, Nan, Nan,New Florence,0,0,0,0,772
, Nan, Nan,New Franklin,0,0,0,0,1099
, Nan, Nan,New Haven,0,0,0,0,2101
, Nan, Nan,New London,0,0,0,0,987
, Nan, Nan,New Madrid,0,0,0,0,3093
, Nan, Nan,New Melle,0,0, Nan,0,481
, Nan, Nan,Niangua,0,0,0,0,409
, Nan, Nan,Nixa,0,0,0,0,19339
, Nan, Nan,Noel,0,0,0,0,1825
, Nan, Nan,Norborne,0,0,0,0,706
, Nan, Nan,Normandy,0,0,0,0,5015
, Nan, Nan,North Kansas City,0,0,0,0,4279
, Nan, Nan,Northmoor,0,0,0,0,332
, Nan, Nan,Northwoods,0,0,0,0,4233
, Nan, Nan,Norwood,0,0,0,0,662
, Nan, Nan,Oak Grove,0,0,0,0,7834
, Nan, Nan,Oakland,0,0,0,0,1383
, Nan, Nan,Oakview Village,0,0,0, Nan,381
, Nan, Nan,Odessa,0,0,0,0,5283
, Nan, Nan,O'Fallon,0,0,0,0,80670
, Nan, Nan,Old Monroe,0,0,0,0,269
, Nan, Nan,Olivette,0,0,0,0,7751
, Nan, Nan,Oran,0, Nan, Nan, Nan,1295
, Nan, Nan,Oregon,0,0,0,0,843
, Nan, Nan,Oronogo,0,0,0,0,2968
, Nan, Nan,Orrick,0,0,0,0,829
, Nan, Nan,Osage Beach,0,0,0,0,4330
, Nan, Nan,Osceola, Nan, Nan,0,0,934
, Nan, Nan,Owensville,0,0,0,0,2672
, Nan, Nan,Ozark,0,0,0,0,18116
, Nan, Nan,Pacific,0,0,0,0,7041
, Nan, Nan,Pagedale,0,0,0,0,3308
, Nan, Nan,Palmyra,0,0,0,0,3594
, Nan, Nan,Park Hills,0, Nan, Nan,0,8808
, Nan, Nan,Parkville,0,0,0,0,5658
, Nan, Nan,Parma,0,0,0,0,708
, Nan, Nan,Pasadena Park,0,0,0,0,471
, Nan, Nan,Perry,0,0,0,0,702
, Nan, Nan,Perryville,0,0,0,0,8272
, Nan, Nan,Pevely,0,0,0,0,5512
, Nan, Nan,Piedmont,0,0,0,0,1977
, Nan, Nan,Pierce City,0,0,0,0,1295
, Nan, Nan,Pilot Grove, Nan, Nan,0,0,772
, Nan, Nan,Pilot Knob,0,0,0,0,745
, Nan, Nan,Pine Lawn,0,0,0,0,3279
, Nan, Nan,Pineville,0,0,0,0,793
, Nan, Nan,Platte City,0,0,0,0,4782
, Nan, Nan,Platte Woods,0,0,0,0,393
, Nan, Nan,Plattsburg,0,0,0,0,2328
, Nan, Nan,Pleasant Hill,0,0,0,0,8176
, Nan, Nan,Pleasant Hope,0,0,0,0,616
, Nan, Nan,Pleasant Valley,0,0,0,0,3008
, Nan, Nan,Polo,0,0,0,0,568
, Nan, Nan,Poplar Bluff,0,0,0,0,17167
, Nan, Nan,Portageville,0,0,0,0,3203
, Nan, Nan,Potosi,0,0,0,0,2652
, Nan, Nan,Purcell,0,0,0,0,414
, Nan, Nan,Purdy,0,0,0,0,1091
, Nan, Nan,Puxico,0,0, Nan, Nan,878
, Nan, Nan,Queen City,0,0,0,0,592
, Nan, Nan,Qulin,0,0,0,0,463
, Nan, Nan,Randolph,0,0,0,0,52
, Nan, Nan,Raymore,0,0,0,0,19354
, Nan, Nan,Reeds Spring,0,0,0,0,915
, Nan, Nan,Republic,0,0,0,0,14892
, Nan, Nan,Rich Hill,0,0,0,0,1396
, Nan, Nan,Richland,0,0,0,0,1900
, Nan, Nan,Richmond,0,0,0,0,5744
, Nan, Nan,Richmond Heights,0,0,0,0,8617
, Nan, Nan,Risco,0,0,0,0,344
, Nan, Nan,Riverside,0,0,0,0,2994
, Nan, Nan,Riverview,0,0,0,0,2860
, Nan, Nan,Rockaway Beach,0,0,0,0,860
, Nan, Nan,Rock Hill,0,0,0,0,4642
, Nan, Nan,Rock Port,0,0,0,0,1294
, Nan, Nan,Rogersville,0,0,0,0,3101
, Nan, Nan,Rosebud,0, Nan,0,0,408
, Nan, Nan,Salem,0,0,0,0,4965
, Nan, Nan,Salisbury,0,0,0,0,1600
, Nan, Nan,Sarcoxie,0,0,0,0,1344
, Nan, Nan,Savannah,0,0,0,0,5038
, Nan, Nan,Scott City,0,0,0,0,4565
, Nan, Nan,Sedalia,0,0,0,0,21416
, Nan, Nan,Seligman,0,0,0,0,841
, Nan, Nan,Senath,0,0,0,0,1772
, Nan, Nan,Seneca,0,0,0,0,2352
, Nan, Nan,Seymour,0,0,0,0,1937
, Nan, Nan,Shelbina,0,0,0,0,1682
, Nan, Nan,Shrewsbury,0,0,0,0,6265
, Nan, Nan,Sikeston,0,0,0,0,16319
, Nan, Nan,Silex,0,0,0,0,189
, Nan, Nan,Slater,0,0,0,0,1851
, Nan, Nan,Southwest City,0,0,0,0,967
, Nan, Nan,Sparta,0,0,0,0,1786
, Nan, Nan,St. Ann,0,0,0,0,13040
, Nan, Nan,St. Clair,0,0,0,0,4754
, Nan, Nan,Steele,0,0,0,0,2162
, Nan, Nan,Steelville,0,0,0,0,1652
, Nan, Nan,Ste. Genevieve,0,0,0,0,4412
, Nan, Nan,Stewartsville,0, Nan,0, Nan,740
, Nan, Nan,St. James,0,0,0,0,4212
, Nan, Nan,St. John,0,0,0,0,6528
, Nan, Nan,St. Joseph,0,0,0,0,77330
, Nan, Nan,St. Marys,0,0,0,0,361
, Nan, Nan,Stover,0,0,0,0,1093
, Nan, Nan,Strafford,0,0,0,0,2379
, Nan, Nan,Strasburg,0,0,0,0,141
, Nan, Nan,St. Robert,0,0,0,0,4440
, Nan, Nan,Sturgeon,0,0,0,0,890
, Nan, Nan,Sugar Creek,0,0,0,0,3362
, Nan, Nan,Sullivan,0,0,0,0,7135
, Nan, Nan,Summersville,0,0,0,0,502
, Nan, Nan,Sunset Hills,0,0,0,0,8510
, Nan, Nan,Sweet Springs,0,0,0,0,1482
, Nan, Nan,Tarkio,0,0,0,0,1555
, Nan, Nan,Terre du Lac,0, Nan,0,0,2332
, Nan, Nan,Thayer,0,0,0,0,2274
, Nan, Nan,Tipton,0,0,0,0,3282
, Nan, Nan,Town and Country,0,0,0,0,10833
, Nan, Nan,Tracy,0,0,0,0,212
, Nan, Nan,Trenton,0,0,0,0,5993
, Nan, Nan,Trimble,0,0,0,0,649
, Nan, Nan,Troy,0,0,0,0,10661
, Nan, Nan,Truesdale,0,0,0,0,733
, Nan, Nan,Union,0,0,0,0,10277
, Nan, Nan,Unionville,0,0,0,0,1867
, Nan, Nan,University City,0,0,0,0,35428
, Nan, Nan,Uplands Park,0,0,0,0,446
, Nan, Nan,Urbana,0,0,0,0,417
, Nan, Nan,Van Buren,0, Nan,0,0,834
, Nan, Nan,Vandalia,0,0,0,0,3910
, Nan, Nan,Velda City,0,0,0,0,1422
, Nan, Nan,Velda Village Hills,0,0,0,0,1056
, Nan, Nan,Verona,0,0,0,0,620
, Nan, Nan,Versailles,0,0,0, Nan,2480
, Nan, Nan,Viburnum,0,0,0,0,696
, Nan, Nan,Vienna,0,0,0,0,611
, Nan, Nan,Vinita Park,0,0,0,0,1883
, Nan, Nan,Walnut Grove,0,0,0,0,671
, Nan, Nan,Wardell,0,0,0,0,424
, Nan, Nan,Warrensburg,0,0,0,0,19146
, Nan, Nan,Warrenton,0,0,0,0,7906
, Nan, Nan,Warsaw,0,0,0,0,2137
, Nan, Nan,Warson Woods,0,0,0,0,1965
, Nan, Nan,Washburn,0,0,0,0,433
, Nan, Nan,Washington,0,0,0,0,14071
, Nan, Nan,Waverly,0,0,0,0,846
, Nan, Nan,Waynesville,0,0,0,0,4938
, Nan, Nan,Weatherby Lake,0,0,0,0,1757
, Nan, Nan,Webb City,0,0,0,0,11116
, Nan, Nan,Webster Groves,0,0,0,0,23032
, Nan, Nan,Wellington,0,0,0,0,809
, Nan, Nan,Wellston,0,0,0,0,2316
, Nan, Nan,Wellsville,0,0,0,0,1222
, Nan, Nan,Wentzville,0,0,0,0,29506
, Nan, Nan,Weston,0,0,0,0,1673
, Nan, Nan,West Plains,0,0,0,0,12086
, Nan, Nan,Wheaton,0,0,0,0,690
, Nan, Nan,Willard,0,0,0,0,5337
, Nan, Nan,Willow Springs,0,0,0,0,2203
, Nan, Nan,Winfield,0,0,0,0,1419
, Nan, Nan,Winona,0,0,0,0,1337
, Nan, Nan,Wood Heights,0,0,0,0,709
, Nan, Nan,Woodson Terrace,0,0,0,0,4069
, Nan, Nan,Wright City,0,0,0,0,3125
, Nan,Universities and Colleges,Lincoln University,0,0,0,0,3388
, Nan, Nan,Metropolitan Community College,0,0,0,0,21285
, Nan, Nan,Mineral Area College,0,0,0,0,4035
, Nan, Nan,Missouri Southern State University,0,0,0,0,5591
, Nan, Nan,Missouri University of Science and Technology,0,0,0,0,7521
, Nan, Nan,Missouri Western State University,0,0,0,0,6260
, Nan, Nan,Northwest Missouri State University,0,0,0,0,7225
, Nan, Nan,Southeast Missouri State University,0,0,0,0,11378
, Nan, Nan,St. Charles Community College, Nan,0,0,0,8174
, Nan, Nan,St. Louis Community College: , Nan, Nan, Nan, Nan,
, Nan, Nan,Florissant Valley3,0,0,0,0,
, Nan, Nan,Meramec,0,0,0, Nan,29200
, Nan, Nan,Three Rivers Community College,0,0,0,0,4234
, Nan, Nan,Truman State University,0,0,0,0,6101
, Nan, Nan,University of Central Missouri,0,0,0,0,11637
, Nan, Nan,"University of Missouri, St. Louis",0,0,0,0,16809
, Nan, Nan,Washington University,0,0,0,0,13908
, Nan,Metropolitan Counties,Andrew,0,0,0,0,
, Nan, Nan,Bates,0,0,0,0,
, Nan, Nan,Bollinger,0,0,0,0,
, Nan, Nan,Boone,0,0,0,0,
, Nan, Nan,Buchanan,0,0,0,0,
, Nan, Nan,Caldwell,0,0,0,0,
, Nan, Nan,Callaway,0,0,0,0,
, Nan, Nan,Cape Girardeau,0,0,0,0,
, Nan, Nan,Cass,0,0,0,0,
, Nan, Nan,Christian,0,0,0,0,
, Nan, Nan,Clay,0,0,0,0,
, Nan, Nan,Clinton,0,0,0,0,
, Nan, Nan,Cole,0,0,0,0,
, Nan, Nan,Dallas,0,0,0,0,
, Nan, Nan,De Kalb,0,0,0,0,
, Nan, Nan,Franklin,0,0,0,0,
, Nan, Nan,Jackson,0,0,0,0,
, Nan, Nan,Jefferson,0,0,0,0,
, Nan, Nan,Lafayette,0, Nan,0,0,
, Nan, Nan,Lincoln,0,0,0,0,
, Nan, Nan,McDonald,0,0,0,0,
, Nan, Nan,Moniteau,0,0,0,0,
, Nan, Nan,Newton,0,0,0,0,
, Nan, Nan,Osage,0,0,0,0,
, Nan, Nan,Platte,0,0,0,0,
, Nan, Nan,Polk,0,0,0,0,
, Nan, Nan,Ray,0,0,0,0,
, Nan, Nan,St. Charles,0,0,0,0,
, Nan, Nan,Webster,0,0,0,0,
, Nan,Nonmetropolitan Counties,Adair,0,0,0,0,
, Nan, Nan,Atchison,0,0,0,0,
, Nan, Nan,Audrain,0,0,0,0,
, Nan, Nan,Barry,0,0,0,0,
, Nan, Nan,Barton,0,0,0,0,
, Nan, Nan,Benton,0,0,0,0,
, Nan, Nan,Butler,0,0,0,0,
, Nan, Nan,Camden,0,0,0,0,
, Nan, Nan,Carroll,0,0,0,0,
, Nan, Nan,Carter,0,0,0,0,
, Nan, Nan,Cedar,0,0,0,0,
, Nan, Nan,Chariton,0,0,0,0,
, Nan, Nan,Clark,0,0,0,0,
, Nan, Nan,Cooper,0,0,0,0,
, Nan, Nan,Crawford,0,0,0,0,
, Nan, Nan,Dade,0,0,0,0,
, Nan, Nan,Daviess,0,0,0,0,
, Nan, Nan,Dent,0,0,0,0,
, Nan, Nan,Douglas,0,0,0,0,
, Nan, Nan,Dunklin,0,0,0,0,
, Nan, Nan,Gasconade,0,0,0,0,
, Nan, Nan,Gentry,0,0,0,0,
, Nan, Nan,Grundy,0,0,0,0,
, Nan, Nan,Harrison,0,0,0,0,
, Nan, Nan,Henry,0,0,0,0,
, Nan, Nan,Hickory,0,0,0,0,
, Nan, Nan,Holt,0,0,0,0,
, Nan, Nan,Howard,0,0,0,0,
, Nan, Nan,Howell,0,0,0,0,
, Nan, Nan,Iron,0,0,0,0,
, Nan, Nan,Johnson,0,0,0,0,
, Nan, Nan,Knox,0,0,0,0,
, Nan, Nan,Laclede,0,0,0,0,
, Nan, Nan,Lawrence,0,0,0,0,
, Nan, Nan,Lewis,0,0,0,0,
, Nan, Nan,Linn, Nan,0,0,0,
, Nan, Nan,Livingston,0,0,0,0,
, Nan, Nan,Macon,0,0,0,0,
, Nan, Nan,Madison,0,0,0,0,
, Nan, Nan,Maries,0,0,0,0,
, Nan, Nan,Marion,0,0,0,0,
, Nan, Nan,Mercer,0,0,0,0,
, Nan, Nan,Miller,0,0,0,0,
, Nan, Nan,Mississippi,0,0,0,0,
, Nan, Nan,Monroe,0,0,0,0,
, Nan, Nan,Montgomery,0,0,0,0,
, Nan, Nan,Morgan,0,0,0,0,
, Nan, Nan,New Madrid,0,0,0,0,
, Nan, Nan,Nodaway,0,0,0,0,
, Nan, Nan,Oregon,0,0,0,0,
, Nan, Nan,Ozark,0,0,0,0,
, Nan, Nan,Pemiscot,0, Nan,0,0,
, Nan, Nan,Perry,0,0,0,0,
, Nan, Nan,Pettis,0,0,0,0,
, Nan, Nan,Phelps,0,0,0,0,
, Nan, Nan,Pike,0,0,0,0,
, Nan, Nan,Pulaski,0,0,0,0,
, Nan, Nan,Putnam,0,0,0,0,
, Nan, Nan,Ralls,0,0,0,0,
, Nan, Nan,Randolph,0,0,0,0,
, Nan, Nan,Reynolds,0,0,0,0,
, Nan, Nan,Ripley,0,0,0,0,
, Nan, Nan,Saline,0,0,0,0,
, Nan, Nan,Schuyler,0,0,0,0,
, Nan, Nan,Scotland,0,0,0,0,
, Nan, Nan,Scott,0,0,0,0,
, Nan, Nan,Shannon,0,0,0,0,
, Nan, Nan,Shelby,0,0,0,0,
, Nan, Nan,St. Clair,0,0,0,0,
, Nan, Nan,Ste. Genevieve,0,0,0,0,
, Nan, Nan,St. Francois,0,0,0,0,
, Nan, Nan,Stoddard,0,0,0,0,
, Nan, Nan,Sullivan,0,0,0,0,
, Nan, Nan,Taney,0,0,0,0,
, Nan, Nan,Texas,0,0,0,0,
, Nan, Nan,Vernon, Nan,0,0,0,
, Nan, Nan,Washington,0,0,0,0,
, Nan, Nan,Wayne,0, Nan,0,0,
, Nan, Nan,Worth,0,0,0,0,
, Nan, Nan,Wright,0,0,0,0,
, Nan,State Police Agencies,State Highway Patrol:, Nan, Nan, Nan, Nan,
, Nan, Nan,Jefferson City,0,0,0,0,
, Nan, Nan,Kirkwood,0,0,0,0,
, Nan, Nan,Lee's Summit,0,0,0,0,
, Nan, Nan,Macon,0,0,0,0,
, Nan, Nan,Poplar Bluff,0,0,0,0,
, Nan, Nan,Rolla,0,0,0,0,
, Nan, Nan,Springfield,0,0,0,0,
, Nan, Nan,St. Joseph,0,0,0,0,
, Nan, Nan,Willow Springs,0,0,0,0,
, Nan,Other Agencies,Bootheel Drug Task Force,0,0,0,0,
, Nan, Nan,Capitol Police,0,0,0, Nan,
, Nan, Nan,Clay County Drug Task Force,0,0,0,0,
, Nan, Nan,Clay County Park Authority,0,0,0,0,
, Nan, Nan,Department of Conservation,0,0,0,0,
, Nan, Nan,"Department of Social Services, State Technical Assistance Team",0,0,0,0,
, Nan, Nan,Division of Alcohol and Tobacco Control,0,0,0,0,
, Nan, Nan,"Gaming Commission, Enforcement Division",0,0,0,0,
, Nan, Nan,Jackson County Drug Task Force,0,0,0,0,
, Nan, Nan,Jackson County Park Rangers,0,0,0,0,
, Nan, Nan,Lambert-St. Louis International Airport,0,0,0,0,
, Nan, Nan,Platte County Multi-Jurisdictional Enforcement Group,0,0,0,0,
, Nan, Nan,Springfield-Branson Airport,0,0,0,0,
, Nan, Nan,State Fire Marshal,0,0,0,0,
, Nan, Nan,State Park Rangers,0,0,0,0,
, Nan, Nan,St. Charles County Park Rangers,0,0,0,0,
, Nan, Nan,St. Peters Ranger Division,0,0,0,0,
, Nan, Nan,Western Missouri Cyber Crimes Task Force,0,0,0,0,
,Montana,Cities,Baker,0,0,0,0,1792
, Nan, Nan,Belgrade,0,0,0,0,7601
, Nan, Nan,Boulder,0,0,0,0,1189
, Nan, Nan,Bozeman,0,0,0,0,38289
, Nan, Nan,Bridger,0,0,0,0,709
, Nan, Nan,Columbia Falls,0,0,0,0,4740
, Nan, Nan,Columbus,0,0,0,0,1909
, Nan, Nan,Conrad,0,0,0,0,2634
, Nan, Nan,Cut Bank,0,0,0,0,2939
, Nan, Nan,Dillon,0,0,0,0,4142
, Nan, Nan,East Helena,0,0,0,0,2055
, Nan, Nan,Ennis,0,0,0,0,841
, Nan, Nan,Eureka,0,0,0,0,1038
, Nan, Nan,Fort Benton,0,0,0,0,1470
, Nan, Nan,Glasgow,0,0,0,0,3324
, Nan, Nan,Glendive,0,0,0,0,4981
, Nan, Nan,Great Falls,0,0,0,0,59360
, Nan, Nan,Hamilton,0,0,0,0,4404
, Nan, Nan,Havre,0,0,0,0,9667
, Nan, Nan,Hot Springs,0,0,0,0,549
, Nan, Nan,Joliet,0,0,0,0,597
, Nan, Nan,Kalispell,0,0,0,0,20147
, Nan, Nan,Laurel,0,0,0,0,6861
, Nan, Nan,Lewistown,0,0,0,0,5899
, Nan, Nan,Libby,0,0,0,0,2630
, Nan, Nan,Livingston,0,0,0,0,7017
, Nan, Nan,Manhattan,0,0,0,0,1564
, Nan, Nan,Miles City,0,0,0,0,8497
, Nan, Nan,Plains,0,0,0,0,1057
, Nan, Nan,Poplar,0, Nan, Nan, Nan,825
, Nan, Nan,Red Lodge,0,0,0,0,2129
, Nan, Nan,Ronan City,0,0,0,0,1896
, Nan, Nan,Sidney,0,0,0,0,5474
, Nan, Nan,Stevensville,0,0,0,0,1833
, Nan, Nan,St. Ignatius,0,0,0,0,855
, Nan, Nan,Thompson Falls,0,0,0,0,1326
, Nan, Nan,Troy,0,0,0,0,939
, Nan, Nan,West Yellowstone,0,0,0,0,1307
, Nan, Nan,Whitefish,0,0,0,0,6428
, Nan, Nan,Wolf Point,0,0,0,0,2664
, Nan,Universities and Colleges,Montana State University,0,0,0,0,13671
, Nan, Nan,University of Montana,0,0,0,0,15669
, Nan,Metropolitan Counties,Yellowstone,0,0,0,0,
, Nan,Nonmetropolitan Counties,Beaverhead,0,0,0,0,
, Nan, Nan,Blaine,0,0,0,0,
, Nan, Nan,Broadwater,0,0,0,0,
, Nan, Nan,Carter,0,0,0,0,
, Nan, Nan,Chouteau,0,0,0,0,
, Nan, Nan,Custer,0,0,0,0,
, Nan, Nan,Daniels,0,0,0,0,
, Nan, Nan,Dawson,0,0,0,0,
, Nan, Nan,Deer Lodge,0,0,0,0,
, Nan, Nan,Fallon,0,0,0,0,
, Nan, Nan,Fergus,0,0,0,0,
, Nan, Nan,Gallatin,0,0,0,0,
, Nan, Nan,Garfield,0,0,0,0,
, Nan, Nan,Glacier,0,0,0,0,
, Nan, Nan,Granite,0,0,0,0,
, Nan, Nan,Hill,0,0,0,0,
, Nan, Nan,Jefferson,0,0,0,0,
, Nan, Nan,Judith Basin,0,0,0,0,
, Nan, Nan,Lake,0,0,0,0,
, Nan, Nan,Lincoln,0,0,0,0,
, Nan, Nan,Madison,0,0,0,0,
, Nan, Nan,McCone,0,0,0,0,
, Nan, Nan,Meagher,0,0,0,0,
, Nan, Nan,Mineral,0,0,0,0,
, Nan, Nan,Musselshell,0,0,0,0,
, Nan, Nan,Park,0,0,0,0,
, Nan, Nan,Phillips,0,0,0,0,
, Nan, Nan,Pondera,0,0,0,0,
, Nan, Nan,Powell,0,0,0,0,
, Nan, Nan,Prairie,0,0,0,0,
, Nan, Nan,Ravalli,0,0,0,0,
, Nan, Nan,Richland,0,0,0,0,
, Nan, Nan,Roosevelt,0,0,0,0,
, Nan, Nan,Rosebud,0,0,0,0,
, Nan, Nan,Sanders,0,0,0,0,
, Nan, Nan,Sheridan,0,0,0,0,
, Nan, Nan,Stillwater,0,0,0,0,
, Nan, Nan,Sweet Grass,0,0,0,0,
, Nan, Nan,Teton,0,0,0,0,
, Nan, Nan,Toole,0,0,0,0,
, Nan, Nan,Valley,0,0,0,0,
, Nan, Nan,Wheatland,0,0,0,0,
, Nan, Nan,Wibaux,0,0,0,0,
,Nebraska,Cities,Auburn,0,0,0,0,3499
, Nan, Nan,Aurora,0,0,0,0,4484
, Nan, Nan,Beatrice,0,0,0,0,12388
, Nan, Nan,Bellevue,0,0,0,0,51678
