Year,State,Agency Type,Agency name,"1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",Population2
, Nan, Nan,Lovelock,0,0,0,0,1876
, Nan, Nan,Mesquite, Nan, Nan,0,0,17969
, Nan, Nan,Sparks,0,0,0,0,97269
, Nan, Nan,West Wendover,0,0,0,0,4271
, Nan, Nan,Winnemucca,0,0,0,0,7978
, Nan, Nan,Yerington,0,0,0,0,3067
, Nan,Universities and Colleges,College of Southern Nevada,0,0,0,0,33313
, Nan, Nan,University of Nevada:, Nan, Nan, Nan, Nan,
, Nan, Nan,Las Vegas,0,0,0,0,28600
, Nan, Nan,Reno,0,0,0,0,20898
, Nan,Metropolitan Counties,Carson City,0,0,0,0,
, Nan, Nan,Storey,0,0,0,0,
, Nan, Nan,Washoe,0,0,0,0,
, Nan,Nonmetropolitan Counties,Churchill,0,0, Nan, Nan,
, Nan, Nan,Douglas,0,0,0,0,
, Nan, Nan,Elko,0,0,0,0,
, Nan, Nan,Esmeralda,0,0,0,0,
, Nan, Nan,Eureka,0,0,0,0,
, Nan, Nan,Humboldt,0,0,0,0,
, Nan, Nan,Lander,0,0,0,0,
, Nan, Nan,Lincoln,0,0,0,0,
, Nan, Nan,Lyon,0,0,0,0,
, Nan, Nan,Mineral,0,0,0,0,
, Nan, Nan,Nye,0,0,0,0,
, Nan, Nan,Pershing,0,0,0,0,
, Nan, Nan,White Pine,0,0,0,0,
, Nan,State Police Agencies,Highway Patrol:, Nan, Nan, Nan, Nan,
, Nan, Nan,Northeastern Division,0,0,0,0,
, Nan, Nan,Northwestern Division,0,0,0,0,
, Nan, Nan,Southern Division,0,0,0,0,
, Nan,Tribal Agencies,Eastern Nevada Agency,0,0,0,0,
, Nan, Nan,Ely Shoshone Tribal,0,0,0,0,
, Nan, Nan,Pyramid Lake Tribal, Nan,0, Nan, Nan,
, Nan, Nan,Yomba Shoshone Tribal,0,0,0, Nan,
, Nan,Other Agencies,Capitol Police,0,0,0,0,
, Nan, Nan,Clark County School District,0,0,0,0,
, Nan, Nan,"Department of Public Safety, Investigative Division",0,0,0,0,
, Nan, Nan,Humboldt County School District,0,0,0,0,
, Nan, Nan,"Las Vegas Fire and Rescue, Arson Bomb Unit",0,0,0,0,
, Nan, Nan,North Las Vegas Fire Department Arson Investigations,0,0,0,0,
, Nan, Nan,Reno Municipal Court Marshal, Nan,0, Nan, Nan,
, Nan, Nan,Reno Tahoe Airport Authority,0,0, Nan, Nan,
, Nan, Nan,"Secretary of State Securities Division, Enforcement Section", Nan, Nan,0, Nan,
, Nan, Nan,State Fire Marshal,0,0,0,0,
, Nan, Nan,Washoe County School District,0,0,0,0,
,New Hampshire,Cities,Alexandria,0,0,0,0,1625
, Nan, Nan,Alstead,0,0,0,0,1911
, Nan, Nan,Alton,0,0,0,0,5338
, Nan, Nan,Amherst,0,0,0,0,11272
, Nan, Nan,Antrim,0,0,0,0,2662
, Nan, Nan,Ashland,0,0,0,0,2055
, Nan, Nan,Atkinson,0,0,0,0,6817
, Nan, Nan,Auburn,0,0,0,0,5368
, Nan, Nan,Barnstead,0,0,0,0,4615
, Nan, Nan,Barrington,0,0,0,0,8894
, Nan, Nan,Bedford,0,0,0,0,22407
, Nan, Nan,Bennington,0,0,0,0,1471
, Nan, Nan,Berlin,0,0,0,0,9241
, Nan, Nan,Bethlehem,0,0,0,0,2558
, Nan, Nan,Bradford,0,0,0,0,1664
, Nan, Nan,Brentwood,0,0,0,0,4786
, Nan, Nan,Bristol,0,0,0,0,3076
, Nan, Nan,Campton,0,0,0,0,3300
, Nan, Nan,Candia,0,0,0,0,3905
, Nan, Nan,Canterbury,0,0,0,0,2401
, Nan, Nan,Carroll,0,0,0,0,745
, Nan, Nan,Center Harbor,0,0,0,0,1099
, Nan, Nan,Charlestown,0,0,0,0,4969
, Nan, Nan,Chester,0,0,0,0,4962
, Nan, Nan,Colebrook,0,0,0,0,2167
, Nan, Nan,Conway,0,0,0,0,9915
, Nan, Nan,Cornish,0,0,0,0,1617
, Nan, Nan,Dalton,0,0,0,0,901
, Nan, Nan,Danville,0,0,0,0,4466
, Nan, Nan,Deerfield,0,0,0,0,4436
, Nan, Nan,Deering,0,0,0,0,1924
, Nan, Nan,Dublin,0,0,0,0,1541
, Nan, Nan,Dunbarton,0,0,0,0,2799
, Nan, Nan,Effingham,0,0,0,0,1533
, Nan, Nan,Enfield,0,0,0,0,4544
, Nan, Nan,Epping,0,0,0,0,6927
, Nan, Nan,Epsom,0,0,0,0,4654
, Nan, Nan,Fitzwilliam,0,0,0,0,2328
, Nan, Nan,Franconia,0,0,0,0,1120
, Nan, Nan,Freedom,0,0,0,0,1486
, Nan, Nan,Fremont,0,0,0,0,4648
, Nan, Nan,Gilford,0,0,0,0,7182
, Nan, Nan,Gilmanton,0,0,0,0,3780
, Nan, Nan,Goffstown,0,0,0,0,18000
, Nan, Nan,Gorham,0,0,0,0,2622
, Nan, Nan,Grantham,0,0,0,0,2953
, Nan, Nan,Greenland,0,0,0,0,3943
, Nan, Nan,Hampstead,0,0,0,0,8588
, Nan, Nan,Hampton,0,0,0,0,15358
, Nan, Nan,Hampton Falls,0,0,0,0,2303
, Nan, Nan,Hancock,0,0,0,0,1635
, Nan, Nan,Hanover,0,0,0,0,11430
, Nan, Nan,Haverhill,0,0,0,0,4641
, Nan, Nan,Henniker,0,0,0,0,4934
, Nan, Nan,Hinsdale,0,0,0,0,3876
, Nan, Nan,Holderness,0,0,0,0,2095
, Nan, Nan,Hollis,0,0,0,0,7814
, Nan, Nan,Hooksett,0,0,0,0,14232
, Nan, Nan,Hopkinton,0,0,0,0,5614
, Nan, Nan,Hudson,0,0,0,0,24997
, Nan, Nan,Jackson,0,0,0,0,814
, Nan, Nan,Jaffrey,0,0,0,0,5270
, Nan, Nan,Kensington,0,0,0,0,2133
, Nan, Nan,Kingston,0,0,0,0,6144
, Nan, Nan,Lancaster,0,0,0,0,3322
, Nan, Nan,Lebanon,0,0,0,0,13668
, Nan, Nan,Lee,0,0,0,0,4403
, Nan, Nan,Lincoln,0,0,0,0,1721
, Nan, Nan,Lisbon,0,0,0,0,1569
, Nan, Nan,Litchfield,0,0,0,0,8482
, Nan, Nan,Littleton,0,0,0,0,5905
, Nan, Nan,Londonderry,0,0,0,0,25439
, Nan, Nan,Loudon,0,0,0,0,5455
, Nan, Nan,Lyndeborough,0,0,0,0,1706
, Nan, Nan,Madison,0,0,0,0,2521
, Nan, Nan,Marlborough,0,0,0,0,2064
, Nan, Nan,Meredith,0,0,0,0,6396
, Nan, Nan,Merrimack,0,0,0,0,25675
, Nan, Nan,Middleton,0,0,0,0,1788
, Nan, Nan,Milford,0,0,0,0,15317
, Nan, Nan,Milton,0,0,0,0,4583
, Nan, Nan,Mont Vernon,0,0,0,0,2485
, Nan, Nan,Moultonborough,0,0,0,0,4008
, Nan, Nan,Nashua,0,0,0,0,88252
, Nan, Nan,New Boston,0,0,0,0,5524
, Nan, Nan,Newbury,0,0,0,0,2184
, Nan, Nan,New Durham,0,0,0,0,2662
, Nan, Nan,Newfields,0,0,0,0,1700
, Nan, Nan,New Hampton,0,0,0,0,2215
, Nan, Nan,Newington,0,0,0,0,777
, Nan, Nan,New Ipswich,0,0,0,0,5212
, Nan, Nan,New London,0,0,0,0,4678
, Nan, Nan,Newmarket,0,0,0,0,8911
, Nan, Nan,Newport,0,0,0,0,6337
, Nan, Nan,Newton,0,0,0,0,4927
, Nan, Nan,Northfield,0,0,0,0,4805
, Nan, Nan,North Hampton,0,0,0,0,4435
, Nan, Nan,Northumberland,0,0,0,0,2145
, Nan, Nan,Northwood,0,0,0,0,4281
, Nan, Nan,Nottingham,0,0,0,0,4977
, Nan, Nan,Orford,0,0,0,0,1246
, Nan, Nan,Ossipee,0,0,0,0,4229
, Nan, Nan,Pelham,0,0,0,0,13384
, Nan, Nan,Peterborough,0,0,0,0,6469
, Nan, Nan,Pittsfield,0,0,0,0,4068
, Nan, Nan,Plaistow,0,0,0,0,7612
, Nan, Nan,Plymouth,0,0,0,0,6639
, Nan, Nan,Portsmouth,0,0,0,0,21612
, Nan, Nan,Raymond,0,0,0,0,10324
, Nan, Nan,Rindge,0,0,0,0,5822
, Nan, Nan,Rochester,0,0,0,0,30096
, Nan, Nan,Rollinsford,0,0,0,0,2527
, Nan, Nan,Rye,0,0,0,0,5396
, Nan, Nan,Salem,0,0,0,0,28949
, Nan, Nan,Sanbornton,0,0,0,0,2979
, Nan, Nan,Sandwich,0,0,0,0,1307
, Nan, Nan,Seabrook,0,0,0,0,8804
, Nan, Nan,Somersworth,0,0,0,0,11757
, Nan, Nan,South Hampton,0,0,0,0,809
, Nan, Nan,Springfield,0,0,0,0,1313
, Nan, Nan,Strafford,0,0,0,0,4090
, Nan, Nan,Stratham,0,0,0,0,7403
, Nan, Nan,Sugar Hill,0,0,0,0,567
, Nan, Nan,Sunapee,0,0,0,0,3408
, Nan, Nan,Thornton,0,0,0,0,2491
, Nan, Nan,Tilton,0,0,0,0,3588
, Nan, Nan,Tuftonboro,0,0,0,0,2339
, Nan, Nan,Wakefield,0,0,0,0,5629
, Nan, Nan,Warner,0,0,0,0,2877
, Nan, Nan,Washington,0,0,0,0,1108
, Nan, Nan,Waterville Valley,0,0,0,0,246
, Nan, Nan,Weare,0,0,0,0,8937
, Nan, Nan,Webster,0,0,0,0,1894
, Nan, Nan,Wilton,0,0,0,0,3692
, Nan, Nan,Winchester,0,0,0,0,4189
, Nan, Nan,Windham,0,0,0,0,14625
, Nan, Nan,Wolfeboro,0,0,0,0,6198
, Nan, Nan,Woodstock,0,0,0,0,1374
, Nan,Metropolitan Counties,Rockingham,0,0,0,0,
, Nan, Nan,Strafford,0,0,0,0,
, Nan,Nonmetropolitan Counties,Carroll,0,0,0,0,
, Nan, Nan,Cheshire,0,0,0,0,
, Nan, Nan,Grafton,0,0,0,0,
, Nan, Nan,Merrimack,0,0,0,0,
, Nan,State Police Agencies,State Police:, Nan, Nan, Nan, Nan,
, Nan, Nan,Belknap County,0,0,0,0,
, Nan, Nan,Carroll County,0,0,0,0,
, Nan, Nan,Cheshire County,0,0,0,0,
, Nan, Nan,Coos County,0,0,0,0,
, Nan, Nan,Grafton County,0,0,0,0,
, Nan, Nan,Hillsborough County,0,0,0,0,
, Nan, Nan,Merrimack County,0,0,0,0,
, Nan, Nan,Rockingham County,0,0,0,0,
, Nan, Nan,Strafford County,0,0,0,0,
, Nan, Nan,Sullivan County,0,0,0,0,
, Nan,Other Agencies,Liquor Commission,0,0,0,0,
,New Jersey,Cities,Absecon,0,0,0,0,8298
, Nan, Nan,Allenhurst, Nan,0,0,0,490
, Nan, Nan,Allentown, Nan,0,0,0,1824
, Nan, Nan,Alpha,0,0,0,0,2291
, Nan, Nan,Alpine,0,0,0,0,1918
, Nan, Nan,Andover Township, Nan,0,0,0,5979
, Nan, Nan,Asbury Park, Nan,0,0,0,15757
, Nan, Nan,Atlantic Highlands, Nan,0,0,0,4297
, Nan, Nan,Audubon,0,0,0,0,8669
, Nan, Nan,Audubon Park,0,0,0,0,1004
, Nan, Nan,Avalon,0,0,0,0,1273
, Nan, Nan,Avon-by-the-Sea, Nan,0,0,0,1774
, Nan, Nan,Barnegat Light, Nan,0,0,0,575
, Nan, Nan,Barnegat Township, Nan,0,0,0,22272
, Nan, Nan,Barrington,0,0,0,0,6752
, Nan, Nan,Bay Head, Nan,0,0,0,971
, Nan, Nan,Bayonne, Nan,0,0,0,66629
, Nan, Nan,Beach Haven, Nan,0,0,0,1168
, Nan, Nan,Beachwood, Nan,0,0,0,11219
, Nan, Nan,Bedminster Township, Nan,0,0,0,8239
, Nan, Nan,Belleville,0,0,0,0,36258
, Nan, Nan,Bellmawr,0,0,0,0,11380
, Nan, Nan,Belmar, Nan,0,0,0,5694
, Nan, Nan,Belvidere,0,0,0,0,2593
, Nan, Nan,Berkeley Heights Township,0,0,0,0,13548
, Nan, Nan,Berkeley Township, Nan,0,0,0,41684
, Nan, Nan,Berlin,0,0,0,0,7544
, Nan, Nan,Berlin Township,0,0,0,0,5419
, Nan, Nan,Bernards Township, Nan,0,0,0,27024
, Nan, Nan,Bernardsville, Nan,0,0,0,7802
, Nan, Nan,Beverly,0,0,0,0,2555
, Nan, Nan,Bloomingdale, Nan,0,0,0,8290
, Nan, Nan,Bogota,0,0,0,0,8397
, Nan, Nan,Boonton, Nan,0,0,0,8414
, Nan, Nan,Boonton Township, Nan,0,0,0,4359
, Nan, Nan,Bordentown City,0,0,0,0,3873
, Nan, Nan,Bordentown Township,0,0,0,0,12049
, Nan, Nan,Bound Brook, Nan,0,0,0,10494
, Nan, Nan,Bradley Beach, Nan,0,0,0,4261
, Nan, Nan,Branchburg Township, Nan,0,0,0,14676
, Nan, Nan,Bridgeton,0,0,0,0,24982
, Nan, Nan,Bridgewater Township, Nan,0,0,0,45251
, Nan, Nan,Brielle, Nan,0,0,0,4753
, Nan, Nan,Brigantine,0,0,0,0,9156
, Nan, Nan,Brooklawn,0,0,0,0,1919
, Nan, Nan,Buena,0,0,0,0,4520
, Nan, Nan,Burlington City,0,0,0,0,9785
, Nan, Nan,Burlington Township,0,0,0,0,22867
, Nan, Nan,Butler, Nan,0,0,0,7691
, Nan, Nan,Byram Township, Nan,0,0,0,7969
, Nan, Nan,Caldwell,0,0,0,0,7933
, Nan, Nan,Cape May,0,0,0,0,3496
, Nan, Nan,Cape May Point,0,0,0,0,279
, Nan, Nan,Carlstadt,0,0,0,0,6277
, Nan, Nan,Carney's Point Township, Nan,0,0,0,7809
, Nan, Nan,Carteret, Nan,0,0,0,24316
, Nan, Nan,Cedar Grove Township,0,0,0,0,12603
, Nan, Nan,Chatham, Nan,0,0,0,8954
, Nan, Nan,Chatham Township, Nan,0,0,0,10555
, Nan, Nan,Cherry Hill Township, Nan,0,0,0,71079
, Nan, Nan,Chesilhurst,0,0,0,0,1626
, Nan, Nan,Chester, Nan,0,0,0,1671
, Nan, Nan,Chesterfield Township,0,0,0,0,7534
, Nan, Nan,Chester Township, Nan,0,0,0,7940
, Nan, Nan,Clark Township,0,0,0,0,15609
, Nan, Nan,Clayton, Nan,0,0,0,8511
, Nan, Nan,Clementon,0,0,0,0,4913
, Nan, Nan,Cliffside Park,0,0,0,0,24977
, Nan, Nan,Clifton, Nan,0,0,0,86324
, Nan, Nan,Clinton, Nan,0,0,0,2645
, Nan, Nan,Clinton Township, Nan,0,0,0,12933
, Nan, Nan,Closter,0,0,0,0,8674
, Nan, Nan,Collingswood, Nan,0,0,0,13943
, Nan, Nan,Cranbury Township, Nan,0,0,0,3958
, Nan, Nan,Cranford Township,0,0,0,0,24324
, Nan, Nan,Deal, Nan,0,0,0,735
, Nan, Nan,Delanco Township,0,0,0,0,4592
, Nan, Nan,Delaware Township, Nan,0,0,0,4478
, Nan, Nan,Delran Township,0,0,0,0,16739
, Nan, Nan,Demarest,0,0,0,0,5051
, Nan, Nan,Denville Township, Nan,0,0,0,16759
, Nan, Nan,Deptford Township, Nan,0,0,0,30400
, Nan, Nan,Dover, Nan,0,0,0,18290
, Nan, Nan,Dumont,0,0,0,0,18010
, Nan, Nan,Eastampton Township,0,0,0,0,6005
, Nan, Nan,East Greenwich Township, Nan,0,0,0,10473
, Nan, Nan,East Newark, Nan,0,0,0,2707
, Nan, Nan,Eatontown, Nan,0,0,0,12264
, Nan, Nan,Edgewater Park Township,0,0,0,0,8769
, Nan, Nan,Egg Harbor City,0,0,0,0,4238
, Nan, Nan,Egg Harbor Township,0,0,0,0,43971
, Nan, Nan,Elizabeth,0,0,0,0,129096
, Nan, Nan,Elk Township, Nan,0,0,0,4122
, Nan, Nan,Elmer, Nan,0,0,0,1334
, Nan, Nan,Elmwood Park,0,0,0,0,20348
, Nan, Nan,Elsinboro Township, Nan,0,0,0,990
, Nan, Nan,Emerson,0,0,0,0,7716
, Nan, Nan,Englewood,0,0,0,0,28677
, Nan, Nan,Englewood Cliffs,0,0,0,0,5397
, Nan, Nan,Englishtown, Nan,0,0,0,1979
, Nan, Nan,Essex Fells,0,0,0,0,2157
, Nan, Nan,"Fairfield Township, Essex County",0,0,0,0,7561
, Nan, Nan,Fair Haven, Nan,0,0,0,6010
, Nan, Nan,Fair Lawn,0,0,0,0,33646
, Nan, Nan,Fairview,0,0,0,0,14497
, Nan, Nan,Fanwood,0,0,0,0,7677
, Nan, Nan,Far Hills, Nan,0,0,0,930
, Nan, Nan,Flemington, Nan,0,0,0,4654
, Nan, Nan,Florham Park, Nan,0,0,0,11794
, Nan, Nan,Franklin, Nan,0,0,0,4814
, Nan, Nan,Franklin Lakes,0,0,0,0,10902
, Nan, Nan,"Franklin Township, Gloucester County", Nan,0,0,0,16551
, Nan, Nan,"Franklin Township, Hunterdon County", Nan,0,0,0,3237
, Nan, Nan,"Franklin Township, Somerset County", Nan,0,0,0,66791
, Nan, Nan,Frenchtown, Nan,0,0,0,1389
, Nan, Nan,Garfield,0,0,0,0,31895
, Nan, Nan,Garwood,0,0,0,0,4352
, Nan, Nan,Gibbsboro,0,0,0,0,2228
, Nan, Nan,Glen Ridge,0,0,0,0,7647
, Nan, Nan,Glen Rock,0,0,0,0,12014
, Nan, Nan,Gloucester City,0,0,0,0,11247
, Nan, Nan,Gloucester Township,0,0,0,0,63484
, Nan, Nan,Green Brook Township, Nan,0,0,0,7266
, Nan, Nan,"Greenwich Township, Gloucester County", Nan,0,0,0,4824
, Nan, Nan,"Greenwich Township, Warren County",0,0,0,0,5527
, Nan, Nan,Guttenberg, Nan,0,0,0,11701
, Nan, Nan,Hackettstown,0,0,0,0,9549
, Nan, Nan,Haddonfield,0,0,0,0,11323
, Nan, Nan,Haddon Heights,0,0,0,0,7482
, Nan, Nan,Haddon Township,0,0,0,0,14439
, Nan, Nan,Haledon, Nan,0,0,0,8432
, Nan, Nan,Hamburg, Nan,0,0,0,3131
, Nan, Nan,"Hamilton Township, Atlantic County",0,0,0,0,26824
, Nan, Nan,Harding Township, Nan,0,0,0,3900
, Nan, Nan,Hardyston Township, Nan,0,0,0,7991
, Nan, Nan,Harrington Park,0,0,0,0,4830
, Nan, Nan,Harrison, Nan,0,0,0,15788
, Nan, Nan,Harvey Cedars, Nan,0,0,0,340
, Nan, Nan,Hasbrouck Heights,0,0,0,0,12239
, Nan, Nan,Haworth,0,0,0,0,3469
, Nan, Nan,Hawthorne, Nan,0,0,0,19031
, Nan, Nan,Hazlet Township, Nan,0,0,0,20050
, Nan, Nan,Helmetta, Nan,0,0,0,2231
, Nan, Nan,High Bridge, Nan,0,0,0,3538
, Nan, Nan,Hightstown, Nan,0,0,0,5491
, Nan, Nan,Hillsdale,0,0,0,0,10569
, Nan, Nan,Hillside Township,0,0,0,0,21981
, Nan, Nan,Hi-Nella,0,0,0,0,854
, Nan, Nan,Ho-Ho-Kus,0,0,0,0,4161
, Nan, Nan,Holland Township, Nan,0,0,0,5137
, Nan, Nan,Hopatcong, Nan,0,0,0,14388
, Nan, Nan,Hopewell Borough, Nan,0,0,0,1919
, Nan, Nan,Independence Township,0,0,0,0,5502
, Nan, Nan,Interlaken, Nan,0,0,0,806
, Nan, Nan,Irvington,0,0,0,0,54430
, Nan, Nan,Island Heights, Nan,0,0,0,1664
, Nan, Nan,Jamesburg, Nan,0,0,0,6028
, Nan, Nan,Jefferson Township, Nan,0,0,0,21418
, Nan, Nan,Kearny, Nan,0,0,0,42208
, Nan, Nan,Kenilworth,0,0,0,0,8229
, Nan, Nan,Keyport, Nan,0,0,0,7126
, Nan, Nan,Kinnelon, Nan,0,0,0,10367
, Nan, Nan,Lake Como, Nan,0,0,0,1718
, Nan, Nan,Lakehurst, Nan,0,0,0,2696
, Nan, Nan,Lambertville, Nan,0,0,0,3817
, Nan, Nan,Laurel Springs,0,0,0,0,1870
, Nan, Nan,Lavallette, Nan,0,0,0,1789
, Nan, Nan,Lawnside,0,0,0,0,2898
, Nan, Nan,"Lawrence Township, Mercer County", Nan,0,0,0,33023
, Nan, Nan,Lebanon Township, Nan,0,0,0,6356
, Nan, Nan,Leonia,0,0,0,0,9224
, Nan, Nan,Lincoln Park, Nan,0,0,0,10327
, Nan, Nan,Linden,0,0,0,0,42100
, Nan, Nan,Little Egg Harbor Township, Nan,0,0,0,20686
, Nan, Nan,Little Ferry,0,0,0,0,10970
, Nan, Nan,Little Silver, Nan,0,0,0,5901
, Nan, Nan,Loch Arbour, Nan,0,0,0,186
, Nan, Nan,Logan Township, Nan,0,0,0,5939
, Nan, Nan,Long Beach Township, Nan,0,0,0,3015
, Nan, Nan,Long Hill Township, Nan,0,0,0,8749
, Nan, Nan,Longport,0,0,0,0,884
, Nan, Nan,Lopatcong Township,0,0,0,0,8281
, Nan, Nan,Lower Alloways Creek Township, Nan,0,0,0,1702
, Nan, Nan,Lower Township,0,0,0,0,21982
, Nan, Nan,Lumberton Township,0,0,0,0,12400
, Nan, Nan,Lyndhurst Township,0,0,0,0,22530
, Nan, Nan,Mahwah Township,0,0,0,0,26588
, Nan, Nan,"Mansfield Township, Burlington County",0,0,0,0,8578
, Nan, Nan,"Mansfield Township, Warren County",0,0,0,0,7461
, Nan, Nan,Mantoloking, Nan,0,0,0,244
, Nan, Nan,Mantua Township, Nan,0,0,0,14939
, Nan, Nan,Manville, Nan,0,0,0,10424
, Nan, Nan,Maple Shade Township,0,0,0,0,18927
, Nan, Nan,Maplewood Township,0,0,0,0,24743
, Nan, Nan,Margate City,0,0,0,0,6214
, Nan, Nan,Marlboro Township, Nan,0,0,0,40764
, Nan, Nan,Matawan, Nan,0,0,0,8851
, Nan, Nan,Maywood,0,0,0,0,9804
, Nan, Nan,Medford Lakes,0,0,0,0,4072
, Nan, Nan,Mendham, Nan,0,0,0,4979
, Nan, Nan,Mendham Township, Nan,0,0,0,5846
, Nan, Nan,Merchantville,0,0,0,0,3751
, Nan, Nan,Middlesex Borough, Nan,0,0,0,13923
, Nan, Nan,Middle Township,0,0,0,0,18555
, Nan, Nan,Midland Park,0,0,0,0,7330
, Nan, Nan,Millburn Township,0,0,0,0,20310
, Nan, Nan,Milltown, Nan,0,0,0,7044
, Nan, Nan,Millville,0,0,0,0,28177
, Nan, Nan,Mine Hill Township, Nan,0,0,0,3547
, Nan, Nan,"Monroe Township, Gloucester County", Nan,0,0,0,36805
, Nan, Nan,"Monroe Township, Middlesex County", Nan,0,0,0,44923
, Nan, Nan,Montgomery Township, Nan,0,0,0,23160
, Nan, Nan,Montvale,0,0,0,0,8519
, Nan, Nan,Morris Plains, Nan,0,0,0,5615
, Nan, Nan,Morristown, Nan,0,0,0,18544
, Nan, Nan,Morris Township, Nan,0,0,0,22555
, Nan, Nan,Mountain Lakes, Nan,0,0,0,4291
, Nan, Nan,Mountainside,0,0,0,0,6887
, Nan, Nan,Mount Ephraim,0,0,0,0,4609
, Nan, Nan,Mount Holly Township,0,0,0,0,9483
, Nan, Nan,Mullica Township,0,0,0,0,6089
, Nan, Nan,National Park, Nan,0,0,0,2975
, Nan, Nan,Neptune City, Nan,0,0,0,4790
, Nan, Nan,Netcong, Nan,0,0,0,3240
, Nan, Nan,Newfield, Nan,0,0,0,1522
, Nan, Nan,New Hanover Township,0,0,0,0,8218
, Nan, Nan,New Milford,0,0,0,0,16804
, Nan, Nan,North Arlington,0,0,0,0,15921
, Nan, Nan,North Bergen Township, Nan,0,0,0,63113
, Nan, Nan,North Caldwell,0,0,0,0,6732
, Nan, Nan,North Hanover Township,0,0,0,0,7594
, Nan, Nan,North Plainfield, Nan,0,0,0,22135
, Nan, Nan,Northvale,0,0,0,0,4876
, Nan, Nan,North Wildwood,0,0,0,0,3874
, Nan, Nan,Norwood,0,0,0,0,5869
, Nan, Nan,Oakland,0,0,0,0,13176
, Nan, Nan,Oaklyn,0,0,0,0,3963
, Nan, Nan,Ocean City,0,0,0,0,11287
, Nan, Nan,Ocean Gate, Nan,0,0,0,2004
, Nan, Nan,Oceanport, Nan,0,0,0,5718
, Nan, Nan,"Ocean Township, Ocean County", Nan,0,0,0,8927
, Nan, Nan,Ogdensburg, Nan,0,0,0,2266
, Nan, Nan,Old Bridge Township, Nan,0,0,0,67238
, Nan, Nan,Old Tappan,0,0,0,0,6039
, Nan, Nan,Oradell,0,0,0,0,8222
, Nan, Nan,Orange,0,0,0,0,30470
, Nan, Nan,Oxford Township,0,0,0,0,2449
, Nan, Nan,Palisades Park,0,0,0,0,20861
, Nan, Nan,Palmyra,0,0,0,0,7296
, Nan, Nan,Park Ridge,0,0,0,0,8927
, Nan, Nan,Parsippany-Troy Hills Township, Nan,0,0,0,53447
, Nan, Nan,Paterson, Nan,0,0,0,147265
, Nan, Nan,Paulsboro, Nan,0,0,0,5937
, Nan, Nan,Peapack and Gladstone, Nan,0,0,0,2603
, Nan, Nan,Pemberton Borough,0,0,0,0,1378
, Nan, Nan,Pennington, Nan,0,0,0,2586
, Nan, Nan,Pennsauken Township,0,0,0,0,35402
, Nan, Nan,Penns Grove, Nan,0,0,0,4908
, Nan, Nan,Pennsville Township, Nan,0,0,0,12720
, Nan, Nan,Perth Amboy, Nan,0,0,0,52767
, Nan, Nan,Phillipsburg,0,0,0,0,14435
, Nan, Nan,Pine Beach, Nan,0,0,0,2149
, Nan, Nan,Pine Hill,0,0,0,0,10514
, Nan, Nan,Pine Valley,0,0,0,0,12
, Nan, Nan,Pitman, Nan,0,0,0,8830
, Nan, Nan,Plainfield,0,0,0,0,51221
, Nan, Nan,Pleasantville,0,0,0,0,20855
, Nan, Nan,Plumsted Township, Nan,0,0,0,8511
, Nan, Nan,Pohatcong Township,0,0,0,0,3224
, Nan, Nan,Point Pleasant, Nan,0,0,0,18502
, Nan, Nan,Prospect Park, Nan,0,0,0,5940
, Nan, Nan,Rahway,0,0,0,0,29797
, Nan, Nan,Ramsey,0,0,0,0,15145
, Nan, Nan,Raritan, Nan,0,0,0,8268
, Nan, Nan,Red Bank, Nan,0,0,0,12187
, Nan, Nan,Ridgefield,0,0,0,0,11380
, Nan, Nan,Ridgefield Park,0,0,0,0,13107
, Nan, Nan,Ridgewood,0,0,0,0,25617
, Nan, Nan,Ringwood, Nan,0,0,0,12427
, Nan, Nan,Riverdale, Nan,0,0,0,4409
, Nan, Nan,River Edge,0,0,0,0,11671
, Nan, Nan,Riverside Township,0,0,0,0,7980
, Nan, Nan,Riverton,0,0,0,0,2741
, Nan, Nan,River Vale Township,0,0,0,0,10053
, Nan, Nan,Rochelle Park Township,0,0,0,0,5683
, Nan, Nan,Rockaway, Nan,0,0,0,6471
, Nan, Nan,Rockleigh,0,0,0,0,530
, Nan, Nan,Roseland,0,0,0,0,5857
, Nan, Nan,Roselle,0,0,0,0,21669
, Nan, Nan,Roselle Park,0,0,0,0,13669
, Nan, Nan,Roxbury Township, Nan,0,0,0,23425
, Nan, Nan,Rumson, Nan,0,0,0,6886
, Nan, Nan,Runnemede,0,0,0,0,8322
, Nan, Nan,Rutherford,0,0,0,0,18717
, Nan, Nan,Saddle River,0,0,0,0,3256
, Nan, Nan,Salem, Nan,0,0,0,4849
, Nan, Nan,Sayreville, Nan,0,0,0,45141
, Nan, Nan,Sea Bright, Nan,0,0,0,1331
, Nan, Nan,Sea Girt, Nan,0,0,0,1807
, Nan, Nan,Seaside Heights, Nan,0,0,0,2886
, Nan, Nan,Seaside Park, Nan,0,0,0,1541
, Nan, Nan,Ship Bottom, Nan,0,0,0,1128
, Nan, Nan,Shrewsbury, Nan,0,0,0,4199
, Nan, Nan,Somerdale,0,0,0,0,5496
, Nan, Nan,Somers Point,0,0,0,0,10667
, Nan, Nan,South Amboy, Nan,0,0,0,8843
, Nan, Nan,South Bound Brook, Nan,0,0,0,4624
, Nan, Nan,South Hackensack Township,0,0,0,0,2469
, Nan, Nan,South Harrison Township, Nan,0,0,0,3116
